doc_id,source_type,domain,entity,text_len,tag_count,knowledge_class,saved_at,effective_date,freshness_class,approval_state
corp_WEALTH,platform_intelligence,CORPORATE,WEALTH,251,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_ADVANIHOTR,platform_intelligence,CORPORATE,ADVANIHOTR,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_ADFFOODS,platform_intelligence,CORPORATE,ADFFOODS,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_ADANIPOWER,platform_intelligence,CORPORATE,ADANIPOWER,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_VINDHYATEL,platform_intelligence,CORPORATE,VINDHYATEL,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_VIDHIING,platform_intelligence,CORPORATE,VIDHIING,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_VGL,platform_intelligence,CORPORATE,VGL,248,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_VENUSPIPES,platform_intelligence,CORPORATE,VENUSPIPES,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_V2RETAIL,platform_intelligence,CORPORATE,V2RETAIL,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_UNOMINDA,platform_intelligence,CORPORATE,UNOMINDA,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_GLOBAL,platform_intelligence,CORPORATE,GLOBAL,251,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_GLENMARK,platform_intelligence,CORPORATE,GLENMARK,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_GILLETTE,platform_intelligence,CORPORATE,GILLETTE,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_ZENSARTECH,platform_intelligence,CORPORATE,ZENSARTECH,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_YASHO,platform_intelligence,CORPORATE,YASHO,250,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_WHEELS,platform_intelligence,CORPORATE,WHEELS,251,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_WENDT,platform_intelligence,CORPORATE,WENDT,250,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_WEL,platform_intelligence,CORPORATE,WEL,248,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_WEIZMANIND,platform_intelligence,CORPORATE,WEIZMANIND,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_ACCELYA,platform_intelligence,CORPORATE,ACCELYA,252,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_360ONE,platform_intelligence,CORPORATE,360ONE,251,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_POLYPLEX,platform_intelligence,CORPORATE,POLYPLEX,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_POKARNA,platform_intelligence,CORPORATE,POKARNA,252,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_PIIND,platform_intelligence,CORPORATE,PIIND,250,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_BLSE,platform_intelligence,CORPORATE,BLSE,249,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_BLS,platform_intelligence,CORPORATE,BLS,248,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_BLISSGVS,platform_intelligence,CORPORATE,BLISSGVS,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_BIRLACORPN,platform_intelligence,CORPORATE,BIRLACORPN,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_PGIL,platform_intelligence,CORPORATE,PGIL,249,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_PGHL,platform_intelligence,CORPORATE,PGHL,249,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_PETRONET,platform_intelligence,CORPORATE,PETRONET,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_PERSISTENT,platform_intelligence,CORPORATE,PERSISTENT,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_PDSL,platform_intelligence,CORPORATE,PDSL,249,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_PCBL,platform_intelligence,CORPORATE,PCBL,249,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_PAVNAIND,platform_intelligence,CORPORATE,PAVNAIND,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_CAPLIPOINT,platform_intelligence,CORPORATE,CAPLIPOINT,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_CANFINHOME,platform_intelligence,CORPORATE,CANFINHOME,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_CAMPUS,platform_intelligence,CORPORATE,CAMPUS,251,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_BUILDPRO,platform_intelligence,CORPORATE,BUILDPRO,253,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_BSOFT,platform_intelligence,CORPORATE,BSOFT,250,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_BPCL,platform_intelligence,CORPORATE,BPCL,249,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_ORIENTELEC,platform_intelligence,CORPORATE,ORIENTELEC,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_RATNAMANI,platform_intelligence,CORPORATE,RATNAMANI,254,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_RAMAPHO,platform_intelligence,CORPORATE,RAMAPHO,252,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_BHARATFORG,platform_intelligence,CORPORATE,BHARATFORG,255,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_BDL,platform_intelligence,CORPORATE,BDL,248,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_RAILTEL,platform_intelligence,CORPORATE,RAILTEL,252,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
corp_QUESS,platform_intelligence,CORPORATE,QUESS,250,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
veda_core_veda_rcore_000001,approved_core,VEDA-DOMAIN-SYNTHETIC,Synthetic gamma requires independent confirmation,67,2,APPROVED_CORE,2026-08-11T09:04:49.347765Z,,governed_core,admin_promoted_core
veda_core_veda_rcore_000002,approved_core,VEDA-DOMAIN-SYNTHETIC,Synthetic beta increases evidence durability,75,2,APPROVED_CORE,2026-08-11T09:04:49.347765Z,,governed_core,admin_promoted_core
veda_core_veda_rcore_100001,approved_core,ASTROLOGY,DASHA - Vimshottari Dasha Foundations,168,2,APPROVED_CORE,2026-08-11T09:04:49.461106Z,,governed_core,admin_promoted_core
veda_core_veda_rcore_100002,approved_core,ASTROLOGY,DASHA - Vimshottari Dasha Foundations,181,2,APPROVED_CORE,2026-08-11T09:04:49.461106Z,,governed_core,admin_promoted_core
veda_core_veda_rcore_100003,approved_core,ASTROLOGY,DASHA - Vimshottari Dasha Foundations,217,2,APPROVED_CORE,2026-08-11T09:04:49.461106Z,,governed_core,admin_promoted_core
veda_core_veda_rcore_100004,approved_core,ASTROLOGY,DASHA - Interpretation Method,202,2,APPROVED_CORE,2026-08-11T09:04:49.461106Z,,governed_core,admin_promoted_core
veda_core_veda_rcore_100005,approved_core,ASTROLOGY,DASHA - Vimshottari Dasha Foundations,123,2,APPROVED_CORE,2026-08-11T09:04:49.461106Z,,governed_core,admin_promoted_core
veda_core_veda_rcore_100006,approved_core,ASTROLOGY,DASHA - Vimshottari Dasha Foundations,231,2,APPROVED_CORE,2026-08-11T09:04:49.461106Z,,governed_core,admin_promoted_core
veda_core_veda_rcore_200001,approved_core,ASTROLOGY,Vimshottari sequence and birth-balance baseline,88,2,APPROVED_CORE,2026-08-11T09:04:49.461106Z,,governed_core,admin_promoted_core
veda_core_veda_rcore_200002,approved_core,ASTROLOGY,Vimshottari default-path governance with coexistence metadata,102,2,APPROVED_CORE,2026-08-11T09:04:49.461106Z,,governed_core,admin_promoted_core
veda_review_7aa58b0a77ce99ac,user_reviewed,SECTOR,Banking view,93,4,REVIEWED_INTERNAL,2026-08-04T15:20:00Z,,durable_memory,user_approved
veda_review_a0e7902e741ed08f,user_reviewed,RESEARCH,"Research: Here’s a **transformed version** of your report—now not just a data dump, but a **polished, persuasive, and pe",2858,8,REVIEWED_INTERNAL,2026-08-08T23:36:09Z,,durable_memory,user_approved
veda_capability_0a44235b079eac0c,mit_repo_capability,MIT_REPO_CAPABILITY,CFIP repo capability note,146,6,REVIEWED_INTERNAL,2026-08-04T15:20:52Z,,reference,user_approved
