ISIN,COMPANY_NAME_NSE,COMPANY_NAME_BSE,NSE_SYMBOL,NSE_SERIES,BSE_CODE,BSE_SYMBOL,MATCH_METHOD,MATCH_CONFIDENCE,LISTED_NSE,LISTED_BSE,LAST_UPDATED
INE758T01015,ETERNAL LIMITED,Eternal Limited,ETERNAL,EQ,543320,ETERNAL,SYMBOL,100,True,True,2026-06-08
INE04TZ01018,Ethos Limited,ETHOS LIMITED,ETHOSLTD,EQ,543532,ETHOSLTD,SYMBOL,100,True,True,2026-06-08
INE0KCE01017,Eureka Forbes Limited,Eureka Forbes Limited,EUREKAFORB,EQ,543482,EUREKAFORB,SYMBOL,100,True,True,2026-06-08
INE505V01016,Euro Panel Products Limited,Euro Panel Products Limited,EUROBOND,EQ,544461,EUROBOND,SYMBOL,100,True,True,2026-06-08
INE198501012,Euro Pratik Sales Limited,EURO PRATIK SALES LIMITED,EUROPRATIK,EQ,544519,EUROPRATIK,SYMBOL,100,True,True,2026-06-08
INE022C01012,Eurotex Industries and Exports Limited,EUROTEX INDUSTRIES & EXPORTS L,EUROTEXIND,EQ,521014,EUROTEXIND,SYMBOL,100,True,True,2026-06-08
INE128A01029,Eveready Industries India Limited,EVEREADY INDUSTRIES INDIA LTD.,EVEREADY,EQ,531508,EVEREADY,SYMBOL,100,True,True,2026-06-08
INE295A01018,Everest Industries Limited,EVEREST INDUSTRIES LTD.,EVERESTIND,EQ,508906,EVERESTIND,SYMBOL,100,True,True,2026-06-08
INE369A01029,Excel Industries Limited,EXCEL INDUSTRIES LTD.,EXCELINDUS,EQ,500650,EXCELINDUS,SYMBOL,100,True,True,2026-06-08
INE606N01019,Excelsoft Technologies Limited,Excelsoft Technologies Limited,EXCELSOFT,EQ,544617,EXCELSOFT,SYMBOL,100,True,True,2026-06-08
INE777F01014,Exicom Tele-Systems Limited,EXICOM TELE-SYSTEMS LIMITED,EXICOM,EQ,544133,EXICOM,SYMBOL,100,True,True,2026-06-08
INE302A01020,Exide Industries Limited,EXIDE INDUSTRIES LTD.,EXIDEIND,EQ,500086,EXIDEIND,SYMBOL,100,True,True,2026-06-08
INE201K01015,Expleo Solutions Limited,EXPLEO SOLUTIONS LIMITED,EXPLEOSOL,EQ,533121,EXPLEOSOL,SYMBOL,100,True,True,2026-06-08
INE0GFE01026,Exxaro Tiles Limited,Exxaro Tiles Limited,EXXARO,EQ,543327,EXXARO,SYMBOL,100,True,True,2026-06-08
INE0HF201011,Fabtech Technologies Limited,Fabtech Technologies Limited,FABTECH,EQ,544558,FABTECH,SYMBOL,100,True,True,2026-06-08
INE188A01015,Fertilizers and Chemicals Travancore Limited,FERTILIZERS & CHEMICALS TRAVAN,FACT,EQ,590024,FACT,SYMBOL,100,True,True,2026-06-08
INE0DNW01011,Fairchem Organics Limited,Fairchem Organics Limited,FAIRCHEMOR,EQ,543252,FAIRCHEMOR,SYMBOL,100,True,True,2026-06-08
INE963C01033,Faze Three Limited,FAZE THREE LTD.,FAZE3Q,EQ,530079,FAZE3Q,SYMBOL,100,True,True,2026-06-08
INE045J01034,Fineotex Chemical Limited,FINEOTEX CHEMICAL LTD.,FCL,EQ,533333,FCL,SYMBOL,100,True,True,2026-06-08
INE512B01022,FCS Software Solutions Limited,FCS SOFTWARE SOLUTIONS LTD.,FCSSOFT,BE,532666,FCSSOFT,SYMBOL,100,True,True,2026-06-08
INE258B01022,FDC Limited,FDC LTD.,FDC,EQ,531599,FDC,SYMBOL,100,True,True,2026-06-08
INE417D01020,Fedders Holding Limited,FEDDERS HOLDING LIMITED,FEDDERSHOL,EQ,511628,FEDDERSHOL,SYMBOL,100,True,True,2026-06-08
INE171A01029,The Federal Bank  Limited,FEDERAL BANK LTD.,FEDERALBNK,EQ,500469,FEDERALBNK,SYMBOL,100,True,True,2026-06-08
INE007N01010,Fedbank Financial Services Limited,Fedbank Financial Services Lim,FEDFINA,EQ,544027,FEDFINA,SYMBOL,100,True,True,2026-06-08
INE623B01027,Future Enterprises Limited,Future Enterprises Limited,FEL,BZ,523574,FEL,SYMBOL,100,True,True,2026-06-08
IN9623B01058,Future Enterprises Limited,Future Enterprises Limited,FELDVR,BZ,570002,FELDVR,SYMBOL,100,True,True,2026-06-08
INE225B01021,Fermenta Biotech Limited,FERMENTA BIOTECH LIMITED,FERMENTA,EQ,506414,FERMENTA,SYMBOL,100,True,True,2026-06-08
INE296C01020,Fiberweb (India) Limited,FIBERWEB (INDIA) LTD.,FIBERWEB,EQ,507910,FIBERWEB,SYMBOL,100,True,True,2026-06-08
INE737H01014,Fiem Industries Limited,FIEM INDUSTRIES LTD.,FIEMIND,EQ,532768,FIEMIND,SYMBOL,100,True,True,2026-06-08
INE816B01035,Filatex India Limited,FILATEX INDIA LTD.,FILATEX,EQ,526227,FILATEX,SYMBOL,100,True,True,2026-06-08
INE185E01021,Filatex Fashions Limited,FILATEX FASHIONS LTD.,FILATFASH,BE,532022,FILATFASH,SYMBOL,100,True,True,2026-06-08
INE235A01022,Finolex Cables Limited,FINOLEX CABLES LTD.,FINCABLES,EQ,500144,FINCABLES,SYMBOL,100,True,True,2026-06-08
INE686Y01026,Fine Organic Industries Limited,Fine Organic Industries Limite,FINEORG,EQ,541557,FINEORG,SYMBOL,100,True,True,2026-06-08
INE734I01027,Finkurve Financial Services Limited,FINKURVE FINANCIAL SERVICES LT,FINKURVE,EQ,508954,FINKURVE,SYMBOL,100,True,True,2026-06-08
INE02NC01014,Fino Payments Bank Limited,Fino Payments Bank Limited,FINOPB,EQ,543386,FINOPB,SYMBOL,100,True,True,2026-06-08
INE183A01024,Finolex Industries Limited,FINOLEX INDUSTRIES LTD.,FINPIPE,EQ,500940,FINPIPE,SYMBOL,100,True,True,2026-06-08
INE02RE01045,Brainbees Solutions Limited,Brainbees Solutions Limited,FIRSTCRY,EQ,544226,FIRSTCRY,SYMBOL,100,True,True,2026-06-08
INE771F01041,Fischer Medical Ventures Limited,FISCHER MEDICAL VENTURES LIMIT,FISCHER,EQ,524743,FISCHER,SYMBOL,100,True,True,2026-06-08
INE128S01021,Five-Star Business Finance Limited,Five-Star Business Finance Ltd,FIVESTAR,EQ,543663,FIVESTAR,SYMBOL,100,True,True,2026-06-08
INE00Y201027,Flair Writing Industries Limited,Flair Writing Industries Limit,FLAIR,EQ,544030,FLAIR,SYMBOL,100,True,True,2026-06-08
INE060J01017,Flexituff Ventures International Limited,FLEXITUFF VENTURES INTERNATION,FLEXITUFF,EQ,533638,FLEXITUFF,SYMBOL,100,True,True,2026-06-08
INE452O01016,Future Lifestyle Fashions Limited,FUTURE LIFESTYLE FASHIONS LTD,FLFL,BZ,536507,FLFL,SYMBOL,100,True,True,2026-06-08
INE09N301011,Gujarat Fluorochemicals Limited,Gujarat Fluorochemicals Limite,FLUOROCHEM,EQ,542812,FLUOROCHEM,SYMBOL,100,True,True,2026-06-08
INE529A01010,Federal-Mogul Goetze (India) Limited.,FEDERAL-MOGUL GOETZE (INDIA) L,FMGOETZE,EQ,505744,FMGOETZE,SYMBOL,100,True,True,2026-06-08
INE360L01017,Future Market Networks Limited,FUTURE MARKET NETWORKS LTD.,FMNL,BE,533296,FMNL,SYMBOL,100,True,True,2026-06-08
,Focus Lighting and Fixtures Limited,,FOCUS,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE976E01023,Foods & Inns Limited,FOODS & INNS LTD.,FOODSIN,EQ,507552,FOODSIN,SYMBOL,100,True,True,2026-06-08
INE451A01017,FORCE MOTORS LTD,FORCE MOTORS LTD.,FORCEMOT,EQ,500033,FORCEMOT,SYMBOL,100,True,True,2026-06-08
INE061F01013,Fortis Healthcare Limited,FORTIS HEALTHCARE LTD.,FORTIS,EQ,532843,FORTIS,SYMBOL,100,True,True,2026-06-08
INE519A01011,Foseco India Limited,FOSECO INDIA LTD.,FOSECOIND,EQ,500150,FOSECOIND,SYMBOL,100,True,True,2026-06-08
INE212S01015,Fractal Analytics Limited,Fractal Analytics Limited,FRACTAL,EQ,544700,FRACTAL,SYMBOL,100,True,True,2026-06-08
INE572D01014,Frontier Springs Limited,FRONTIER SPRINGS LTD.,FRONTSP,EQ,522195,FRONTSP,SYMBOL,100,True,True,2026-06-08
INE684F01012,Firstsource Solutions Limited,FIRSTSOURCE SOLUTIONS LTD.,FSL,EQ,532809,FSL,SYMBOL,100,True,True,2026-06-08
INE139R01012,Fusion Finance Limited,FUSION FINANCE LIMITED,FUSION,EQ,543652,FUSION,SYMBOL,100,True,True,2026-06-08
INE524A01029,Gabriel India Limited,GABRIEL INDIA LTD.,GABRIEL,EQ,505714,GABRIEL,SYMBOL,100,True,True,2026-06-08
INE036B01030,Gujarat Ambuja Exports Limited,GUJARAT AMBUJA EXPORTS LTD.,GAEL,EQ,524226,GAEL,SYMBOL,100,True,True,2026-06-08
INE129A01019,GAIL (India) Limited,GAIL (INDIA) LTD.,GAIL,EQ,532155,GAIL,SYMBOL,100,True,True,2026-06-08
INE0RE001014,Gala Precision Engineering Limited,Gala Precision Engineering Lim,GALAPREC,EQ,544244,GALAPREC,SYMBOL,100,True,True,2026-06-08
INE600K01018,Galaxy Surfactants Limited,Galaxy Surfactants Limited,GALAXYSURF,EQ,540935,GALAXYSURF,SYMBOL,100,True,True,2026-06-08
INE297H01019,Gallantt Ispat Limited,GALLANTT ISPAT LIMITED,GALLANTT,EQ,532726,GALLANTT,SYMBOL,100,True,True,2026-06-08
INE717W01049,Gandhar Oil Refinery (India) Limited,Gandhar Oil Refinery (India) L,GANDHAR,EQ,544029,GANDHAR,SYMBOL,100,True,True,2026-06-08
INE524B01027,Gandhi Special Tubes Limited,GANDHI SPECIAL TUBES LTD.,GANDHITUBE,EQ,513108,GANDHITUBE,SYMBOL,100,True,True,2026-06-08
INE845D01014,Ganesha Ecosphere Limited,GANESHA ECOSPHERE LTD.,GANECOS,EQ,514167,GANECOS,SYMBOL,100,True,True,2026-06-08
INE388A01029,Ganesh Benzoplast Limited,GANESH BENZOPLAST LTD.,GANESHBE,EQ,500153,GANESHBE,SYMBOL,100,True,True,2026-06-08
INE652V01016,Ganesh Consumer Products Limited,Ganesh Consumer Products Limit,GANESHCP,EQ,544528,GANESHCP,SYMBOL,100,True,True,2026-06-08
INE460C01014,GANESH HOUSING LIMITED,GANESH HOUSING LIMITED,GANESHHOU,EQ,526367,GANESHHOU,SYMBOL,100,True,True,2026-06-08
,Ganga Forging Limited,,GANGAFORGE,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE335W01016,Ganges Securities Limited,Ganges Securities Ltd.,GANGESSECU,EQ,540647,GANGESSECU,SYMBOL,100,True,True,2026-06-08
INE276A01018,Garware Technical Fibres Limited,GARWARE TECHNICAL FIBRES LIMIT,GARFIBRES,EQ,509557,GARFIBRES,SYMBOL,100,True,True,2026-06-08
INE0JVO01026,Garuda Construction and Engineering Limited,Garuda Construction and Engine,GARUDA,EQ,544271,GARUDA,SYMBOL,100,True,True,2026-06-08
INE224E01028,GACM Technologies Limited,GACM Technologies Limited,GATECH,EQ,531723,GATECH,SYMBOL,100,True,True,2026-06-08
INE224E01036,GACM Technologies Limited,GACM Technologies Limited - DV,GATECHDVR,EQ,570005,GATECHDVR,SYMBOL,100,True,True,2026-06-08
INE079J01017,Gateway Distriparks Limited,Gateway Distriparks Limited,GATEWAY,EQ,543489,GATEWAY,SYMBOL,100,True,True,2026-06-08
INE0P8B01020,Gaudium IVF and Women Health Limited,Gaudium IVF and Women Health L,GAUDIUMIVF,BE,544709,GAUDIUMIVF,SYMBOL,100,True,True,2026-06-08
INE287Z01012,Gayatri Highways Limited,GAYATRI HIGHWAYS LTD,GAYAHWS,EQ,541546,GAYAHWS,SYMBOL,100,True,True,2026-06-08
INE336H01023,Gayatri Projects Limited,GAYATRI PROJECTS LTD.,GAYAPROJ,BE,532767,GAYAPROJ,SYMBOL,100,True,True,2026-06-08
INE199P01028,Gretex Corporate Services Limited,Gretex Corporate Services Limi,GCSL,EQ,543324,GCSL,SYMBOL,100,True,True,2026-06-08
INE916G01016,GeeCee Ventures Limited,GEECEE VENTURES LIMITED,GEECEE,EQ,532764,GEECEE,SYMBOL,100,True,True,2026-06-08
,Geekay Wires Limited,,GEEKAYWIRE,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE06XZ01023,Gem Aromatics Limited,Gem Aromatics Limited,GEMAROMA,BE,544491,GEMAROMA,SYMBOL,100,True,True,2026-06-08
INE854S01022,Generic Engineering Construction and Projects Limited,Generic Engineering Constructi,GENCON,EQ,539407,GENCON,SYMBOL,100,True,True,2026-06-08
INE727B01026,Genesys International Corporation Limited,GENESYS INTERNATIONAL CORPORAT,GENESYS,EQ,506109,GENESYS,SYMBOL,100,True,True,2026-06-08
INE06H201014,Gensol Engineering Limited,Gensol Engineering Limited,GENSOL,BZ,542851,GENSOL,SYMBOL,100,True,True,2026-06-08
INE949P01018,Genus Paper & Boards Limited,GENUS PAPER & BOARDS LIMITED,GENUSPAPER,EQ,538961,GENUSPAPER,SYMBOL,100,True,True,2026-06-08
INE955D01029,Genus Power Infrastructures Limited,GENUS POWER INFRASTRUCTURES LT,GENUSPOWER,EQ,530343,GENUSPOWER,SYMBOL,100,True,True,2026-06-08
INE007B01023,Geojit Financial Services Limited,Geojit Financial Services Limi,GEOJITFSL,EQ,532285,GEOJITFSL,SYMBOL,100,True,True,2026-06-08
INE017A01032,The Great Eastern Shipping Company Limited,GREAT EASTERN SHIPPING CO.LTD.,GESHIP,EQ,500620,GESHIP,SYMBOL,100,True,True,2026-06-08
INE538A01037,GFL Limited,GFL LIMITED,GFLLIMITED,EQ,500173,GFLLIMITED,SYMBOL,100,True,True,2026-06-08
INE539A01019,GHCL Limited,GHCL LTD.,GHCL,EQ,500171,GHCL,SYMBOL,100,True,True,2026-06-08
INE0PA801013,GHCL Textiles Limited,GHCL Textiles Limited,GHCLTEXTIL,EQ,543918,GHCLTEXTIL,SYMBOL,100,True,True,2026-06-08
INE289B01019,GIC Housing Finance Limited,GIC HOUSING FINANCE LTD.,GICHSGFIN,EQ,511676,GICHSGFIN,SYMBOL,100,True,True,2026-06-08
,Globe International Carriers Limited,,GICL,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE481Y01014,General Insurance Corporation of India,General Insurance Corporation,GICRE,EQ,540755,GICRE,SYMBOL,100,True,True,2026-06-08
INE047B01011,Gillanders Arbuthnot & Company Limited,GILLANDERS ARBUTHNOT & CO.LTD.,GILLANDERS,EQ,532716,GILLANDERS,SYMBOL,100,True,True,2026-06-08
INE322A01010,Gillette India Limited,GILLETTE INDIA LTD.,GILLETTE,EQ,507815,GILLETTE,SYMBOL,100,True,True,2026-06-08
INE424C01010,Ginni Filaments Limited,GINNI FILAMENTS LTD.,GINNIFILA,EQ,590025,GINNIFILA,SYMBOL,100,True,True,2026-06-08
INE162A01010,Gujarat Industries Power Company Limited,GUJARAT INDUSTRIES POWER CO.LT,GIPCL,EQ,517300,GIPCL,SYMBOL,100,True,True,2026-06-08
INE1AG301022,GK Energy Limited,GK ENERGY LIMITED,GKENERGY,EQ,544525,GKENERGY,SYMBOL,100,True,True,2026-06-08
INE0V0W01025,Gujarat Kidney And Super Speciality Limited,GUJARAT KIDNEY AND SUPER SPECI,GKSL,EQ,544666,GKSL,SYMBOL,100,True,True,2026-06-08
,GKW Limited,,GKWLIMITED,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE068V01023,Gland Pharma Limited,Gland Pharma Limited,GLAND,EQ,543245,GLAND,SYMBOL,100,True,True,2026-06-08
INE159A01016,GlaxoSmithKline Pharmaceuticals Limited,GLAXOSMITHKLINE PHARMACEUTICAL,GLAXO,EQ,500660,GLAXO,SYMBOL,100,True,True,2026-06-08
INE935A01035,Glenmark Pharmaceuticals Limited,GLENMARK PHARMACEUTICALS LTD.,GLENMARK,EQ,532296,GLENMARK,SYMBOL,100,True,True,2026-06-08
,Gujarat Lease Financing Limited,,GLFL,BE,,,UNMATCHED,0,True,False,2026-06-08
,Global Education Limited,,GLOBAL,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE0URU01010,Globale Tessile Limited,Globale Tessile Limited,GLOBALE,BE,544234,GLOBALE,SYMBOL,100,True,True,2026-06-08
INE792H01019,Global Vectra Helicorp Limited,GLOBAL VECTRA HELICORP LTD.,GLOBALVECT,EQ,532773,GLOBALVECT,SYMBOL,100,True,True,2026-06-08
,GLOBE ENTERPRISES (INDIA) LIMITED,,GLOBE,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE0V3U01015,Globe Civil Projects Limited,GLOBE CIVIL PROJECTS LIMITED,GLOBECIVIL,BE,544424,GLOBECIVIL,SYMBOL,100,True,True,2026-06-08
INE615I01010,Globus Spirits Limited,GLOBUS SPIRITS LTD.,GLOBUSSPR,EQ,533104,GLOBUSSPR,SYMBOL,100,True,True,2026-06-08
INE350Z01018,Gloster Limited,Gloster Ltd,GLOSTERLTD,EQ,542351,GLOSTERLTD,SYMBOL,100,True,True,2026-06-08
INE0TQE01026,Glottis Limited,Glottis Limited,GLOTTIS,BE,544557,GLOTTIS,SYMBOL,100,True,True,2026-06-08
INE075D01018,GM Breweries Limited,G.M.BREWERIES LTD.,GMBREW,EQ,507488,GMBREW,SYMBOL,100,True,True,2026-06-08
INE131A01031,Gujarat Mineral Development Corporation Limited,GUJARAT MINERAL DEVELOPMENT CO,GMDCLTD,EQ,532181,GMDCLTD,SYMBOL,100,True,True,2026-06-08
INE541A01023,GMM Pfaudler Limited,GMM PFAUDLER LTD.,GMMPFAUDLR,EQ,505255,GMMPFAUDLR,SYMBOL,100,True,True,2026-06-08
INE776C01039,GMR AIRPORTS LIMITED,GMR Airports Limited,GMRAIRPORT,EQ,532754,GMRAIRPORT,SYMBOL,100,True,True,2026-06-08
INE0CU601026,GMR Power and Urban Infra Limited,GMR Power and Urban Infra Limi,GMRP&UI,EQ,543490,GMRP&UI,SYMBOL,100,True,True,2026-06-08
INE934S01014,GNA Axles Limited,G N A Axles Limited,GNA,EQ,540124,GNA,SYMBOL,100,True,True,2026-06-08
INE113A01013,Gujarat Narmada Valley Fertilizers and Chemicals Limited,GUJARAT NARMADA VALLEY FERTILI,GNFC,EQ,500670,GNFC,SYMBOL,100,True,True,2026-06-08
INE207H01018,Gujarat Natural Resources Limited,GUJARAT NATURAL RESOURCES LIMI,GNRL,EQ,513536,GNRL,SYMBOL,100,True,True,2026-06-08
INE426D01013,Goa Carbon Limited,GOA CARBON LTD.,GOACARBON,EQ,509567,GOACARBON,SYMBOL,100,True,True,2026-06-08
INE077F01035,GOCL Corporation Limited,GOCL Corporation Limited,GOCLCORP,EQ,506480,GOCLCORP,SYMBOL,100,True,True,2026-06-08
INE0BJS01011,Go Fashion (India) Limited,Go Fashion (India) Limited,GOCOLORS,EQ,543401,GOCOLORS,SYMBOL,100,True,True,2026-06-08
INE497S01012,Godavari Biorefineries Limited,Godavari Biorefineries Limited,GODAVARIB,EQ,544279,GODAVARIB,SYMBOL,100,True,True,2026-06-08
INE260B01028,Godfrey Phillips India Limited,GODFREY PHILLIPS INDIA LTD.,GODFRYPHLP,EQ,500163,GODFRYPHLP,SYMBOL,100,True,True,2026-06-08
INE03JT01014,Go Digit General Insurance Limited,Go Digit General Insurance Lim,GODIGIT,EQ,544179,GODIGIT,SYMBOL,100,True,True,2026-06-08
INE850D01014,Godrej Agrovet Limited,Godrej Agrovet Limited,GODREJAGRO,EQ,540743,GODREJAGRO,SYMBOL,100,True,True,2026-06-08
INE102D01028,Godrej Consumer Products Limited,GODREJ CONSUMER PRODUCTS LTD.,GODREJCP,EQ,532424,GODREJCP,SYMBOL,100,True,True,2026-06-08
INE233A01035,Godrej Industries Limited,GODREJ INDUSTRIES LTD.,GODREJIND,EQ,500164,GODREJIND,SYMBOL,100,True,True,2026-06-08
INE484J01027,Godrej Properties Limited,GODREJ PROPERTIES LTD,GODREJPROP,EQ,533150,GODREJPROP,SYMBOL,100,True,True,2026-06-08
INE887G01027,Gokaldas Exports Limited,GOKALDAS EXPORTS LTD.,GOKEX,EQ,532630,GOKEX,SYMBOL,100,True,True,2026-06-08
INE020J01029,Gokul Refoils and Solvent Limited,GOKUL REFOILS & SOLVENT LTD.,GOKUL,EQ,532980,GOKUL,SYMBOL,100,True,True,2026-06-08
INE314T01033,Gokul Agro Resources Limited,Gokul Agro Resources Ltd,GOKULAGRO,EQ,539725,GOKULAGRO,SYMBOL,100,True,True,2026-06-08
INE973A01010,Golden Tobacco Limited,GOLDEN TOBACCO LTD.,GOLDENTOBC,BZ,500151,GOLDENTOBC,SYMBOL,100,True,True,2026-06-08
INE025B01025,Goldiam International Limited,GOLDIAM INTERNATIONAL LTD.,GOLDIAM,EQ,526729,GOLDIAM,SYMBOL,100,True,True,2026-06-08
INE805A01014,AION-TECH SOLUTIONS LIMITED,AION-TECH SOLUTIONS LIMITED,GOLDTECH,EQ,531439,GOLDTECH,SYMBOL,100,True,True,2026-06-08
INE127I01024,Goodluck India Limited,Goodluck India Limited,GOODLUCK,EQ,530655,GOODLUCK,SYMBOL,100,True,True,2026-06-08
INE533A01012,Goodyear India Limited,GOODYEAR INDIA LTD.,GOODYEAR,EQ,500168,GOODYEAR,SYMBOL,100,True,True,2026-06-08
INE0L9R01028,Gopal Snacks Limited,Gopal Snacks Limited,GOPAL,EQ,544140,GOPAL,SYMBOL,100,True,True,2026-06-08
INE705X01026,Goyal Aluminiums Limited,GOYAL ALUMINIUMS LIMITED,GOYALALUM,EQ,541152,GOYALALUM,SYMBOL,100,True,True,2026-06-08
INE177H01039,Godawari Power And Ispat limited,GODAWARI POWER & ISPAT LTD.,GPIL,EQ,532734,GPIL,SYMBOL,100,True,True,2026-06-08
INE517F01014,Gujarat Pipavav Port Limited,GUJARAT PIPAVAV PORT LTD.,GPPL,EQ,533248,GPPL,SYMBOL,100,True,True,2026-06-08
INE486R01017,GPT Healthcare Limited,GPT Healthcare Limited,GPTHEALTH,EQ,544131,GPTHEALTH,SYMBOL,100,True,True,2026-06-08
INE390G01014,GPT Infraprojects Limited,GPT INFRAPROJECTS LTD.,GPTINFRA,EQ,533761,GPTINFRA,SYMBOL,100,True,True,2026-06-08
,Gradiente Infotainment Limited,,GRADIENTE,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE926B01016,Grand Oak Canyons Distillery Limited,GRAND OAK CANYONS DISTILLERY L,GRANDOAK,EQ,523862,GRANDOAK,SYMBOL,100,True,True,2026-06-08
INE101D01020,Granules India Limited,GRANULES INDIA LTD.,GRANULES,EQ,532482,GRANULES,SYMBOL,100,True,True,2026-06-08
INE371A01025,Graphite India Limited,GRAPHITE INDIA LTD.,GRAPHITE,EQ,509488,GRAPHITE,SYMBOL,100,True,True,2026-06-08
INE047A01021,Grasim Industries Limited,GRASIM INDUSTRIES LTD.,GRASIM,EQ,500300,GRASIM,SYMBOL,100,True,True,2026-06-08
INE266D01021,Grauer & Weil India Limited,GRAUER & WEIL (INDIA) LTD.,GRAUWEIL,EQ,505710,GRAUWEIL,SYMBOL,100,True,True,2026-06-08
INE214F01026,Graviss Hospitality Limited,GRAVISS HOSPITALITY LTD.,GRAVISSHO,EQ,509546,GRAVISSHO,SYMBOL,100,True,True,2026-06-08
INE024L01027,Gravita India Limited,GRAVITA INDIA LTD.,GRAVITA,EQ,533282,GRAVITA,SYMBOL,100,True,True,2026-06-08
INE224A01026,Greaves Cotton Limited,GREAVES COTTON LTD.,GREAVESCOT,EQ,501455,GREAVESCOT,SYMBOL,100,True,True,2026-06-08
INE544R01021,Greenlam Industries Limited,Greenlam Industries Ltd,GREENLAM,EQ,538979,GREENLAM,SYMBOL,100,True,True,2026-06-08
INE08ZM01014,Greenpanel Industries Limited,Greenpanel Industries Limited,GREENPANEL,EQ,542857,GREENPANEL,SYMBOL,100,True,True,2026-06-08
INE461C01038,Greenply Industries Limited,GREENPLY INDUSTRIES LTD.,GREENPLY,EQ,526797,GREENPLY,SYMBOL,100,True,True,2026-06-08
INE999K01014,Orient Green Power Company Limited,ORIENT GREEN POWER COMPANY LTD,GREENPOWER,EQ,533263,GREENPOWER,SYMBOL,100,True,True,2026-06-08
INE536A01023,Grindwell Norton Limited,GRINDWELL NORTON LTD.,GRINDWELL,EQ,506076,GRINDWELL,SYMBOL,100,True,True,2026-06-08
INE201P01022,G R Infraprojects Limited,G R Infraprojects Limited,GRINFRA,EQ,543317,GRINFRA,SYMBOL,100,True,True,2026-06-08
INE192H01020,GRM Overseas Limited,GRM OVERSEAS LTD.,GRMOVER,EQ,531449,GRMOVER,SYMBOL,100,True,True,2026-06-08
,The Grob Tea Company Limited,,GROBTEA,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE0HOQ01053,Billionbrains Garage Ventures Limited,Billionbrains Garage Ventures,GROWW,EQ,544603,GROWW,SYMBOL,100,True,True,2026-06-08
INE137I01015,GRP Limited,GRP LTD.,GRPLTD,EQ,509152,GRPLTD,SYMBOL,100,True,True,2026-06-08
INE382Z01011,Garden Reach Shipbuilders & Engineers Limited,Garden Reach Shipbuilders & En,GRSE,EQ,542011,GRSE,SYMBOL,100,True,True,2026-06-08
INE291A01017,Garware Hi-Tech Films Limited,GARWARE HI-TECH FILMS LIMITED,GRWRHITECH,EQ,500655,GRWRHITECH,SYMBOL,100,True,True,2026-06-08
INE026A01025,Gujarat State Fertilizers & Chemicals Limited,GUJARAT STATE FERTILIZERS & CH,GSFC,EQ,500690,GSFC,SYMBOL,100,True,True,2026-06-08
INE0JSX01015,Global Surfaces Limited,Global Surfaces Limited,GSLSU,EQ,543829,GSLSU,SYMBOL,100,True,True,2026-06-08
INE713R01022,GSP Crop Science Limited,GSP CROP SCIENCE LIMITED,GSPCROP,EQ,544733,GSPCROP,SYMBOL,100,True,True,2026-06-08
INE871H01011,GSS Infotech Limited,GSS INFOTECH LTD.,GSS,BE,532951,GSS,SYMBOL,100,True,True,2026-06-08
,G-TEC JAINX EDUCATION LIMITED,,GTECJAINX,EQ,,,UNMATCHED,0,True,False,2026-06-08
INE043A01012,GTL Limited,GTL LTD.,GTL,EQ,500160,GTL,SYMBOL,100,True,True,2026-06-08
INE221H01019,GTL Infrastructure Limited,GTL INFRASTRUCTURE LTD.,GTLINFRA,EQ,532775,GTLINFRA,SYMBOL,100,True,True,2026-06-08
INE869I01013,GTPL Hathway Limited,GTPL Hathway Limited,GTPL,EQ,540602,GTPL,SYMBOL,100,True,True,2026-06-08
INE742B01025,Gufic Biosciences Limited,GUFIC BIOSCIENCES LTD.,GUFICBIO,EQ,509079,GUFICBIO,SYMBOL,100,True,True,2026-06-08
INE186A01019,Gujarat Alkalies and Chemicals Limited,GUJARAT ALKALIES & CHEMICALS L,GUJALKALI,EQ,530001,GUJALKALI,SYMBOL,100,True,True,2026-06-08
INE826C01016,Gujarat Apollo Industries Limited,GUJARAT APOLLO INDUSTRIES LTD.,GUJAPOLLO,EQ,522217,GUJAPOLLO,SYMBOL,100,True,True,2026-06-08
INE844O01030,Gujarat Gas Limited,Gujarat Gas Limited,GUJGASLTD,EQ,539336,GUJGASLTD,SYMBOL,100,True,True,2026-06-08
INE610B01024,Gujarat Raffia Industries Limited,GUJARAT RAFFIA INDUSTRIES LTD.,GUJRAFFIA,EQ,523836,GUJRAFFIA,SYMBOL,100,True,True,2026-06-08
INE942C01045,Gujarat Themis Biosyn Limited,GUJARAT THEMIS BIOSYN LTD.,GUJTHEM,EQ,506879,GUJTHEM,SYMBOL,100,True,True,2026-06-08
INE635Q01029,Gulf Oil Lubricants India Limited,GULF OIL LUBRICANTS INDIA LTD,GULFOILLUB,EQ,538567,GULFOILLUB,SYMBOL,100,True,True,2026-06-08
