ISIN,COMPANY_NAME_NSE,COMPANY_NAME_BSE,NSE_SYMBOL,NSE_SERIES,BSE_CODE,BSE_SYMBOL,LISTED_NSE,LISTED_BSE,SYMBOL_MATCH_FLAG,NAME_MATCH_FLAG,LAST_UPDATED
INE266D01021,Grauer & Weil India Limited,GRAUER & WEIL (INDIA) LTD.,GRAUWEIL,EQ,505710,GRAUWEIL,True,True,EXACT,EXACT,2026-06-07
INE214F01026,Graviss Hospitality Limited,GRAVISS HOSPITALITY LTD.,GRAVISSHO,EQ,509546,GRAVISSHO,True,True,EXACT,EXACT,2026-06-07
INE024L01027,Gravita India Limited,GRAVITA INDIA LTD.,GRAVITA,EQ,533282,GRAVITA,True,True,EXACT,EXACT,2026-06-07
INE224A01026,Greaves Cotton Limited,GREAVES COTTON LTD.,GREAVESCOT,EQ,501455,GREAVESCOT,True,True,EXACT,EXACT,2026-06-07
INE544R01021,Greenlam Industries Limited,Greenlam Industries Ltd,GREENLAM,EQ,538979,GREENLAM,True,True,EXACT,EXACT,2026-06-07
INE08ZM01014,Greenpanel Industries Limited,Greenpanel Industries Limited,GREENPANEL,EQ,542857,GREENPANEL,True,True,EXACT,EXACT,2026-06-07
INE461C01038,Greenply Industries Limited,GREENPLY INDUSTRIES LTD.,GREENPLY,EQ,526797,GREENPLY,True,True,EXACT,EXACT,2026-06-07
INE999K01014,Orient Green Power Company Limited,ORIENT GREEN POWER COMPANY LTD,GREENPOWER,EQ,533263,GREENPOWER,True,True,EXACT,EXACT,2026-06-07
INE536A01023,Grindwell Norton Limited,GRINDWELL NORTON LTD.,GRINDWELL,EQ,506076,GRINDWELL,True,True,EXACT,EXACT,2026-06-07
INE201P01022,G R Infraprojects Limited,G R Infraprojects Limited,GRINFRA,EQ,543317,GRINFRA,True,True,EXACT,EXACT,2026-06-07
INE192H01020,GRM Overseas Limited,GRM OVERSEAS LTD.,GRMOVER,EQ,531449,GRMOVER,True,True,EXACT,EXACT,2026-06-07
,The Grob Tea Company Limited,,GROBTEA,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE0HOQ01053,Billionbrains Garage Ventures Limited,Billionbrains Garage Ventures,GROWW,EQ,544603,GROWW,True,True,EXACT,EXACT,2026-06-07
INE137I01015,GRP Limited,GRP LTD.,GRPLTD,EQ,509152,GRPLTD,True,True,EXACT,EXACT,2026-06-07
INE382Z01011,Garden Reach Shipbuilders & Engineers Limited,Garden Reach Shipbuilders & En,GRSE,EQ,542011,GRSE,True,True,EXACT,HIGH,2026-06-07
INE291A01017,Garware Hi-Tech Films Limited,GARWARE HI-TECH FILMS LIMITED,GRWRHITECH,EQ,500655,GRWRHITECH,True,True,EXACT,EXACT,2026-06-07
INE026A01025,Gujarat State Fertilizers & Chemicals Limited,GUJARAT STATE FERTILIZERS & CH,GSFC,EQ,500690,GSFC,True,True,EXACT,HIGH,2026-06-07
INE0JSX01015,Global Surfaces Limited,Global Surfaces Limited,GSLSU,EQ,543829,GSLSU,True,True,EXACT,EXACT,2026-06-07
INE713R01022,GSP Crop Science Limited,GSP CROP SCIENCE LIMITED,GSPCROP,EQ,544733,GSPCROP,True,True,EXACT,EXACT,2026-06-07
INE871H01011,GSS Infotech Limited,GSS INFOTECH LTD.,GSS,BE,532951,GSS,True,True,EXACT,EXACT,2026-06-07
,G-TEC JAINX EDUCATION LIMITED,,GTECJAINX,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE043A01012,GTL Limited,GTL LTD.,GTL,EQ,500160,GTL,True,True,EXACT,EXACT,2026-06-07
INE221H01019,GTL Infrastructure Limited,GTL INFRASTRUCTURE LTD.,GTLINFRA,EQ,532775,GTLINFRA,True,True,EXACT,EXACT,2026-06-07
INE869I01013,GTPL Hathway Limited,GTPL Hathway Limited,GTPL,EQ,540602,GTPL,True,True,EXACT,EXACT,2026-06-07
INE742B01025,Gufic Biosciences Limited,GUFIC BIOSCIENCES LTD.,GUFICBIO,EQ,509079,GUFICBIO,True,True,EXACT,EXACT,2026-06-07
INE186A01019,Gujarat Alkalies and Chemicals Limited,GUJARAT ALKALIES & CHEMICALS L,GUJALKALI,EQ,530001,GUJALKALI,True,True,EXACT,HIGH,2026-06-07
INE826C01016,Gujarat Apollo Industries Limited,GUJARAT APOLLO INDUSTRIES LTD.,GUJAPOLLO,EQ,522217,GUJAPOLLO,True,True,EXACT,EXACT,2026-06-07
INE844O01030,Gujarat Gas Limited,Gujarat Gas Limited,GUJGASLTD,EQ,539336,GUJGASLTD,True,True,EXACT,EXACT,2026-06-07
INE610B01024,Gujarat Raffia Industries Limited,GUJARAT RAFFIA INDUSTRIES LTD.,GUJRAFFIA,EQ,523836,GUJRAFFIA,True,True,EXACT,EXACT,2026-06-07
INE942C01045,Gujarat Themis Biosyn Limited,GUJARAT THEMIS BIOSYN LTD.,GUJTHEM,EQ,506879,GUJTHEM,True,True,EXACT,EXACT,2026-06-07
INE635Q01029,Gulf Oil Lubricants India Limited,GULF OIL LUBRICANTS INDIA LTD,GULFOILLUB,EQ,538567,GULFOILLUB,True,True,EXACT,EXACT,2026-06-07
INE586G01017,GP Petroleums Limited,GP PETROLEUMS LTD,GULFPETRO,EQ,532543,GULFPETRO,True,True,EXACT,EXACT,2026-06-07
INE255D01024,Gulshan Polyols Limited,GULSHAN POLYOLS LTD.,GULPOLY,EQ,532457,GULPOLY,True,True,EXACT,EXACT,2026-06-07
INE251H01024,GVK Power & Infrastructure Limited,GVK POWER & INFRASTRUCTURE LTD,GVKPIL,BE,532708,GVKPIL,True,True,EXACT,EXACT,2026-06-07
INE878A01011,GE Power India Limited,GE Power India Ltd,GVPIL,EQ,532309,GVPIL,True,True,EXACT,EXACT,2026-06-07
,GVP Infotech Limited,,GVPTECH,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE200A01026,GE Vernova T&D India Limited,GE Vernova T&D India Limited,GVT&D,EQ,522275,GVT&D,True,True,EXACT,EXACT,2026-06-07
INE066F01020,Hindustan Aeronautics Limited,Hindustan Aeronautics Limited,HAL,EQ,541154,HAL,True,True,EXACT,EXACT,2026-06-07
INE115S01010,Halder Venture Limited,Halder Venture Limited,HALDER,EQ,539854,HALDER,True,True,EXACT,EXACT,2026-06-07
INE506D01020,Haldyn Glass Limited,HALDYN GLASS LTD,HALDYNGL,EQ,515147,HALDYNGL,True,True,EXACT,EXACT,2026-06-07
INE320X01016,HALEOS LABS LIMITED,HALEOS LABS LIMITED,HALEOSLABS,EQ,540679,HALEOSLABS,True,True,EXACT,EXACT,2026-06-07
INE419U01012,Happiest Minds Technologies Limited,Happiest Minds Technologies Li,HAPPSTMNDS,EQ,543227,HAPPSTMNDS,True,True,EXACT,HIGH,2026-06-07
INE330T01021,Happy Forgings Limited,Happy Forgings Limited,HAPPYFORGE,EQ,544057,HAPPYFORGE,True,True,EXACT,EXACT,2026-06-07
INE626Z01029,Hardwyn India Limited,HARDWYN INDIA LIMITED,HARDWYN,EQ,541276,HARDWYN,True,True,EXACT,EXACT,2026-06-07
INE00EV01017,Hariom Pipe Industries Limited,Hariom Pipe Industries Limited,HARIOMPIPE,EQ,543517,HARIOMPIPE,True,True,EXACT,EXACT,2026-06-07
INE544A01019,Harrisons  Malayalam Limited,HARRISONS MALAYALAM LTD.,HARRMALAYA,EQ,500467,HARRMALAYA,True,True,EXACT,EXACT,2026-06-07
INE0JUS01029,Harsha Engineers International Limited,Harsha Engineers International,HARSHA,EQ,543600,HARSHA,True,True,EXACT,EXACT,2026-06-07
INE982F01036,Hathway Cable & Datacom Limited,HATHWAY CABLE & DATACOM LTD,HATHWAY,EQ,533162,HATHWAY,True,True,EXACT,EXACT,2026-06-07
INE473B01035,Hatsun Agro Product Limited,HATSUN AGRO PRODUCT LTD.,HATSUN,EQ,531531,HATSUN,True,True,EXACT,EXACT,2026-06-07
INE176B01034,Havells India Limited,HAVELLS INDIA LTD.,HAVELLS,EQ,517354,HAVELLS,True,True,EXACT,EXACT,2026-06-07
INE293B01029,Sri Havisha Hospitality and Infrastructure Limited,SRI HAVISHA HOSPITALITY INFRAS,HAVISHA,EQ,531322,HAVISHA,True,True,EXACT,HIGH,2026-06-07
INE979B01015,Hawkins Cookers Limited,HAWKINS COOKERS LTD.,HAWKINCOOK,EQ,508486,HAWKINCOOK,True,True,EXACT,EXACT,2026-06-07
INE640B01021,HB Estate Developers Limited,HB ESTATE DEVELOPERS LTD.,HBESD,EQ,532334,HBESD,True,True,EXACT,EXACT,2026-06-07
INE292B01021,HBL Engineering Limited,HBL ENGINEERING LIMITED,HBLENGINE,EQ,517271,HBLENGINE,True,True,EXACT,EXACT,2026-06-07
INE550B01022,HB Stockholdings Limited,HB STOCKHOLDINGS LTD.,HBSL,BE,532216,HBSL,True,True,EXACT,EXACT,2026-06-07
INE549A01026,Hindustan Construction Company Limited,HINDUSTAN CONSTRUCTION CO.LTD.,HCC,EQ,500185,HCC,True,True,EXACT,HIGH,2026-06-07
INE075I01017,Healthcare Global Enterprises Limited,HealthCare Global Enterprises,HCG,EQ,539787,HCG,True,True,EXACT,EXACT,2026-06-07
INE236A01020,HCL Infosystems Limited,HCL INFOSYSTEMS LTD.,HCL-INSYS,EQ,500179,HCL-INSYS,True,True,EXACT,EXACT,2026-06-07
INE860A01027,HCL Technologies Limited,HCL TECHNOLOGIES LTD.,HCLTECH,EQ,532281,HCLTECH,True,True,EXACT,EXACT,2026-06-07
INE756I01012,HDB Financial Services Limited,HDB FINANCIAL SERVICES LIMITED,HDBFS,EQ,544429,HDBFS,True,True,EXACT,EXACT,2026-06-07
INE127D01025,HDFC Asset Management Company Limited,HDFC Asset Management Company,HDFCAMC,EQ,541729,HDFCAMC,True,True,EXACT,EXACT,2026-06-07
INE040A01034,HDFC Bank Limited,HDFC BANK LTD.,HDFCBANK,EQ,500180,HDFCBANK,True,True,EXACT,EXACT,2026-06-07
INE795G01014,HDFC Life Insurance Company Limited,HDFC LIFE INSURANCE COMPANY LI,HDFCLIFE,EQ,540777,HDFCLIFE,True,True,EXACT,HIGH,2026-06-07
INE191I01012,Housing Development and Infrastructure Limited,HOUSING DEVELOPMENT & INFRASTR,HDIL,BZ,532873,HDIL,True,True,EXACT,HIGH,2026-06-07
INE759V01019,Heads UP Ventures Limited,Heads UP Ventures Limited,HEADSUP,EQ,540210,HEADSUP,True,True,EXACT,EXACT,2026-06-07
INE019J01013,Health X Platform Limited,HEALTH X PLATFORM LIMITED,HEALTHX,EQ,533259,HEALTHX,True,True,EXACT,EXACT,2026-06-07
,HEC Infra Projects Limited,,HECPROJECT,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE545A01024,HEG Limited,HEG LTD.,HEG,EQ,509631,HEG,True,True,EXACT,EXACT,2026-06-07
INE578A01017,HeidelbergCement India Limited,HEIDELBERGCEMENT INDIA LTD.,HEIDELBERG,EQ,500292,HEIDELBERG,True,True,EXACT,EXACT,2026-06-07
INE0AJG01018,Hemisphere Properties India Limited,Hemisphere Properties India Li,HEMIPROP,EQ,543242,HEMIPROP,True,True,EXACT,HIGH,2026-06-07
INE694N01015,Heranba Industries Limited,Heranba Industries Limited,HERANBA,EQ,543266,HERANBA,True,True,EXACT,EXACT,2026-06-07
INE978A01027,Heritage Foods Limited,HERITAGE FOODS LIMITED,HERITGFOOD,EQ,519552,HERITGFOOD,True,True,EXACT,EXACT,2026-06-07
INE158A01026,Hero MotoCorp Limited,HERO MOTOCORP LTD.,HEROMOTOCO,EQ,500182,HEROMOTOCO,True,True,EXACT,EXACT,2026-06-07
INE782E01017,Hester Biosciences Limited,HESTER BIOSCIENCES LTD.,HESTERBIO,EQ,524669,HESTERBIO,True,True,EXACT,EXACT,2026-06-07
INE750M01017,Hexa Tradex Limited,HEXA TRADEX LTD.,HEXATRADEX,EQ,534328,HEXATRADEX,True,True,EXACT,EXACT,2026-06-07
INE093A01041,Hexaware Technologies Limited,Hexaware Technologies Limited,HEXT,EQ,544362,HEXT,True,True,EXACT,EXACT,2026-06-07
INE548A01028,HFCL Limited,HFCL LIMITED,HFCL,EQ,500183,HFCL,True,True,EXACT,EXACT,2026-06-07
INE926X01010,H.G. Infra Engineering Limited,H.G. Infra Engineering Limited,HGINFRA,EQ,541019,HGINFRA,True,True,EXACT,EXACT,2026-06-07
INE596H01014,HandsOn Global Management (HGM) Limited,HANDSON GLOBAL MANAGEMENT (HGM,HGM,EQ,532761,HGM,True,True,EXACT,EXACT,2026-06-07
INE170I01016,Hinduja Global Solutions Limited,HINDUJA GLOBAL SOLUTIONS LTD.,HGS,EQ,532859,HGS,True,True,EXACT,EXACT,2026-06-07
INE475B01022,Hikal Limited,HIKAL LTD.,HIKAL,EQ,524735,HIKAL,True,True,EXACT,EXACT,2026-06-07
INE00RL01028,Highway Infrastructure Limited,Highway Infrastructure Limited,HILINFRA,BE,544477,HILINFRA,True,True,EXACT,EXACT,2026-06-07
INE788H01017,Hilton Metal Forging Limited,HILTON METAL FORGING LTD.,HILTON,BE,532847,HILTON,True,True,EXACT,EXACT,2026-06-07
INE049A01027,Himatsingka Seide Limited,HIMATSINGKA SEIDE LTD.,HIMATSEIDE,EQ,514043,HIMATSEIDE,True,True,EXACT,EXACT,2026-06-07
INE038A01020,Hindalco Industries Limited,HINDALCO INDUSTRIES LTD.,HINDALCO,EQ,500440,HINDALCO,True,True,EXACT,EXACT,2026-06-07
INE310C01029,Hindustan Composites Limited,HINDUSTAN COMPOSITES LTD.,HINDCOMPOS,EQ,509635,HINDCOMPOS,True,True,EXACT,EXACT,2026-06-07
,Hindcon Chemicals Limited,,HINDCON,BE,,,True,False,MISSING,MISSING,2026-06-07
INE531E01026,Hindustan Copper Limited,HINDUSTAN COPPER LTD.,HINDCOPPER,EQ,513599,HINDCOPPER,True,True,EXACT,EXACT,2026-06-07
INE345A01011,Hindustan Oil Exploration Company Limited,HINDUSTAN OIL EXPLORATION CO.L,HINDOILEXP,EQ,500186,HINDOILEXP,True,True,EXACT,HIGH,2026-06-07
INE094A01015,Hindustan Petroleum Corporation Limited,HINDUSTAN PETROLEUM CORPORATIO,HINDPETRO,EQ,500104,HINDPETRO,True,True,EXACT,HIGH,2026-06-07
INE030A01027,Hindustan Unilever Limited,HINDUSTAN UNILEVER LTD.,HINDUNILVR,EQ,500696,HINDUNILVR,True,True,EXACT,EXACT,2026-06-07
INE05AN01011,Hindware Home Innovation Limited,Hindware Home Innovation Limit,HINDWAREAP,EQ,542905,HINDWAREAP,True,True,EXACT,HIGH,2026-06-07
INE267A01025,Hindustan Zinc Limited,HINDUSTAN ZINC LTD.,HINDZINC,EQ,500188,HINDZINC,True,True,EXACT,EXACT,2026-06-07
INE835D01023,Hind Rectifiers Limited,HIND RECTIFIERS LTD.,HIRECT,EQ,504036,HIRECT,True,True,EXACT,EXACT,2026-06-07
,Hisar Metal Industries Limited,,HISARMETAL,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE106T01025,Hi-Tech Pipes Limited,HI-TECH PIPES LIMITED,HITECH,EQ,543411,HITECH,True,True,EXACT,EXACT,2026-06-07
INE120D01012,Hitech Corporation Limited,Hitech Corporation Limited,HITECHCORP,BE,526217,HITECHCORP,True,True,EXACT,EXACT,2026-06-07
INE127B01011,The Hi-Tech Gears Limited,The Hi-Tech Gears Ltd,HITECHGEAR,BE,522073,HITECHGEAR,True,True,EXACT,EXACT,2026-06-07
INE461D01028,HLE Glascoat Limited,HLE GLASCOAT LIMITED,HLEGLAS,EQ,522215,HLEGLAS,True,True,EXACT,EXACT,2026-06-07
INE102A01024,HLV LIMITED,HLV LIMITED,HLVLTD,EQ,500193,HLVLTD,True,True,EXACT,EXACT,2026-06-07
INE0ECP01024,HMA Agro Industries Limited,HMA Agro Industries Limited,HMAAGRO,EQ,543929,HMAAGRO,True,True,EXACT,EXACT,2026-06-07
INE262A01018,HMT Limited,HMT LTD.,HMT,BZ,500191,HMT,True,True,EXACT,EXACT,2026-06-07
INE871K01015,Hindustan Media Ventures Limited,HINDUSTAN MEDIA VENTURES LTD.,HMVL,EQ,533217,HMVL,True,True,EXACT,EXACT,2026-06-07
INE254N01026,Hindustan Foods Limited,HINDUSTAN FOODS LTD.,HNDFDS,EQ,519126,HNDFDS,True,True,EXACT,EXACT,2026-06-07
INE481N01025,Home First Finance Company India Limited,Home First Finance Company Ind,HOMEFIRST,EQ,543259,HOMEFIRST,True,True,EXACT,HIGH,2026-06-07
INE0J5401028,Honasa Consumer Limited,Honasa Consumer Limited,HONASA,EQ,544014,HONASA,True,True,EXACT,EXACT,2026-06-07
INE671A01010,Honeywell Automation India Limited,HONEYWELL AUTOMATION INDIA LTD,HONAUT,EQ,517174,HONAUT,True,True,EXACT,EXACT,2026-06-07
INE634A01018,Honda India Power Products Limited,HONDA INDIA POWER PRODUCTS LIM,HONDAPOWER,EQ,522064,HONDAPOWER,True,True,EXACT,HIGH,2026-06-07
INE0GSL01024,HP Adhesives Limited,HP Adhesives Limited,HPAL,EQ,543433,HPAL,True,True,EXACT,EXACT,2026-06-07
,Hindprakash Industries Limited,,HPIL,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE495S01016,HPL Electric & Power Limited,HPL Electric & Power Limited,HPL,EQ,540136,HPL,True,True,EXACT,EXACT,2026-06-07
INE019C01026,Himadri Speciality Chemical Limited,Himadri Speciality Chemical Lt,HSCL,EQ,500184,HSCL,True,True,EXACT,HIGH,2026-06-07
INE501G01024,HT Media Limited,HT MEDIA LTD.,HTMEDIA,EQ,532662,HTMEDIA,True,True,EXACT,EXACT,2026-06-07
INE703H01016,Hubtown Limited,HUBTOWN LTD.,HUBTOWN,EQ,532799,HUBTOWN,True,True,EXACT,EXACT,2026-06-07
INE031A01017,Housing & Urban Development Corporation Limited,Housing &Urban Development Cor,HUDCO,EQ,540530,HUDCO,True,True,EXACT,HIGH,2026-06-07
INE275B01026,Huhtamaki India Limited,HUHTAMAKI INDIA LIMITED,HUHTAMAKI,EQ,509820,HUHTAMAKI,True,True,EXACT,EXACT,2026-06-07
INE965B01022,Hybrid Financial Services Limited,HYBRID FINANCIAL SERVICES LIMI,HYBRIDFIN,EQ,500262,HYBRIDFIN,True,True,EXACT,HIGH,2026-06-07
INE0V6F01027,Hyundai Motor India Limited,HYUNDAI MOTOR INDIA LIMITED,HYUNDAI,EQ,544274,HYUNDAI,True,True,EXACT,EXACT,2026-06-07
INE126M01010,Indiabulls Limited,Indiabulls Limited,IBULLSLTD,BE,533520,IBULLSLTD,True,True,EXACT,EXACT,2026-06-07
,ICDS Limited,,ICDSLTD,EQ,,,True,False,MISSING,MISSING,2026-06-07
,Ice Make Refrigeration Limited,,ICEMAKE,EQ,,,True,False,MISSING,MISSING,2026-06-07
INE346A01027,ICICI Prudential Asset Management Company Limited,ICICI Prudential Asset Managem,ICICIAMC,EQ,544658,ICICIAMC,True,True,EXACT,EXACT,2026-06-07
INE090A01021,ICICI Bank Limited,ICICI BANK LTD.,ICICIBANK,EQ,532174,ICICIBANK,True,True,EXACT,EXACT,2026-06-07
INE765G01017,ICICI Lombard General Insurance Company Limited,ICICI Lombard General Insuranc,ICICIGI,EQ,540716,ICICIGI,True,True,EXACT,EXACT,2026-06-07
INE726G01019,ICICI Prudential Life Insurance Company Limited,ICICI Prudential Life Insuranc,ICICIPRULI,EQ,540133,ICICIPRULI,True,True,EXACT,EXACT,2026-06-07
INE483B01026,Indo Count Industries Limited,INDO COUNT INDUSTRIES LTD.,ICIL,EQ,521016,ICIL,True,True,EXACT,EXACT,2026-06-07
INE725G01011,ICRA Limited,ICRA LTD.,ICRA,EQ,532835,ICRA,True,True,EXACT,EXACT,2026-06-07
INE008A01015,IDBI Bank Limited,IDBI BANK LTD.,IDBI,EQ,500116,IDBI,True,True,EXACT,EXACT,2026-06-07
INE669E01016,Vodafone Idea Limited,VODAFONE IDEA  LIMITED,IDEA,EQ,532822,IDEA,True,True,EXACT,EXACT,2026-06-07
INE349Y01013,Ideaforge Technology Limited,IDEAFORGE TECHNOLOGY LIMITED,IDEAFORGE,BE,543932,IDEAFORGE,True,True,EXACT,EXACT,2026-06-07
INE092T01019,IDFC First Bank Limited,IDFC FIRST BANK LIMITED,IDFCFIRSTB,EQ,539437,IDFCFIRSTB,True,True,EXACT,EXACT,2026-06-07
INE022Q01020,Indian Energy Exchange Limited,Indian Energy Exchange Limited,IEX,EQ,540750,IEX,True,True,EXACT,EXACT,2026-06-07
INE076C01018,IFB Agro Industries Limited,IFB AGRO INDUSTRIES LTD.,IFBAGRO,BE,507438,IFBAGRO,True,True,EXACT,EXACT,2026-06-07
INE559A01017,IFB Industries Limited,IFB INDUSTRIES LTD.,IFBIND,EQ,505726,IFBIND,True,True,EXACT,EXACT,2026-06-07
INE039A01010,IFCI Limited,IFCI LTD.,IFCI,EQ,500106,IFCI,True,True,EXACT,EXACT,2026-06-07
INE133Y01011,IFGL Refractories Limited,IFGL Refractories Limited,IFGLEXPOR,EQ,540774,IFGLEXPOR,True,True,EXACT,EXACT,2026-06-07
INE188B01013,Igarashi Motors India Limited,IGARASHI MOTORS INDIA LTD.,IGARASHI,EQ,517380,IGARASHI,True,True,EXACT,EXACT,2026-06-07
INE05J901018,Indogulf Cropsciences Limited,Indogulf Cropsciences Limited,IGCL,EQ,544432,IGCL,True,True,EXACT,EXACT,2026-06-07
INE0Q9301021,International Gemological Institute Limited,International Gemological Inst,IGIL,EQ,544311,IGIL,True,True,EXACT,HIGH,2026-06-07
INE203G01027,Indraprastha Gas Limited,INDRAPRASTHA GAS LTD.,IGL,EQ,532514,IGL,True,True,EXACT,EXACT,2026-06-07
INE204A01010,IG Petrochemicals Limited,I G PETROCHEMICALS LTD.,IGPL,EQ,500199,IGPL,True,True,EXACT,HIGH,2026-06-07
INE530B01024,IIFL Finance Limited,IIFL FINANCE LIMITED,IIFL,EQ,532636,IIFL,True,True,EXACT,EXACT,2026-06-07
INE489L01022,IIFL Capital Services Limited,IIFL CAPITAL SERVICES LIMITED,IIFLCAPS,EQ,542773,IIFLCAPS,True,True,EXACT,EXACT,2026-06-07
INE886A01014,Industrial Investment Trust Limited,INDUSTRIAL INVESTMENT TRUST LT,IITL,EQ,501295,IITL,True,True,EXACT,HIGH,2026-06-07
INE0LOJ01019,IKIO Technologies Limited,IKIO Technologies Limited,IKIO,EQ,543923,IKIO,True,True,EXACT,EXACT,2026-06-07
INE115Q01022,Inventurus Knowledge Solutions Limited,INVENTURUS KNOWLEDGE SOLUTIONS,IKS,EQ,544309,IKS,True,True,EXACT,EXACT,2026-06-07
INE369I01014,IL&FS Engineering and Construction Company Limited,IL&FS ENGINEERING AND CONSTRUC,IL&FSENGG,BZ,532907,IL&FSENGG,True,True,EXACT,HIGH,2026-06-07
INE975G01012,IL&FS Transportation Networks Limited,IL&FS TRANSPORTATION NETWORKS,IL&FSTRANS,BZ,533177,IL&FSTRANS,True,True,EXACT,EXACT,2026-06-07
INE172N01012,Imagicaaworld Entertainment Limited,IMAGICAAWORLD ENTERTAINMENT LI,IMAGICAA,EQ,539056,IMAGICAA,True,True,EXACT,HIGH,2026-06-07
INE919H01018,Indian Metals & Ferro Alloys Limited,INDIAN METALS & FERRO ALLOYS L,IMFA,EQ,533047,IMFA,True,True,EXACT,EXACT,2026-06-07
INE547E01014,India Motor Parts and Accessories Limited,INDIA MOTOR PARTS & ACCESSORIE,IMPAL,EQ,590065,IMPAL,True,True,EXACT,HIGH,2026-06-07
INE691G01015,Impex Ferro Tech Limited,IMPEX FERRO TECH LTD.,IMPEXFERRO,BZ,532614,IMPEXFERRO,True,True,EXACT,EXACT,2026-06-07
INE0LGX01024,Insolation Energy Limited,INSOLATION ENERGY LIMITED,INA,EQ,543620,INA,True,True,EXACT,EXACT,2026-06-07
INE452L01012,INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE,EQ,538365,INCREDIBLE,True,True,EXACT,EXACT,2026-06-07
INE841B01017,Indbank Merchant Banking Services Limited,INDBANK MERCHANT BANKING SERVI,INDBANK,EQ,511473,INDBANK,True,True,EXACT,HIGH,2026-06-07
INE065X01017,Indegene Limited,Indegene Limited,INDGN,EQ,544172,INDGN,True,True,EXACT,EXACT,2026-06-07
INE053A01029,The Indian Hotels Company Limited,INDIAN HOTELS CO.LTD.,INDHOTEL,EQ,500850,INDHOTEL,True,True,EXACT,PARTIAL,2026-06-07
INE383A01012,The India Cements Limited,INDIA CEMENTS LTD.,INDIACEM,EQ,530005,INDIACEM,True,True,EXACT,PARTIAL,2026-06-07
INE560A01023,India Glycols Limited,INDIA GLYCOLS LTD.,INDIAGLYCO,EQ,500201,INDIAGLYCO,True,True,EXACT,EXACT,2026-06-07
INE933S01016,Indiamart Intermesh Limited,IndiaMART InterMESH Limited,INDIAMART,EQ,542726,INDIAMART,True,True,EXACT,EXACT,2026-06-07
INE562A01011,Indian Bank,INDIAN BANK,INDIANB,EQ,532814,INDIANB,True,True,EXACT,EXACT,2026-06-07
INE061A01014,Indian Card Clothing Company Limited,INDIAN CARD CLOTHING CO.LTD.,INDIANCARD,EQ,509692,INDIANCARD,True,True,EXACT,HIGH,2026-06-07
INE323C01030,Indian Hume Pipe Company Limited,INDIAN HUME PIPE CO.LTD.,INDIANHUME,EQ,504741,INDIANHUME,True,True,EXACT,HIGH,2026-06-07
INE922K01024,India Shelter Finance Corporation Limited,India Shelter Finance Corporat,INDIASHLTR,EQ,544044,INDIASHLTR,True,True,EXACT,HIGH,2026-06-07
INE646L01027,InterGlobe Aviation Limited,InterGlobe Aviation Limited,INDIGO,EQ,539448,INDIGO,True,True,EXACT,EXACT,2026-06-07
INE09VQ01012,Indigo Paints Limited,Indigo Paints Limited,INDIGOPNTS,EQ,543258,INDIGOPNTS,True,True,EXACT,EXACT,2026-06-07
INE06ST01018,Indiqube Spaces Limited,INDIQUBE SPACES LIMITED,INDIQUBE,EQ,544454,INDIQUBE,True,True,EXACT,EXACT,2026-06-07
INE092B01025,India Nippon Electricals Limited,INDIA NIPPON ELECTRICALS LTD.,INDNIPPON,EQ,532240,INDNIPPON,True,True,EXACT,EXACT,2026-06-07
INE760F01028,Indo Amines Limited,INDO AMINES LTD.,INDOAMIN,EQ,524648,INDOAMIN,True,True,EXACT,EXACT,2026-06-07
INE803D01021,Indo Borax & Chemicals Limited,INDO BORAX & CHEMICALS LTD.,INDOBORAX,EQ,524342,INDOBORAX,True,True,EXACT,EXACT,2026-06-07
INE873D01024,Indoco Remedies Limited,INDOCO REMEDIES LTD.,INDOCO,EQ,532612,INDOCO,True,True,EXACT,EXACT,2026-06-07
INE622H01018,Indo Farm Equipment Limited,INDO FARM EQUIPMENT LIMITED,INDOFARM,EQ,544328,INDOFARM,True,True,EXACT,EXACT,2026-06-07
INE156A01020,Indo Rama Synthetics (India) Limited,INDO RAMA SYNTHETICS (INDIA) L,INDORAMA,EQ,500207,INDORAMA,True,True,EXACT,EXACT,2026-06-07
INE896L01010,IndoStar Capital Finance Limited,IndoStar Capital Finance Limit,INDOSTAR,EQ,541336,INDOSTAR,True,True,EXACT,HIGH,2026-06-07
INE332H01014,Indo Tech Transformers Limited,INDO TECH TRANSFORMERS LTD.,INDOTECH,BE,532717,INDOTECH,True,True,EXACT,EXACT,2026-06-07
INE337M01021,Indo Thai Securities Limited,INDO THAI SECURITIES LTD.,INDOTHAI,EQ,533676,INDOTHAI,True,True,EXACT,EXACT,2026-06-07
INE250Z01010,Indo Us Biotech Limited,Indo US Bio-Tech Limited,INDOUS,EQ,541304,INDOUS,True,True,EXACT,PARTIAL,2026-06-07
INE227G01018,Indowind Energy Limited,INDOWIND ENERGY LTD.,INDOWIND,BE,532894,INDOWIND,True,True,EXACT,EXACT,2026-06-07
