ISIN,SYMBOL,COMPANY_NAME_NSE,COMPANY_NAME_SCREENER,MATCH_SCORE,MATCH_STATUS,LAST_UPDATED
,HINDCOPPER,Hindustan Copper Limited,Hindustan Copper,100.0,EXACT,2026-06-07
,HINDOILEXP,Hindustan Oil Exploration Company Limited,Hind.Oil Explor.,75.0,REVIEW,2026-06-07
,HINDPETRO,Hindustan Petroleum Corporation Limited,Prolife Indust.,72.73,UNMATCHED,2026-06-07
,HINDUNILVR,Hindustan Unilever Limited,Hind. Unilever,83.87,REVIEW,2026-06-07
,HINDWAREAP,Hindware Home Innovation Limited,Hindware Home In,80.0,REVIEW,2026-06-07
,HINDZINC,Hindustan Zinc Limited,Hindustan Zinc,100.0,EXACT,2026-06-07
,HIRECT,Hind Rectifiers Limited,Hind Rectifiers,100.0,EXACT,2026-06-07
,HISARMETAL,Hisar Metal Industries Limited,Hisar Met.Inds.,77.78,REVIEW,2026-06-07
,HITECH,Hi-Tech Pipes Limited,Hi-Tech Pipes,100.0,EXACT,2026-06-07
,HITECHCORP,Hitech Corporation Limited,Hitech Corp.,100.0,EXACT,2026-06-07
,HITECHGEAR,The Hi-Tech Gears Limited,The Hi-Tech Gear,96.97,EXACT,2026-06-07
,HLEGLAS,HLE Glascoat Limited,HLE Glascoat,100.0,EXACT,2026-06-07
,HLVLTD,HLV LIMITED,HLV,100.0,EXACT,2026-06-07
,HMAAGRO,HMA Agro Industries Limited,HMA Agro Inds.,81.25,REVIEW,2026-06-07
,HMT,HMT Limited,HMT,100.0,EXACT,2026-06-07
,HMVL,Hindustan Media Ventures Limited,Hindustan Media,76.92,REVIEW,2026-06-07
,HNDFDS,Hindustan Foods Limited,Hindustan Foods,100.0,EXACT,2026-06-07
,HOMEFIRST,Home First Finance Company India Limited,Home First Finan,80.0,REVIEW,2026-06-07
,HONASA,Honasa Consumer Limited,Honasa Consumer,100.0,EXACT,2026-06-07
,HONAUT,Honeywell Automation India Limited,Honeywell Auto,70.0,UNMATCHED,2026-06-07
,HONDAPOWER,Honda India Power Products Limited,Banco Products,60.0,UNMATCHED,2026-06-07
,HPAL,HP Adhesives Limited,HP Adhesives,100.0,EXACT,2026-06-07
,HPIL,Hindprakash Industries Limited,Hindprakash Indu,84.21,REVIEW,2026-06-07
,HPL,HPL Electric & Power Limited,HPL Electric,80.0,REVIEW,2026-06-07
,HSCL,Himadri Speciality Chemical Limited,Himadri Special,71.43,UNMATCHED,2026-06-07
,HTMEDIA,HT Media Limited,H T Media,82.35,REVIEW,2026-06-07
,HUBTOWN,Hubtown Limited,Hubtown,100.0,EXACT,2026-06-07
,HUDCO,Housing & Urban Development Corporation Limited,Gyan Developers,60.0,UNMATCHED,2026-06-07
,HUHTAMAKI,Huhtamaki India Limited,Huhtamaki India,100.0,EXACT,2026-06-07
,HYBRIDFIN,Hybrid Financial Services Limited,Hybrid Financial,78.05,REVIEW,2026-06-07
,HYUNDAI,Hyundai Motor India Limited,Hyundai Motor I,88.24,HIGH_CONFIDENCE,2026-06-07
,IBULLSLTD,Indiabulls Limited,Indiabulls,100.0,EXACT,2026-06-07
,ICDSLTD,ICDS Limited,ICDS,100.0,EXACT,2026-06-07
,ICEMAKE,Ice Make Refrigeration Limited,ICE Make Refrig.,81.08,REVIEW,2026-06-07
,ICICIAMC,ICICI Prudential Asset Management Company Limited,NIS Management,55.32,UNMATCHED,2026-06-07
,ICICIBANK,ICICI Bank Limited,ICICI Bank,100.0,EXACT,2026-06-07
,ICICIGI,ICICI Lombard General Insurance Company Limited,General Insuranc,68.09,UNMATCHED,2026-06-07
,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,Life Insurance,62.22,UNMATCHED,2026-06-07
,ICIL,Indo Count Industries Limited,Indo Count Inds.,83.33,REVIEW,2026-06-07
,ICRA,ICRA Limited,ICRA,100.0,EXACT,2026-06-07
,IDBI,IDBI Bank Limited,IDBI Bank,100.0,EXACT,2026-06-07
,IDEA,Vodafone Idea Limited,Vodafone Idea,100.0,EXACT,2026-06-07
,IDEAFORGE,Ideaforge Technology Limited,Ideaforge Tech,82.35,REVIEW,2026-06-07
,IDFCFIRSTB,IDFC First Bank Limited,IDFC First Bank,100.0,EXACT,2026-06-07
,IEX,Indian Energy Exchange Limited,Indian Energy Ex,84.21,REVIEW,2026-06-07
,IFBAGRO,IFB Agro Industries Limited,IFB Industries,84.85,REVIEW,2026-06-07
,IFBIND,IFB Industries Limited,IFB Industries,100.0,EXACT,2026-06-07
,IFCI,IFCI Limited,IFCI,100.0,EXACT,2026-06-07
,IFGLEXPOR,IFGL Refractories Limited,IFGL Refractori.,93.75,HIGH_CONFIDENCE,2026-06-07
,IGARASHI,Igarashi Motors India Limited,Igarashi Motors,83.33,REVIEW,2026-06-07
,IGCL,Indogulf Cropsciences Limited,Indogulf Cropsci,86.49,HIGH_CONFIDENCE,2026-06-07
,IGIL,International Gemological Institute Limited,International Ge,62.75,UNMATCHED,2026-06-07
,IGL,Indraprastha Gas Limited,Indraprastha Gas,100.0,EXACT,2026-06-07
,IGPL,IG Petrochemicals Limited,I G Petrochems,77.42,REVIEW,2026-06-07
,IIFL,IIFL Finance Limited,IIFL Finance,100.0,EXACT,2026-06-07
,IIFLCAPS,IIFL Capital Services Limited,IIFL Capital,72.73,UNMATCHED,2026-06-07
,IITL,Industrial Investment Trust Limited,Indl. Inv. Trust,68.29,UNMATCHED,2026-06-07
,IKIO,IKIO Technologies Limited,IKOMA Technologies,91.43,HIGH_CONFIDENCE,2026-06-07
,IKS,Inventurus Knowledge Solutions Limited,Inventurus Knowl,69.57,UNMATCHED,2026-06-07
,IL&FSENGG,IL&FS Engineering and Construction Company Limited,Conart Engineers,60.0,UNMATCHED,2026-06-07
,IL&FSTRANS,IL&FS Transportation Networks Limited,E to E Transportation,76.0,REVIEW,2026-06-07
,IMAGICAA,Imagicaaworld Entertainment Limited,Imagica. Enter.,65.0,UNMATCHED,2026-06-07
,IMFA,Indian Metals & Ferro Alloys Limited,Indian Metals,66.67,UNMATCHED,2026-06-07
,IMPAL,India Motor Parts and Accessories Limited,India Motor Part,65.31,UNMATCHED,2026-06-07
,IMPEXFERRO,Impex Ferro Tech Limited,Impex Ferro Tech,100.0,EXACT,2026-06-07
,INA,Insolation Energy Limited,Insolation Ener,93.75,HIGH_CONFIDENCE,2026-06-07
,INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,Incredible Indus,86.49,HIGH_CONFIDENCE,2026-06-07
,INDBANK,Indbank Merchant Banking Services Limited,Indbank Merchant,65.31,UNMATCHED,2026-06-07
,INDGN,Indegene Limited,Indegene,100.0,EXACT,2026-06-07
,INDHOTEL,The Indian Hotels Company Limited,Indian Hotels Co,78.79,REVIEW,2026-06-07
,INDIACEM,The India Cements Limited,India Cements,86.67,HIGH_CONFIDENCE,2026-06-07
,INDIAGLYCO,India Glycols Limited,India Glycols,100.0,EXACT,2026-06-07
,INDIAMART,Indiamart Intermesh Limited,Indiamart Inter.,88.24,HIGH_CONFIDENCE,2026-06-07
,INDIANB,Indian Bank,Indian Bank,100.0,EXACT,2026-06-07
,INDIANCARD,Indian Card Clothing Company Limited,Indian CardCloth,88.89,HIGH_CONFIDENCE,2026-06-07
,INDIANHUME,Indian Hume Pipe Company Limited,Indian Hume Pipe,100.0,EXACT,2026-06-07
,INDIASHLTR,India Shelter Finance Corporation Limited,INDIA SHELTE FIN,86.49,HIGH_CONFIDENCE,2026-06-07
,INDIGO,InterGlobe Aviation Limited,Interglobe Aviat,91.43,HIGH_CONFIDENCE,2026-06-07
,INDIGOPNTS,Indigo Paints Limited,Indigo Paints,100.0,EXACT,2026-06-07
,INDIQUBE,Indiqube Spaces Limited,Indiqube Spaces,100.0,EXACT,2026-06-07
,INDNIPPON,India Nippon Electricals Limited,India Nipp.Elec.,76.92,REVIEW,2026-06-07
,INDOAMIN,Indo Amines Limited,Indo Amines,100.0,EXACT,2026-06-07
,INDOBORAX,Indo Borax & Chemicals Limited,Indo Borax & Ch.,78.79,REVIEW,2026-06-07
,INDOCO,Indoco Remedies Limited,Indoco Remedies,100.0,EXACT,2026-06-07
,INDOFARM,Indo Farm Equipment Limited,Indo Farm Equip.,88.24,HIGH_CONFIDENCE,2026-06-07
,INDORAMA,Indo Rama Synthetics (India) Limited,Indo Rama Synth.,73.17,UNMATCHED,2026-06-07
,INDOSTAR,IndoStar Capital Finance Limited,Indostar Capital,80.0,REVIEW,2026-06-07
,INDOTECH,Indo Tech Transformers Limited,Indo Tech.Trans.,81.08,REVIEW,2026-06-07
,INDOTHAI,Indo Thai Securities Limited,Indo Thai Sec.,78.79,REVIEW,2026-06-07
,INDOUS,Indo Us Biotech Limited,Windlas Biotech,80.0,REVIEW,2026-06-07
,INDOWIND,Indowind Energy Limited,Indowind Energy,100.0,EXACT,2026-06-07
,INDPRUD,Industrial & Prudential Investment Company Limited,Sudal Industries,62.5,UNMATCHED,2026-06-07
,INDRAMEDCO,Indraprastha Medical Corporation Limited,Indrapr.Medical,85.71,HIGH_CONFIDENCE,2026-06-07
,INDSWFTLAB,Ind-Swift Laboratories Limited,Ind-Swift Labs.,77.78,REVIEW,2026-06-07
,INDTERRAIN,Indian Terrain Fashions Limited,Indian Terrain,75.68,REVIEW,2026-06-07
,INDUSINDBK,IndusInd Bank Limited,IndusInd Bank,100.0,EXACT,2026-06-07
,INDUSTOWER,Indus Towers Limited,Indus Towers,100.0,EXACT,2026-06-07
,INFOBEAN,InfoBeans Technologies Limited,IKOMA Technologies,80.0,REVIEW,2026-06-07
,INFOMEDIA,Infomedia Press Limited,Infomedia Press,100.0,EXACT,2026-06-07
,INFY,Infosys Limited,Infosys,100.0,EXACT,2026-06-07
,INGERRAND,Ingersoll Rand (India) Limited,Ingersoll-Rand,82.35,REVIEW,2026-06-07
,INNOVACAP,Innova Captab Limited,Innova Captab,100.0,EXACT,2026-06-07
,INNOVANA,Innovana Thinklabs Limited,Innovana Think.,87.5,HIGH_CONFIDENCE,2026-06-07
,INNOVISION,Innovision Limited,Innovision,100.0,EXACT,2026-06-07
,INOXGREEN,Inox Green Energy Services Limited,Times Green Ener,66.67,UNMATCHED,2026-06-07
,INOXINDIA,INOX India Limited,Inox India,100.0,EXACT,2026-06-07
,INOXWIND,Inox Wind Limited,Inox Wind,100.0,EXACT,2026-06-07
,INSECTICID,Insecticides (India) Limited,Insecticid.India,94.12,HIGH_CONFIDENCE,2026-06-07
,INSPIRISYS,Inspirisys Solutions Limited,Inspirisys Sol.,82.35,REVIEW,2026-06-07
,INTELLECT,Intellect Design Arena Limited,Intellect Design,84.21,REVIEW,2026-06-07
,INTENTECH,Intense Technologies Limited,N2N Technologies,83.33,REVIEW,2026-06-07
,INTERARCH,Interarch Building Solutions Limited,Interarch Build.,69.77,UNMATCHED,2026-06-07
,INTLCONV,International Conveyors Limited,International Ge,76.92,REVIEW,2026-06-07
,INVENTURE,Inventure Growth & Securities Limited,Inventure Grow.,68.29,UNMATCHED,2026-06-07
,INVPRECQ,Investment & Precision Castings Limited,Inv.& Prec.Cast.,61.9,UNMATCHED,2026-06-07
,IOB,Indian Overseas Bank,Bang Overseas,72.73,UNMATCHED,2026-06-07
,IOC,Indian Oil Corporation Limited,Oil India,94.74,HIGH_CONFIDENCE,2026-06-07
,IOLCP,IOL Chemicals and Pharmaceuticals Limited,Goldline Pharmaceutical,64.29,UNMATCHED,2026-06-07
,IONEXCHANG,ION Exchange (India) Limited,ION Exchange,80.0,REVIEW,2026-06-07
,IPCALAB,IPCA Laboratories Limited,Alpa Laboratorie,84.85,REVIEW,2026-06-07
,IPL,India Pesticides Limited,India Pesticides,100.0,EXACT,2026-06-07
,IRB,IRB Infrastructure Developers Limited,IRB Infra.Devl.,65.12,UNMATCHED,2026-06-07
,IRCON,Ircon International Limited,KEC International,83.33,REVIEW,2026-06-07
,IRCTC,Indian Railway Catering And Tourism Corporation Limited,India Radiators,56.0,UNMATCHED,2026-06-07
,IREDA,Indian Renewable Energy Development Agency Limited,Indian Renewable,55.17,UNMATCHED,2026-06-07
,IRFC,Indian Railway Finance Corporation Limited,Sundaram Finance,68.42,UNMATCHED,2026-06-07
,IRIS,IRIS RegTech Solutions Limited,IRIS Regtech Solutions,100.0,EXACT,2026-06-07
,IRISDOREME,Iris Clothings Limited,Iris Clothings,100.0,EXACT,2026-06-07
,IRMENERGY,IRM Energy Limited,IRM Energy,100.0,EXACT,2026-06-07
,ISFT,Intrasoft Technologies Limited,ASM Technologies,78.95,REVIEW,2026-06-07
,ISGEC,Isgec Heavy Engineering Limited,G G Engineering,73.68,UNMATCHED,2026-06-07
,ISHANCH,Ishan Dyes and Chemicals Limited,Vishnu Chemicals,70.0,UNMATCHED,2026-06-07
,ITC,ITC Limited,ITC,100.0,EXACT,2026-06-07
,ITCHOTELS,ITC Hotels Limited,ITC Hotels,100.0,EXACT,2026-06-07
,ITDC,India Tourism Development Corporation Limited,Pansari Develop.,60.0,UNMATCHED,2026-06-07
,ITI,ITI Limited,ITI,100.0,EXACT,2026-06-07
,IVALUE,Ivalue Infosolutions Limited,Ivalue Infosolut,88.89,HIGH_CONFIDENCE,2026-06-07
,IVC,IL&FS Investment Managers Limited,IL&FS Inv.Manag.,75.0,REVIEW,2026-06-07
,IVP,IVP Limited,IVP,100.0,EXACT,2026-06-07
,IWP,The Indian Wood Products Company Limited,Indian Wood Prod,80.0,REVIEW,2026-06-07
,IXIGO,Le Travenues Technology Limited,Le Travenues,68.57,UNMATCHED,2026-06-07
,IZMO,IZMO Limited,IZMO,100.0,EXACT,2026-06-07
,J&KBANK,The Jammu & Kashmir Bank Limited,J & K Bank,53.33,UNMATCHED,2026-06-07
,JAGRAN,Jagran Prakashan Limited,Jagran Prakashan,100.0,EXACT,2026-06-07
,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,Jagsonpal Pharma,78.05,REVIEW,2026-06-07
,JAIBALAJI,Jai Balaji Industries Limited,Jai Balaji Inds.,83.33,REVIEW,2026-06-07
,JAICORPLTD,Jai Corp Limited,Jai Corp,100.0,EXACT,2026-06-07
,JAINREC,Jain Resource Recycling Limited,Jain Resource,72.22,UNMATCHED,2026-06-07
,JAIPURKURT,Nandani Creation Limited,Nandani Creation,100.0,EXACT,2026-06-07
,JAMNAAUTO,Jamna Auto Industries Limited,Jamna Auto Inds.,83.33,REVIEW,2026-06-07
,JARO,Jaro Institute of Technology Management and Research Limited,Standard Engineering Technology,53.01,UNMATCHED,2026-06-07
,JASH,Jash Engineering Limited,Jash Engineering,100.0,EXACT,2026-06-07
,JAYAGROGN,Jayant Agro Organics Limited,Jayant Agro Org.,85.71,HIGH_CONFIDENCE,2026-06-07
,JAYBARMARU,Jay Bharat Maruti Limited,Jay Bharat Maru.,93.75,HIGH_CONFIDENCE,2026-06-07
,JAYKAY,Jaykay Enterprises Limited,Yaan Enterprises,82.35,REVIEW,2026-06-07
,JAYNECOIND,Jayaswal Neco Industries Limited,Sanco Industries,80.0,REVIEW,2026-06-07
,JAYSREETEA,Jayshree Tea & Industries Limited,Jasch Industries,76.92,REVIEW,2026-06-07
,JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,Goldline Pharmaceutical,62.75,UNMATCHED,2026-06-07
,JBMA,JBM Auto Limited,JBM Auto,100.0,EXACT,2026-06-07
,JETFREIGHT,Jet Freight Logistics Limited,S J Logistics (I,72.22,UNMATCHED,2026-06-07
,JGCHEM,J.G.Chemicals Limited,J.G.Chemicals,100.0,EXACT,2026-06-07
,JHS,JHS Svendgaard Laboratories Limited,Nidan Laborator.,61.9,UNMATCHED,2026-06-07
,JINDALPHOT,Jindal Photo Limited,Jindal Photo,100.0,EXACT,2026-06-07
,JINDALPOLY,Jindal Poly Films Limited,Jindal Poly Film,96.97,EXACT,2026-06-07
,JINDALSAW,Jindal Saw Limited,Jindal Saw,100.0,EXACT,2026-06-07
,JINDALSTEL,JINDAL STEEL LIMITED,Jindal Steel,100.0,EXACT,2026-06-07
,JINDRILL,Jindal Drilling And Industries Limited,Addi Industries,66.67,UNMATCHED,2026-06-07
,JINDWORLD,Jindal Worldwide Limited,Jindal Worldwide,100.0,EXACT,2026-06-07
,JIOFIN,Jio Financial Services Limited,Jio Financial,74.29,UNMATCHED,2026-06-07
,JISLDVREQS,Jain Irrigation Systems Limited,Jain Irrigation,78.95,REVIEW,2026-06-07
,JISLJALEQS,Jain Irrigation Systems Limited,Jain Irrigation,78.95,REVIEW,2026-06-07
,JITFINFRA,JITF Infralogistics Limited,Ritco Logistics,70.59,UNMATCHED,2026-06-07
,JKCEMENT,JK Cement Limited,J K Cements,90.0,HIGH_CONFIDENCE,2026-06-07
,JKIL,J.Kumar Infraprojects Limited,J Kumar Infra,76.47,REVIEW,2026-06-07
,JKIPL,Jinkushal Industries Limited,Kush Industries,85.71,HIGH_CONFIDENCE,2026-06-07
,JKLAKSHMI,JK Lakshmi Cement Limited,JK Lakshmi Cem.,90.32,HIGH_CONFIDENCE,2026-06-07
,JKPAPER,JK Paper Limited,JK Paper,100.0,EXACT,2026-06-07
,JKTYRE,JK Tyre & Industries Limited,JK Tyre & Indust,87.5,HIGH_CONFIDENCE,2026-06-07
,JLHL,Jupiter Life Line Hospitals Limited,Jupiter Life Lin,74.42,UNMATCHED,2026-06-07
,JMA,Jullundur Motor Agency (Delhi) Limited,Jullundur Motor,69.77,UNMATCHED,2026-06-07
,JMFINANCIL,JM Financial Limited,JM Financial,100.0,EXACT,2026-06-07
,JNKINDIA,JNK India Limited,JTEKT India,80.0,REVIEW,2026-06-07
,JOCIL,Jocil Limited,Jocil,100.0,EXACT,2026-06-07
,JPOLYINVST,Jindal Poly Investment and Finance Company Limited,Jindal Poly Inve,64.0,UNMATCHED,2026-06-07
,JPPOWER,Jaiprakash Power Ventures Limited,JP Power Ven.,64.86,UNMATCHED,2026-06-07
,JSFB,Jana Small Finance Bank Limited,Jana Small Finan,82.05,REVIEW,2026-06-07
,JSL,Jindal Stainless Limited,Jindal Stain.,85.71,HIGH_CONFIDENCE,2026-06-07
,JSLL,Jeena Sikho Lifecare Limited,Jeena Sikho,70.97,UNMATCHED,2026-06-07
,JSWCEMENT,JSW Cement Limited,JSW Cement,100.0,EXACT,2026-06-07
,JSWDULUX,JSW Dulux Limited,JSW Dulux,100.0,EXACT,2026-06-07
,JSWENERGY,JSW Energy Limited,JSW Energy,100.0,EXACT,2026-06-07
,JSWHL,JSW Holdings Limited,JSW Holdings,100.0,EXACT,2026-06-07
,JSWINFRA,JSW Infrastructure Limited,JSW Infrast,75.86,REVIEW,2026-06-07
,JSWSTEEL,JSW Steel Limited,JSW Steel,100.0,EXACT,2026-06-07
,JTEKTINDIA,Jtekt India Limited,JTEKT India,100.0,EXACT,2026-06-07
,JTLIND,JTL INDUSTRIES LIMITED,JTL Industries,100.0,EXACT,2026-06-07
,JUBLCPL,Jubilant Agri and Consumer Products Limited,Ganon Products,57.14,UNMATCHED,2026-06-07
,JUBLFOOD,Jubilant Foodworks Limited,Jubilant Food.,83.87,REVIEW,2026-06-07
,JUBLINGREA,Jubilant Ingrevia Limited,Jubilant Ingrev.,93.75,HIGH_CONFIDENCE,2026-06-07
,JUBLPHARMA,Jubilant Pharmova Limited,Jubilant Pharmo,93.75,HIGH_CONFIDENCE,2026-06-07
,JUNIPER,Juniper Hotels Limited,Juniper Hotels,100.0,EXACT,2026-06-07
,JUSTDIAL,Just Dial Limited,Just Dial,100.0,EXACT,2026-06-07
,JWL,Jupiter Wagons Limited,Jupiter Wagons,100.0,EXACT,2026-06-07
,JYOTHYLAB,Jyothy Labs Limited,Jyothy Labs,100.0,EXACT,2026-06-07
,JYOTICNC,Jyoti CNC Automation Limited,Jyoti CNC Auto.,82.35,REVIEW,2026-06-07
,JYOTISTRUC,Jyoti Structures Limited,Jyoti Structures,100.0,EXACT,2026-06-07
,KABRAEXTRU,Kabra Extrusion Technik Limited,Kabra Extrusion,78.95,REVIEW,2026-06-07
,KAJARIACER,Kajaria Ceramics Limited,Kajaria Ceramics,100.0,EXACT,2026-06-07
,KAKATCEM,Kakatiya Cement Sugar & Industries Limited,Kakatiya Cement,63.83,UNMATCHED,2026-06-07
,KALAMANDIR,Sai Silks (Kalamandir) Limited,Sai Silks,62.07,UNMATCHED,2026-06-07
,KALPATARU,Kalpataru Limited,Kalpat.,80.0,REVIEW,2026-06-07
,KALYANI,Kalyani Commercials Limited,Vani Commercials,85.71,HIGH_CONFIDENCE,2026-06-07
,KALYANIFRG,Kalyani Forge Limited,Kalyani Forge,100.0,EXACT,2026-06-07
,KALYANKJIL,Kalyan Jewellers India Limited,Kalyan Jewellers,84.21,REVIEW,2026-06-07
,KAMAHOLD,Kama Holdings Limited,Kama Holdings,100.0,EXACT,2026-06-07
,KAMATHOTEL,Kamat Hotels (I) Limited,Kamat Hotels,92.31,HIGH_CONFIDENCE,2026-06-07
,KAMDHENU,Kamdhenu Limited,Kamdhenu,100.0,EXACT,2026-06-07
,KAMOPAINTS,Kamdhenu Ventures Limited,Kamdhenu Venture,96.97,EXACT,2026-06-07
,KANANIIND,Kanani Industries Limited,Kanani Industrie,96.97,EXACT,2026-06-07
,KANCHI,Kanchi Karpooram Limited,Kanchi Karpooram,100.0,EXACT,2026-06-07
,KANORICHEM,Kanoria Chemicals & Industries Limited,Maruti Global Industries,65.38,UNMATCHED,2026-06-07
,KANPRPLA,Kanpur Plastipack Limited,Kanpur Plastipa.,93.75,HIGH_CONFIDENCE,2026-06-07
,KANSAINER,Kansai Nerolac Paints Limited,Kansai Nerolac,80.0,REVIEW,2026-06-07
,KAPSTON,Kapston Services Limited,Kapston Services,100.0,EXACT,2026-06-07
,KARMAENG,Karma Energy Limited,Karma Energy Ltd,100.0,EXACT,2026-06-07
,KARURVYSYA,Karur Vysya Bank Limited,Karur Vysya Bank,100.0,EXACT,2026-06-07
,KAUSHALYA,Kaushalya Infrastructure Development Corporation Limited,Kaushalya Infra.,58.82,UNMATCHED,2026-06-07
,KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,Defrail Technologies,63.16,UNMATCHED,2026-06-07
,KAYA,Kaya Limited,Kaya Ltd,100.0,EXACT,2026-06-07
,KAYNES,Kaynes Technology India Limited,Niks Technology,78.95,REVIEW,2026-06-07
,KCP,KCP Limited,K C P,50.0,UNMATCHED,2026-06-07
,KCPSUGIND,KCP Sugar and Industries Corporation Limited,KCP Sugar &Inds.,73.68,UNMATCHED,2026-06-07
,KDDL,KDDL Limited,KDDL Ltd,100.0,EXACT,2026-06-07
,KEC,KEC International Limited,KEC International,100.0,EXACT,2026-06-07
,KECL,Kirloskar Electric Company Limited,Kirl. Electric,83.87,REVIEW,2026-06-07
,KEEPLEARN,DSJ Keep Learning Limited,DSJ Keep Learn,90.32,HIGH_CONFIDENCE,2026-06-07
,KEI,KEI Industries Limited,KEI Industries,100.0,EXACT,2026-06-07
,KELLTONTEC,Kellton Tech Solutions Limited,Aion-Tech Soluti,73.68,UNMATCHED,2026-06-07
,KENNAMET,Kennametal India Limited,Kennametal India,100.0,EXACT,2026-06-07
,KERNEX,Kernex Microsystems (India) Limited,Kernex Microsys.,75.0,REVIEW,2026-06-07
,KESORAMIND,Kesoram Industries Limited,Sam Industries,87.5,HIGH_CONFIDENCE,2026-06-07
,KEYFINSERV,Keynote Financial Services Limited,Keynote Finan.,66.67,UNMATCHED,2026-06-07
,KFINTECH,Kfin Technologies Limited,KFin Technolog.,90.32,HIGH_CONFIDENCE,2026-06-07
,KHADIM,Khadim India Limited,Khadim India,100.0,EXACT,2026-06-07
,KHAICHEM,Khaitan Chemicals & Fertilizers Limited,Khaitan Chemical,71.11,UNMATCHED,2026-06-07
,KHAITANLTD,Khaitan (India) Limited,Khaitan (India),100.0,EXACT,2026-06-07
,KHANDSE,Khandwala Securities Limited,NDA Securities,82.35,REVIEW,2026-06-07
,KICL,Kalyani Investment Company Limited,Kalyani Invest.,87.5,HIGH_CONFIDENCE,2026-06-07
,KILITCH,Kilitch Drugs (India) Limited,Kilitch Drugs,81.25,REVIEW,2026-06-07
,KIMS,Krishna Institute of Medical Sciences Limited,Krishna Institu.,57.69,UNMATCHED,2026-06-07
,KINGFA,Kingfa Science & Technology (India) Limited,Niks Technology,65.22,UNMATCHED,2026-06-07
,KIOCL,KIOCL Limited,KIOCL,100.0,EXACT,2026-06-07
,KIRANVYPAR,Kiran Vyapar Limited,Kiran Vyapar,100.0,EXACT,2026-06-07
,KIRIINDUS,Kiri Industries Limited,Kiri Industries,100.0,EXACT,2026-06-07
,KIRLFER,Kirloskar Ferrous Industries Limited,Kirloskar Indus.,69.77,UNMATCHED,2026-06-07
,KIRLOSBROS,Kirloskar Brothers Limited,Kirl. Brothers,83.87,REVIEW,2026-06-07
,KIRLOSENG,Kirloskar Oil Engines Limited,Kirloskar Oil,76.47,REVIEW,2026-06-07
,KIRLOSIND,Kirloskar Industries Limited,Kirloskar Indus.,85.71,HIGH_CONFIDENCE,2026-06-07
,KIRLPNU,Kirloskar Pneumatic Company Limited,Kirl.Pneumatic,84.85,REVIEW,2026-06-07
,KISSHT,OnEMI Technology Solutions Limited,Onemi Technology,76.19,REVIEW,2026-06-07
,KITEX,Kitex Garments Limited,Kitex Garments,100.0,EXACT,2026-06-07
,KKCL,Kewal Kiran Clothing Limited,Kewal Kir.Cloth.,85.71,HIGH_CONFIDENCE,2026-06-07
,KLBRENG-B,Kilburn Engineering Limited,Kilburn Engg.,77.42,REVIEW,2026-06-07
,KMEW,Knowledge Marine & Engineering Works Limited,Knowledge Marine,64.0,UNMATCHED,2026-06-07
,KMSUGAR,K.M.Sugar Mills Limited,KM Sugar Mills,96.55,EXACT,2026-06-07
,KNAGRI,KN Agri Resources Limited,KN Agri Resource,96.97,EXACT,2026-06-07
,KNRCON,KNR Constructions Limited,KNR Construct.,86.67,HIGH_CONFIDENCE,2026-06-07
,KOHINOOR,Kohinoor Foods Limited,Kohinoor Foods,100.0,EXACT,2026-06-07
,KOKUYOCMLN,Kokuyo Camlin Limited,Kokuyo Camlin,100.0,EXACT,2026-06-07
,KOLTEPATIL,Kolte - Patil Developers Limited,Kolte Patil Dev.,81.08,REVIEW,2026-06-07
,KOPRAN,Kopran Limited,Kopran,100.0,EXACT,2026-06-07
,KOTAKBANK,Kotak Mahindra Bank Limited,Kotak Mah. Bank,84.85,REVIEW,2026-06-07
,KOTARISUG,Kothari Sugars And Chemicals Limited,Kothari Sugars,66.67,UNMATCHED,2026-06-07
,KOTHARIPET,Kothari Petrochemicals Limited,Kothari Petroche,84.21,REVIEW,2026-06-07
,KOTHARIPRO,Kothari Products Limited,Kothari Products,100.0,EXACT,2026-06-07
,KOTIC,Kothari Industrial Corporation Limited,Kothari Indl,80.0,REVIEW,2026-06-07
,KOTYARK,Kotyark Industries Limited,Kotyark Indust.,87.5,HIGH_CONFIDENCE,2026-06-07
,KOVAI,Kovai Medical Center & Hospital Limited,Kovai Medical,61.9,UNMATCHED,2026-06-07
,KPEL,K.P. Energy Limited,K.P. Energy,100.0,EXACT,2026-06-07
,KPIGREEN,KPI Green Energy Limited,KPI Green Energy,100.0,EXACT,2026-06-07
,KPIL,Kalpataru Projects International Limited,KEC International,69.39,UNMATCHED,2026-06-07
,KPITTECH,KPIT Technologies Limited,KPIT Technologi.,93.75,HIGH_CONFIDENCE,2026-06-07
,KPL,Kwality Pharmaceuticals Limited,Kwality Pharma,75.68,REVIEW,2026-06-07
,KPRMILL,K.P.R. Mill Limited,K P R Mill Ltd,100.0,EXACT,2026-06-07
,KRBL,KRBL Limited,KRBL,100.0,EXACT,2026-06-07
,KREBSBIO,Krebs Biochemicals and Industries Limited,DOMS Industries,62.5,UNMATCHED,2026-06-07
