symbol,date_start,date_end,quarter_label,window_label,filing_date,revenue_cr,net_profit_cr,eps,rounding,standalone_or_consolidated,source
DYNAMATECH,2024-07-01,2024-09-30,Half yearly,Q2FY25,13-Nov-202,166.88,20.99,30.91,Lakhs,Standalone,nselib_xbrl
DYNAMATECH,2024-10-01,2024-12-31,Third quarter,Q3FY25,07-Feb-202,315.43,3.53,5.2,Lakhs,Consolidated,nselib_xbrl
DYNPRO,2020-07-01,2020-09-30,Half yearly,Q2FY21,11-Nov-202,50.6446,7.108,6.27,Lakhs,Standalone,nselib_xbrl
DYNPRO,2020-10-01,2020-12-31,Third quarter,Q3FY21,06-Feb-202,55.4218,8.2704,7.3,Lakhs,Standalone,nselib_xbrl
DYNPRO,2021-01-01,2021-03-31,Yearly,Q4FY21,07-Jun-202,57.6364,5.7921,5.02,Lakhs,Consolidated,nselib_xbrl
DYNPRO,2021-04-01,2021-06-30,First quarter,Q1FY22,07-Aug-202,58.7557,8.6554,7.64,Lakhs,Consolidated,nselib_xbrl
DYNPRO,2021-07-01,2021-09-30,Half yearly,Q2FY22,13-Nov-202,57.9503,5.2524,4.64,Lakhs,Consolidated,nselib_xbrl
DYNPRO,2021-10-01,2021-12-31,Third quarter,Q3FY22,11-Feb-202,63.4451,5.1196,4.52,Lakhs,Standalone,nselib_xbrl
DYNPRO,2022-01-01,2022-03-31,Yearly,Q4FY22,31-May-202,71.7751,-4.7159,-4.31,Lakhs,Standalone,nselib_xbrl
DYNPRO,2022-04-01,2022-06-30,First quarter,Q1FY23,09-Aug-202,64.9788,-8.2393,-7.18,Lakhs,Standalone,nselib_xbrl
DYNPRO,2022-07-01,2022-09-30,Half yearly,Q2FY23,14-Nov-202,84.2653,0.9466,0.82,Lakhs,Standalone,nselib_xbrl
DYNPRO,2022-10-01,2022-12-31,Third quarter,Q3FY23,13-Feb-202,73.7416,0.2522,0.22,Lakhs,Standalone,nselib_xbrl
DYNPRO,2023-01-01,2023-03-31,Yearly,Q4FY23,30-May-202,72.4307,3.9389,3.32,Lakhs,Consolidated,nselib_xbrl
DYNPRO,2023-04-01,2023-06-30,First quarter,Q1FY24,14-Aug-202,68.1575,1.9128,1.64,Lakhs,Consolidated,nselib_xbrl
DYNPRO,2023-07-01,2023-09-30,Half yearly,Q2FY24,10-Nov-202,65.3893,-3.5922,-3.03,Lakhs,Consolidated,nselib_xbrl
DYNPRO,2023-10-01,2023-12-31,Third quarter,Q3FY24,14-Feb-202,71.5498,1.2341,1.04,Lakhs,Consolidated,nselib_xbrl
DYNPRO,2024-01-01,2024-03-31,Yearly,Q4FY24,30-May-202,78.8651,4.6486,3.92,Lakhs,Standalone,nselib_xbrl
DYNPRO,2024-04-01,2024-06-30,First quarter,Q1FY25,13-Aug-202,80.051,2.7798,2.31,Lakhs,Consolidated,nselib_xbrl
DYNPRO,2024-07-01,2024-09-30,Half yearly,Q2FY25,13-Nov-202,97.8446,3.8892,3.23,Lakhs,Consolidated,nselib_xbrl
DYNPRO,2024-10-01,2024-12-31,Third quarter,Q3FY25,10-Feb-202,95.4593,4.3542,3.62,Lakhs,Standalone,nselib_xbrl
E2E,2022-01-01,2022-03-31,Yearly,Q4FY22,28-May-202,14.1647,2.0402,1.41,Lakhs,Standalone,nselib_xbrl
E2E,2022-07-01,2022-09-30,Half yearly,Q2FY23,04-Nov-202,16.5188,2.6289,1.83,Lakhs,Standalone,nselib_xbrl
E2E,2022-10-01,2022-12-31,Third quarter,Q3FY23,08-Feb-202,16.905,2.1935,1.52,Lakhs,Standalone,nselib_xbrl
E2E,2023-01-01,2023-03-31,Yearly,Q4FY23,24-May-202,17.5901,2.5338,1.75,Lakhs,Standalone,nselib_xbrl
E2E,2023-04-01,2023-06-30,First quarter,Q1FY24,15-Aug-202,19.4557,6.9711,4.82,Lakhs,Standalone,nselib_xbrl
E2E,2023-07-01,2023-09-30,Half yearly,Q2FY24,10-Nov-202,21.6494,5.7911,4.0,Lakhs,Standalone,nselib_xbrl
E2E,2023-10-01,2023-12-31,Third quarter,Q3FY24,15-Feb-202,23.95,5.5776,3.85,Lakhs,Standalone,nselib_xbrl
E2E,2024-01-01,2024-03-31,Yearly,Q4FY24,24-May-202,29.4084,3.5271,2.44,Lakhs,Standalone,nselib_xbrl
E2E,2024-04-01,2024-06-30,First quarter,Q4FY24,18-Jul-202,41.3267,10.1421,7.0,Lakhs,Standalone,nselib_xbrl
E2E,2024-07-01,2024-09-30,Half yearly,Q2FY25,22-Oct-202,47.5523,12.1463,8.24,Lakhs,Standalone,nselib_xbrl
E2E,2024-10-01,2024-12-31,Third quarter,Q3FY25,23-Jan-202,41.6047,11.5934,7.35,Lakhs,Standalone,nselib_xbrl
EASEMYTRIP,2021-01-01,2021-03-31,Yearly,Q4FY21,16-Jun-202,57.44,30.468,2.8,Millions,Consolidated,nselib_xbrl
EASEMYTRIP,2021-04-01,2021-06-30,First quarter,Q1FY22,15-Aug-202,18.697,15.722,1.45,Millions,Standalone,nselib_xbrl
EASEMYTRIP,2021-07-01,2021-09-30,Half yearly,Q2FY22,04-Nov-202,43.694,27.127,2.5,Millions,Consolidated,nselib_xbrl
EASEMYTRIP,2021-10-01,2021-12-31,Third quarter,Q3FY22,01-Feb-202,85.768,40.278,3.71,Millions,Standalone,nselib_xbrl
EASEMYTRIP,2022-01-01,2022-03-31,Yearly,Q4FY22,27-May-202,60.855,23.339,1.07,Millions,Consolidated,nselib_xbrl
EASEMYTRIP,2022-04-01,2022-06-30,First quarter,Q1FY23,01-Aug-202,83.693,33.675,1.55,Millions,Standalone,nselib_xbrl
EASEMYTRIP,2022-07-01,2022-09-30,Half yearly,Q2FY23,12-Nov-202,104.315,30.632,1.14,Millions,Standalone,nselib_xbrl
EASEMYTRIP,2022-10-01,2022-12-31,Third quarter,Q3FY23,06-Feb-202,130.353,44.702,0.26,Millions,Standalone,nselib_xbrl
EASEMYTRIP,2023-01-01,2023-03-31,Yearly,Q4FY23,26-May-202,111.4679,37.8117,0.22,Millions,Standalone,nselib_xbrl
EASEMYTRIP,2023-04-01,2023-06-30,First quarter,Q1FY24,15-Aug-202,124.052,25.905,0.15,Millions,Consolidated,nselib_xbrl
EASEMYTRIP,2023-07-01,2023-09-30,Half yearly,Q2FY24,09-Nov-202,141.694,46.955,0.27,Millions,Consolidated,nselib_xbrl
EASEMYTRIP,2023-10-01,2023-12-31,Third quarter,Q3FY24,09-Feb-202,160.787,45.682,0.26,Millions,Consolidated,nselib_xbrl
EASEMYTRIP,2024-01-01,2024-03-31,Yearly,Q4FY24,24-May-202,164.042,-15.076,-0.09,Millions,Consolidated,nselib_xbrl
EASEMYTRIP,2024-04-01,2024-06-30,First quarter,Q1FY25,13-Aug-202,152.602,33.929,0.19,Millions,Consolidated,nselib_xbrl
EASEMYTRIP,2024-07-01,2024-09-30,Half yearly,Q2FY25,14-Nov-202,144.671,26.796,0.15,Millions,Consolidated,nselib_xbrl
EASEMYTRIP,2024-10-01,2024-12-31,Third quarter,Q3FY25,14-Feb-202,150.568,34.026,0.09,Millions,Consolidated,nselib_xbrl
EASTSILK,2020-07-01,2020-09-30,Half yearly,Q2FY21,13-Nov-202,23.0218,2.485,0.31,Lakhs,Standalone,nselib_xbrl
EASTSILK,2020-10-01,2020-12-31,Third quarter,Q3FY21,12-Feb-202,33.9861,4.8591,0.62,Lakhs,Standalone,nselib_xbrl
EASTSILK,2021-01-01,2021-03-31,Yearly,Q4FY21,01-Jul-202,27.8197,-3.8183,-0.49,Lakhs,Standalone,nselib_xbrl
EASTSILK,2021-04-01,2021-06-30,First quarter,Q1FY22,14-Aug-202,24.3179,0.4889,0.06,Lakhs,Standalone,nselib_xbrl
EASTSILK,2021-07-01,2021-09-30,Half yearly,Q2FY22,13-Nov-202,18.7257,0.0712,0.01,Lakhs,Standalone,nselib_xbrl
EASTSILK,2021-10-01,2021-12-31,Third quarter,Q3FY22,15-Feb-202,11.5347,-3.3209,-0.42,Lakhs,Standalone,nselib_xbrl
EASTSILK,2022-01-01,2022-03-31,Yearly,Q4FY22,31-May-202,18.562,-4.1042,-0.52,Lakhs,Standalone,nselib_xbrl
EASTSILK,2022-04-01,2022-06-30,First quarter,Q1FY23,12-Aug-202,20.663,-0.3999,-0.05,Lakhs,Standalone,nselib_xbrl
EASTSILK,2022-07-01,2022-09-30,Half yearly,Q2FY23,15-Nov-202,7.3031,-2.8013,0.0,Lakhs,Standalone,nselib_xbrl
EASTSILK,2022-10-01,2022-12-31,Third quarter,Q3FY23,07-Feb-202,5.4292,-3.8858,0.0,Lakhs,Standalone,nselib_xbrl
EASTSILK,2023-01-01,2023-03-31,Yearly,Q4FY23,31-May-202,4.6176,-7.3473,-0.93,Lakhs,Standalone,nselib_xbrl
EASTSILK,2023-04-01,2023-06-30,First quarter,Q1FY24,11-Aug-202,4.6568,-3.8735,-0.49,Lakhs,Standalone,nselib_xbrl
EASTSILK,2023-07-01,2023-09-30,Half yearly,Q2FY24,09-Nov-202,5.6454,-3.1836,0.0,Lakhs,Standalone,nselib_xbrl
EASTSILK,2023-10-01,2023-12-31,Third quarter,Q3FY24,14-Feb-202,5.3755,-3.3815,0.0,Lakhs,Standalone,nselib_xbrl
EASTSILK,2024-01-01,2024-03-31,Yearly,Q4FY24,15-Jun-202,3.2421,-1.8656,-0.24,Lakhs,Standalone,nselib_xbrl
EASTSILK,2024-04-01,2024-06-30,First quarter,Q1FY25,18-Aug-202,6.0499,-0.4095,-0.05,Lakhs,Standalone,nselib_xbrl
EASTSILK,2024-07-01,2024-09-30,Half yearly,Q2FY25,13-Nov-202,6.3045,1.1502,0.15,Lakhs,Standalone,nselib_xbrl
EASTSILK,2024-10-01,2024-12-31,Third quarter,Q3FY25,15-Feb-202,4.4752,-0.3206,-0.04,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2018-01-01,2018-03-31,Yearly,Q2FY21,09-Nov-202,0.0,-0.0493,-0.02,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2018-07-01,2018-09-30,Half yearly,Q2FY21,02-Nov-202,0.0,-0.5045,-0.17,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2018-10-01,2018-12-31,Third quarter,Q2FY21,02-Nov-202,0.0,-0.0284,-0.01,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2020-07-01,2020-09-30,Half yearly,Q2FY21,11-Nov-202,0.0,-0.0942,-0.03,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2020-10-01,2020-12-31,Third quarter,Q3FY21,09-Feb-202,0.0,-0.0616,-0.02,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2021-01-01,2021-03-31,Yearly,Q4FY21,29-Jun-202,0.0,-0.0368,-0.01,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2021-04-01,2021-06-30,First quarter,Q1FY22,14-Aug-202,0.0,-0.0888,-0.03,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2021-07-01,2021-09-30,Half yearly,Q2FY22,12-Nov-202,0.0,-0.0743,-0.03,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2021-10-01,2021-12-31,Third quarter,Q3FY22,09-Feb-202,0.0,-0.0207,-0.01,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2022-01-01,2022-03-31,Yearly,Q4FY22,04-Jul-202,0.0,-0.3362,-0.12,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2024-01-01,2024-03-31,Yearly,Q4FY24,30-May-202,0.0111,-52.7386,-8.72,Lakhs,Standalone,nselib_xbrl
EASTSUGIND,2024-04-01,2024-06-30,First quarter,Q1FY25,14-Aug-202,0.0,-0.143,-0.02,Lakhs,Standalone,nselib_xbrl
EBIXFOREX,2020-07-01,2020-09-30,Half yearly,Q2FY21,12-Nov-202,41.1125,18.2744,16.42,Lakhs,Standalone,nselib_xbrl
EBIXFOREX,2020-10-01,2020-12-31,Third quarter,Q3FY21,12-Feb-202,33.6386,14.4206,12.96,Lakhs,Standalone,nselib_xbrl
EBIXFOREX,2021-01-01,2021-03-31,Yearly,Q4FY21,01-Jul-202,21.641,2.2111,1.99,Lakhs,Standalone,nselib_xbrl
EBIXFOREX,2021-04-01,2021-06-30,First quarter,Q1FY22,13-Aug-202,17.7953,3.6944,3.32,Lakhs,Standalone,nselib_xbrl
ECLERX,2020-07-01,2020-09-30,Half yearly,Q2FY21,05-Nov-202,287.091,53.365,15.13,Millions,Standalone,nselib_xbrl
ECLERX,2020-10-01,2020-12-31,Third quarter,Q3FY21,28-Jan-202,309.128,57.115,16.37,Millions,Standalone,nselib_xbrl
ECLERX,2021-01-01,2021-03-31,Yearly,Q4FY21,10-Jun-202,329.524,78.352,22.46,Millions,Standalone,nselib_xbrl
ECLERX,2021-04-01,2021-06-30,First quarter,Q1FY22,13-Aug-202,486.26,92.036,26.84,Millions,Consolidated,nselib_xbrl
ECLERX,2021-07-01,2021-09-30,Half yearly,Q2FY22,02-Nov-202,523.252,100.767,29.5,Millions,Consolidated,nselib_xbrl
ECLERX,2021-10-01,2021-12-31,Third quarter,Q3FY22,02-Feb-202,559.168,106.555,31.73,Millions,Consolidated,nselib_xbrl
ECLERX,2022-01-01,2022-03-31,Yearly,Q4FY22,24-May-202,428.076,95.461,28.83,Millions,Standalone,nselib_xbrl
ECLERX,2022-04-01,2022-06-30,First quarter,Q1FY23,09-Aug-202,434.716,72.022,21.76,Millions,Standalone,nselib_xbrl
ECLERX,2022-07-01,2022-09-30,Half yearly,Q2FY23,10-Nov-202,650.294,126.014,25.35,Millions,Consolidated,nselib_xbrl
ECLERX,2022-10-01,2022-12-31,Third quarter,Q3FY23,02-Feb-202,686.667,131.299,26.41,Millions,Consolidated,nselib_xbrl
ECLERX,2023-01-01,2023-03-31,Yearly,Q4FY23,25-May-202,693.101,132.354,27.05,Millions,Consolidated,nselib_xbrl
ECLERX,2023-04-01,2023-06-30,First quarter,Q1FY24,09-Aug-202,495.179,79.798,16.6,Millions,Standalone,nselib_xbrl
ECLERX,2023-07-01,2023-09-30,Half yearly,Q2FY24,09-Nov-202,508.834,86.569,17.95,Millions,Standalone,nselib_xbrl
ECLERX,2023-10-01,2023-12-31,Third quarter,Q3FY24,01-Feb-202,530.219,95.778,19.87,Millions,Standalone,nselib_xbrl
ECLERX,2024-01-01,2024-03-31,Yearly,Q4FY24,17-May-202,766.529,129.892,27.07,Millions,Consolidated,nselib_xbrl
ECLERX,2024-04-01,2024-06-30,First quarter,Q1FY25,13-Aug-202,568.674,70.366,14.58,Millions,Standalone,nselib_xbrl
ECLERX,2024-07-01,2024-09-30,Half yearly,Q2FY25,05-Nov-202,831.836,139.498,29.66,Millions,Consolidated,nselib_xbrl
ECLERX,2024-10-01,2024-12-31,Third quarter,Q3FY25,29-Jan-202,608.626,83.225,17.71,Millions,Standalone,nselib_xbrl
ECOSMOBLTY,2024-04-01,2024-06-30,First quarter,Q1FY25,25-Sep-202,148.8887,13.5055,2.25,Millions,Consolidated,nselib_xbrl
ECOSMOBLTY,2024-07-01,2024-09-30,Half yearly,Q2FY25,12-Nov-202,159.587,15.748,2.62,Millions,Consolidated,nselib_xbrl
ECOSMOBLTY,2024-10-01,2024-12-31,Third quarter,Q3FY25,12-Feb-202,168.247,12.777,2.13,Millions,Consolidated,nselib_xbrl
EDELWEISS,2020-07-01,2020-09-30,Half yearly,Q2FY21,06-Nov-202,40.59,8.14,0.09,Crores,Standalone,nselib_xbrl
EDELWEISS,2020-10-01,2020-12-31,Third quarter,Q3FY21,13-Feb-202,69.05,-0.22,0.0,Crores,Standalone,nselib_xbrl
EDELWEISS,2021-01-01,2021-03-31,Yearly,Q4FY21,12-Jun-202,3057.24,636.06,7.06,Crores,Consolidated,nselib_xbrl
EDELWEISS,2021-04-01,2021-06-30,First quarter,Q1FY22,06-Aug-202,106.0,71.61,0.8,Crores,Standalone,nselib_xbrl
EDELWEISS,2021-07-01,2021-09-30,Half yearly,Q2FY22,29-Oct-202,75.2,188.93,2.12,Crores,Standalone,nselib_xbrl
EDELWEISS,2021-10-01,2021-12-31,Third quarter,Q3FY22,01-Feb-202,1625.9,76.19,0.79,Crores,Consolidated,nselib_xbrl
EDELWEISS,2022-01-01,2022-03-31,Yearly,Q4FY22,30-May-202,428.57,339.56,3.78,Crores,Standalone,nselib_xbrl
EDELWEISS,2022-07-01,2022-09-30,Half yearly,Q2FY23,10-Nov-202,2127.65,76.51,0.75,Crores,Consolidated,nselib_xbrl
EDELWEISS,2022-10-01,2022-12-31,Third quarter,Q3FY23,01-Feb-202,2155.18,121.53,1.13,Crores,Consolidated,nselib_xbrl
EDELWEISS,2023-01-01,2023-03-31,Yearly,Q4FY23,27-May-202,2143.07,2305.4,25.27,Crores,Standalone,nselib_xbrl
EDELWEISS,2023-04-01,2023-06-30,First quarter,Q1FY24,04-Aug-202,1978.64,77.75,0.56,Crores,Consolidated,nselib_xbrl
EDELWEISS,2023-07-01,2023-09-30,Half yearly,Q2FY24,10-Nov-202,2155.76,94.93,0.85,Crores,Consolidated,nselib_xbrl
EDELWEISS,2023-10-01,2023-12-31,Third quarter,Q3FY24,12-Feb-202,-143.23,-195.01,-2.17,Crores,Standalone,nselib_xbrl
EDELWEISS,2024-01-01,2024-03-31,Yearly,Q4FY24,15-May-202,-101.43,731.54,8.13,Crores,Standalone,nselib_xbrl
EDELWEISS,2024-04-01,2024-06-30,First quarter,Q1FY25,02-Aug-202,2325.07,85.3,0.95,Crores,Consolidated,nselib_xbrl
EDELWEISS,2024-07-01,2024-09-30,Half yearly,Q2FY25,30-Oct-202,2831.74,137.02,1.52,Crores,Consolidated,nselib_xbrl
EDELWEISS,2024-10-01,2024-12-31,Third quarter,Q3FY25,07-Feb-202,105.19,9.23,0.1,Crores,Standalone,nselib_xbrl
EDUCOMP,2017-04-01,2017-06-30,First quarter,Q4FY23,24-Apr-202,27.9451,-815.9632,-66.63,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2017-10-01,2017-12-31,Third quarter,Q4FY23,25-Apr-202,11.1531,-8.0208,-0.66,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2018-04-01,2018-06-30,First quarter,Q4FY23,27-Apr-202,7.0575,-25.5438,-2.09,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2018-10-01,2018-12-31,Third quarter,Q4FY23,27-Apr-202,6.4816,-6.8766,-0.56,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2019-04-01,2019-06-30,First quarter,Q4FY23,27-Apr-202,1.7562,-10.6803,-0.87,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2019-07-01,2019-09-30,Half yearly,Q4FY23,27-Apr-202,1.7308,-18.3812,-1.5,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2019-10-01,2019-12-31,Third quarter,Q4FY23,27-Apr-202,1.2144,-13.0032,-1.06,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2020-01-01,2020-03-31,Yearly,Q4FY23,27-Apr-202,4.9596,-109.3036,-8.9,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2021-04-01,2021-06-30,First quarter,Q4FY23,28-Jul-202,0.021,-14.714,-1.2,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2021-07-01,2021-09-30,Half yearly,Q4FY23,28-Jul-202,0.1995,-1.6807,-0.14,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2021-10-01,2021-12-31,Third quarter,Q4FY23,28-Jul-202,0.4298,-5.6255,-0.46,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2022-01-01,2022-03-31,Yearly,Q4FY23,28-Jul-202,0.7311,-21.516,-1.76,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2022-04-01,2022-06-30,First quarter,Q2FY24,09-Oct-202,0.5839,-35.889,-2.93,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2022-07-01,2022-09-30,Half yearly,Q2FY24,09-Oct-202,1.1029,-27.3085,-2.23,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2022-10-01,2022-12-31,Third quarter,Q2FY24,09-Oct-202,1.0026,-18.1851,-1.48,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2023-01-01,2023-03-31,Yearly,Q2FY24,09-Oct-202,1.2929,1.1489,0.09,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2023-04-01,2023-06-30,First quarter,Q3FY24,23-Feb-202,1.3847,-1.253,-0.1,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2023-07-01,2023-09-30,Half yearly,Q3FY24,23-Feb-202,1.2929,-13.5558,-1.11,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2023-10-01,2023-12-31,Third quarter,Q3FY24,23-Feb-202,0.8837,-3.0484,-0.25,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2024-01-01,2024-03-31,Yearly,Q4FY24,19-Jul-202,0.5781,-15.9527,-1.3,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2024-04-01,2024-06-30,First quarter,Q1FY25,25-Sep-202,1.2859,-1.8063,-0.15,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2024-07-01,2024-09-30,Half yearly,Q3FY25,22-Jan-202,1.0922,-6.4828,-0.53,Lakhs,Standalone,nselib_xbrl
EDUCOMP,2024-10-01,2024-12-31,Third quarter,Q3FY25,14-Feb-202,0.8112,-22.1898,-1.18,Lakhs,Standalone,nselib_xbrl
EICHERMOT,2020-07-01,2020-09-30,Half yearly,Q2FY21,12-Nov-202,2133.6,343.34,12.58,Crores,Consolidated,nselib_xbrl
EICHERMOT,2020-10-01,2020-12-31,Third quarter,Q3FY21,10-Feb-202,2828.26,532.59,19.49,Crores,Consolidated,nselib_xbrl
EICHERMOT,2021-01-01,2021-03-31,Yearly,Q4FY21,28-May-202,2940.33,526.14,19.25,Crores,Consolidated,nselib_xbrl
EICHERMOT,2021-04-01,2021-06-30,First quarter,Q1FY22,12-Aug-202,1974.3,237.13,8.67,Crores,Consolidated,nselib_xbrl
EICHERMOT,2021-07-01,2021-09-30,Half yearly,Q2FY22,04-Nov-202,2181.91,343.36,12.56,Crores,Standalone,nselib_xbrl
EICHERMOT,2021-10-01,2021-12-31,Third quarter,Q3FY22,15-Feb-202,2880.65,456.13,16.68,Crores,Consolidated,nselib_xbrl
EICHERMOT,2022-01-01,2022-03-31,Yearly,Q4FY22,14-May-202,3193.32,610.14,22.32,Crores,Consolidated,nselib_xbrl
EICHERMOT,2022-04-01,2022-06-30,First quarter,Q1FY23,11-Aug-202,3247.94,580.17,21.22,Crores,Standalone,nselib_xbrl
EICHERMOT,2022-07-01,2022-09-30,Half yearly,Q2FY23,11-Nov-202,3397.19,614.86,22.49,Crores,Standalone,nselib_xbrl
EICHERMOT,2022-10-01,2022-12-31,Third quarter,Q3FY23,15-Feb-202,3721.0,740.84,27.09,Crores,Consolidated,nselib_xbrl
EICHERMOT,2023-01-01,2023-03-31,Yearly,Q4FY23,12-May-202,3804.32,905.58,33.11,Crores,Consolidated,nselib_xbrl
EICHERMOT,2023-04-01,2023-06-30,First quarter,Q1FY24,04-Aug-202,3986.37,918.34,33.57,Crores,Consolidated,nselib_xbrl
EICHERMOT,2023-07-01,2023-09-30,Half yearly,Q2FY24,11-Nov-202,4114.53,1016.25,37.13,Crores,Consolidated,nselib_xbrl
EICHERMOT,2023-10-01,2023-12-31,Third quarter,Q3FY24,13-Feb-202,4178.84,995.97,36.38,Crores,Consolidated,nselib_xbrl
EICHERMOT,2024-01-01,2024-03-31,Yearly,Q4FY24,11-May-202,4192.08,983.31,35.91,Crores,Standalone,nselib_xbrl
EICHERMOT,2024-04-01,2024-06-30,First quarter,Q1FY25,08-Aug-202,4393.05,1101.46,40.21,Crores,Consolidated,nselib_xbrl
EICHERMOT,2024-07-01,2024-09-30,Half yearly,Q2FY25,13-Nov-202,4263.07,1100.33,40.15,Crores,Consolidated,nselib_xbrl
EICHERMOT,2024-10-01,2024-12-31,Third quarter,Q3FY25,11-Feb-202,4973.12,1170.5,42.7,Crores,Consolidated,nselib_xbrl
EIDPARRY,2020-07-01,2020-09-30,Half yearly,Q2FY21,10-Nov-202,529.49,131.43,7.42,Crores,Standalone,nselib_xbrl
EIDPARRY,2020-10-01,2020-12-31,Third quarter,Q3FY21,08-Feb-202,439.36,339.18,19.17,Crores,Standalone,nselib_xbrl
EIDPARRY,2021-04-01,2021-06-30,First quarter,Q1FY22,13-Aug-202,449.69,-33.1,-1.87,Crores,Standalone,nselib_xbrl
EIDPARRY,2021-07-01,2021-09-30,Half yearly,Q2FY22,09-Nov-202,6978.41,471.15,13.77,Crores,Consolidated,nselib_xbrl
EIDPARRY,2021-10-01,2021-12-31,Third quarter,Q3FY22,09-Feb-202,686.21,18.29,1.03,Crores,Standalone,nselib_xbrl
EIDPARRY,2022-01-01,2022-03-31,Yearly,Q4FY22,18-May-202,5667.34,428.96,17.06,Crores,Consolidated,nselib_xbrl
EIDPARRY,2022-04-01,2022-06-30,First quarter,Q1FY23,10-Aug-202,7146.47,494.19,15.57,Crores,Consolidated,nselib_xbrl
EIDPARRY,2022-07-01,2022-09-30,Half yearly,Q2FY23,12-Nov-202,645.81,85.13,4.8,Crores,Standalone,nselib_xbrl
EIDPARRY,2022-10-01,2022-12-31,Third quarter,Q3FY23,14-Feb-202,9916.61,481.6,14.14,Crores,Consolidated,nselib_xbrl
EIDPARRY,2023-01-01,2023-03-31,Yearly,Q4FY23,31-May-202,807.18,82.77,4.66,Crores,Standalone,nselib_xbrl
EIDPARRY,2023-04-01,2023-06-30,First quarter,Q1FY24,09-Aug-202,7026.45,324.9,6.13,Crores,Consolidated,nselib_xbrl
EIDPARRY,2023-07-01,2023-09-30,Half yearly,Q2FY24,09-Nov-202,9059.48,781.85,25.48,Crores,Consolidated,nselib_xbrl
EIDPARRY,2023-10-01,2023-12-31,Third quarter,Q3FY24,06-Feb-202,7770.14,216.52,6.66,Crores,Consolidated,nselib_xbrl
EIDPARRY,2024-01-01,2024-03-31,Yearly,Q4FY24,24-May-202,5557.04,294.3,12.41,Crores,Consolidated,nselib_xbrl
EIDPARRY,2024-04-01,2024-06-30,First quarter,Q1FY25,14-Aug-202,6746.79,225.87,5.15,Crores,Consolidated,nselib_xbrl
EIDPARRY,2024-07-01,2024-09-30,Half yearly,Q2FY25,15-Nov-202,9330.35,591.66,17.22,Crores,Consolidated,nselib_xbrl
EIDPARRY,2024-10-01,2024-12-31,Third quarter,Q3FY25,11-Feb-202,8720.35,415.57,10.97,Crores,Consolidated,nselib_xbrl
EIEL,2024-07-01,2024-09-30,Half yearly,Q2FY25,18-Dec-202,213.0146,36.3667,2.6,Lakhs,Consolidated,nselib_xbrl
EIEL,2024-10-01,2024-12-31,Third quarter,Q3FY25,06-Feb-202,247.453,36.7239,2.59,Lakhs,Consolidated,nselib_xbrl
EIFFL,2021-10-01,2021-12-31,Third quarter,Q3FY22,15-Feb-202,30.9151,0.599,0.24,Lakhs,Standalone,nselib_xbrl
EIFFL,2022-01-01,2022-03-31,Yearly,Q4FY22,31-May-202,29.02,0.11,0.04,Lakhs,Standalone,nselib_xbrl
EIFFL,2022-04-01,2022-06-30,First quarter,Q1FY23,13-Aug-202,37.87,0.31,0.13,Lakhs,Standalone,nselib_xbrl
EIFFL,2022-07-01,2022-09-30,Half yearly,Q2FY23,15-Nov-202,36.93,0.32,0.13,Lakhs,Standalone,nselib_xbrl
EIFFL,2022-10-01,2022-12-31,Third quarter,Q3FY23,15-Feb-202,33.34,0.3,0.12,Lakhs,Standalone,nselib_xbrl
EIFFL,2023-01-01,2023-03-31,Yearly,Q4FY23,31-May-202,34.84,0.28,0.11,Lakhs,Standalone,nselib_xbrl
EIFFL,2023-04-01,2023-06-30,First quarter,Q1FY24,12-Aug-202,27.88,0.44,0.18,Lakhs,Standalone,nselib_xbrl
