date,symbol,company,deal_type,client_name,participant,direction,qty,price,value_cr,seq_id
2026-02-25,GENCON,Generic Eng Cons Proj Ltd,BULK,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,RETAIL,SELL,167638.0,48.86,0.8191,2781
2026-02-25,GENCON,Generic Eng Cons Proj Ltd,BULK,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,RETAIL,BUY,503039.0,53.16,2.6742,2782
2026-02-25,INTENTECH,Intense Technologies Ltd,BULK,VISHAL KARWA,RETAIL,BUY,125000.0,100.72,1.259,2783
2026-02-25,JINDALPOLY,Jindal Poly Films Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,228279.0,620.9,14.1738,2784
2026-02-25,JINDALPOLY,Jindal Poly Films Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,228809.0,621.15,14.2125,2785
2026-02-25,JINDALPOLY,Jindal Poly Films Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,316482.0,622.83,19.7114,2786
2026-02-25,JINDALPOLY,Jindal Poly Films Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,316482.0,623.12,19.7206,2787
2026-02-25,KAMDHENU,Kamdhenu Ispat Limited,BULK,DIWAKAR  AGGARWAL,RETAIL,SELL,1446875.0,21.0,3.0384,2788
2026-02-25,KRN,KRN Heat Exchange N Ref L,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,420446.0,990.34,41.6384,2789
2026-02-25,KRN,KRN Heat Exchange N Ref L,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,431395.0,987.1,42.583,2790
2026-02-25,KRN,KRN Heat Exchange N Ref L,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,567558.0,992.47,56.3284,2791
2026-02-25,KRN,KRN Heat Exchange N Ref L,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,568440.0,993.0,56.4461,2792
2026-02-25,KRN,KRN Heat Exchange N Ref L,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,706697.0,991.89,70.0966,2793
2026-02-25,KRN,KRN Heat Exchange N Ref L,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,706697.0,991.45,70.0655,2794
2026-02-25,KRN,KRN Heat Exchange N Ref L,BULK,QE SECURITIES LLP,RETAIL,SELL,353462.0,993.14,35.1037,2795
2026-02-25,KRN,KRN Heat Exchange N Ref L,BULK,QE SECURITIES LLP,RETAIL,BUY,356518.0,991.16,35.3366,2796
2026-02-25,MANAKCOAT,Man Coat Metal & Ind Ltd,BULK,BULLPULSE MARKETEDGE PRIVATE LIMITED,RETAIL,SELL,918078.0,115.61,10.6139,2797
2026-02-25,MANAKCOAT,Man Coat Metal & Ind Ltd,BULK,BULLPULSE MARKETEDGE PRIVATE LIMITED,RETAIL,BUY,918078.0,115.88,10.6387,2798
2026-02-25,MHHL,Mohini Health&Hygiene Ltd,BULK,AGARWAL TRADER,RETAIL,BUY,150000.0,40.24,0.6036,2799
2026-02-25,ONELIFECAP,Onelife Cap Advisors Ltd,BULK,JYOTI  KHANDELWAL,RETAIL,SELL,75061.0,15.75,0.1182,2800
2026-02-25,ONELIFECAP,Onelife Cap Advisors Ltd,BULK,PARAMJIT HARJASPAL BAWEJA,RETAIL,BUY,100000.0,15.75,0.1575,2801
2026-02-25,OSIAHYPER,Osia Hyper Retail Ltd,BULK,RATHOD MANOJ CHHAGANLAL HUF,RETAIL,SELL,698428.0,9.49,0.6628,2802
2026-02-25,OSIAHYPER,Osia Hyper Retail Ltd,BULK,RATHOD MANOJ CHHAGANLAL HUF,RETAIL,BUY,924784.0,9.67,0.8943,2803
2026-02-25,POLYSIL,Polysil Irrigation Syst L,BULK,GAJKARNA FINANCIAL SERVICES PRIVATE LIMITED,RETAIL,BUY,235000.0,196.19,4.6105,2804
2026-02-25,POLYSIL,Polysil Irrigation Syst L,BULK,ODDLY COMMERCE PRIVATE LIMITED,RETAIL,BUY,230000.0,198.0,4.554,2805
2026-02-25,POLYSIL,Polysil Irrigation Syst L,BULK,YAGNIK BHARATKUMAR TANK,RETAIL,SELL,396000.0,198.0,7.8408,2806
2026-02-25,PRESS-RE,Presstonic Engineering L,BULK,KANSUL HAQUE MUTHUVATTUSSERY,RETAIL,BUY,120800.0,2.11,0.0255,2807
2026-02-25,PRESS-RE,Presstonic Engineering L,BULK,NEELAM MITTAL,RETAIL,SELL,39200.0,2.4,0.0094,2808
2026-02-25,PRESS-RE,Presstonic Engineering L,BULK,PREKSHA JIMESH GANDHI,RETAIL,SELL,254400.0,2.06,0.0524,2809
2026-02-25,PRESS-RE,Presstonic Engineering L,BULK,SATYA PRAKASH MITTAL,RETAIL,SELL,4000.0,2.3,0.0009,2810
2026-02-25,PRESS-RE,Presstonic Engineering L,BULK,SATYA PRAKASH MITTAL,RETAIL,BUY,67200.0,2.06,0.0138,2811
2026-02-25,RATNAVEER,Ratnaveer Precision Eng L,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY,1497.0,161.96,0.0242,2812
2026-02-25,RATNAVEER,Ratnaveer Precision Eng L,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL,395818.0,157.76,6.2444,2813
2026-02-25,REGAAL,Regaal Resources Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,831665.0,69.28,5.7618,2814
2026-02-25,REGAAL,Regaal Resources Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,853405.0,69.17,5.903,2815
2026-02-25,REGAAL,Regaal Resources Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,677356.0,69.4,4.7009,2816
2026-02-25,REGAAL,Regaal Resources Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,677356.0,69.35,4.6975,2817
2026-02-25,RGL,Renaissance Global Ltd,BULK,MANSUKH SECURITIES & FINANCE LIMITED,RETAIL,SELL,3338779.0,125.84,42.0152,2818
2026-02-25,RGL,Renaissance Global Ltd,BULK,MANSUKH SECURITIES & FINANCE LIMITED,RETAIL,BUY,3461689.0,125.22,43.3473,2819
2026-02-25,RGL,Renaissance Global Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,712030.0,125.79,8.9566,2820
2026-02-25,RGL,Renaissance Global Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,712030.0,125.93,8.9666,2821
2026-02-25,RMDRIP,R M Drip & Sprink Sys Ltd,BULK,L7 HITECH PRIVATE LIMITED,RETAIL,BUY,744897.0,122.5,9.125,2822
2026-02-25,RMDRIP,R M Drip & Sprink Sys Ltd,BULK,L7 HITECH PRIVATE LIMITED,RETAIL,SELL,2260000.0,113.88,25.7369,2823
2026-02-25,SHANKARA,Shankara Bldg Product Ltd,BULK,ACE INFRACITY DEVELOPERS PRIVATE LIMITED,RETAIL,BUY,200000.0,108.15,2.163,2824
2026-02-25,SUNTECH,Suntech Infra Solutions L,BULK,PACE COMMODITY BROKERS PRIVATE LIMITED,RETAIL,BUY,113600.0,38.0,0.4317,2825
2026-02-25,SUNTECH,Suntech Infra Solutions L,BULK,SHINE STAR BUILD CAP PVT LTD,RETAIL,SELL,113600.0,38.0,0.4317,2826
2026-02-25,WAAREEENER,Waaree Energies Limited,BULK,GRAVITON RESEARCH CAPITAL LLP,RETAIL,BUY,1625962.0,2684.71,436.5236,2827
2026-02-25,WAAREEENER,Waaree Energies Limited,BULK,GRAVITON RESEARCH CAPITAL LLP,RETAIL,SELL,1627187.0,2686.18,437.0917,2828
2026-02-25,YATRA,Yatra Online Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,1639906.0,109.82,18.0094,2829
2026-02-25,YATRA,Yatra Online Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,1715299.0,108.41,18.5956,2830
2026-02-25,YATRA,Yatra Online Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1073036.0,109.33,11.7315,2831
2026-02-25,YATRA,Yatra Online Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1079930.0,109.24,11.7972,2832
2026-02-25,YATRA,Yatra Online Limited,BULK,MATHISYS ADVISORS LLP,RETAIL,SELL,1136616.0,109.15,12.4062,2833
2026-02-25,YATRA,Yatra Online Limited,BULK,MATHISYS ADVISORS LLP,RETAIL,BUY,1137262.0,108.14,12.2984,2834
2026-02-25,YATRA,Yatra Online Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,907237.0,108.32,9.8272,2835
2026-02-25,YATRA,Yatra Online Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,908261.0,108.36,9.8419,2836
2026-02-25,YATRA,Yatra Online Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,1079667.0,108.71,11.7371,2837
2026-02-25,YATRA,Yatra Online Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,1084316.0,109.27,11.8483,2838
2026-02-26,AAATECH,AAA Technologies Limited,BULK,CRAFT EMERGING MARKET FUND PCC- CITADEL CAPITAL FUND,RETAIL,SELL,400000.0,103.0,4.12,2839
2026-02-26,APOLLOPIPE,Apollo Pipes Limited,BULK,S GUPTA HOLDING PRIVATE LIMITED,RETAIL,BUY,243000.0,341.32,8.2941,2840
2026-02-26,ARIS,Arisinfra Solutions Ltd,BULK,MAHEVARSH FINCON PRIVATE LIMITED,RETAIL,SELL,74361.0,115.8,0.8611,2841
2026-02-26,ARIS,Arisinfra Solutions Ltd,BULK,MAHEVARSH FINCON PRIVATE LIMITED,RETAIL,BUY,570684.0,115.48,6.5903,2842
2026-02-26,ARIS,Arisinfra Solutions Ltd,BULK,THINK INVESTMENTS PCC,RETAIL,SELL,1123386.0,115.76,13.0043,2843
2026-02-26,CAPINVIT,Capital Infra Trust,BULK,LARSEN & TOUBRO LIMITED,RETAIL,BUY,5600000.0,69.5,38.92,2844
2026-02-26,CAPINVIT,Capital Infra Trust,BULK,TEPARF-ST - TATA EQUITY PLUS ABSOLUTE RETURNS FUND,RETAIL,SELL,6966468.0,69.5,48.417,2845
2026-02-26,CEDAAR,Cedaar Textile Limited,BULK,PACE COMMODITY BROKERS PRIVATE LIMITED,RETAIL,BUY,249000.0,30.35,0.7557,2846
2026-02-26,CEDAAR,Cedaar Textile Limited,BULK,SHINE STAR BUILD CAP PVT LTD,RETAIL,SELL,249000.0,30.35,0.7557,2847
2026-02-26,CKKRETAIL,C K K Retail Mart Limited,BULK,CRAFT EMERGING MARKET FUND PCC- CITADEL CAPITAL FUND,RETAIL,SELL,160000.0,225.1,3.6016,2848
2026-02-26,COMMITTED,Committed Cargo Care Ltd,BULK,CHAUBARA EATS PRIVATE LIMITED,RETAIL,SELL,102400.0,213.0,2.1811,2849
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,CLT RESEARCH TECH PRIVATE LTD,RETAIL,BUY,449935.0,304.37,13.6947,2850
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,CLT RESEARCH TECH PRIVATE LTD,RETAIL,SELL,449935.0,304.44,13.6978,2851
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,GRT STRATEGIC VENTURES LLP,RETAIL,BUY,397184.0,303.37,12.0494,2852
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,GRT STRATEGIC VENTURES LLP,RETAIL,SELL,397184.0,303.6,12.0585,2853
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,937864.0,302.16,28.3385,2854
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,984957.0,302.46,29.791,2855
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,394354.0,300.07,11.8334,2856
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,609416.0,298.5,18.1911,2857
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,BUY,459746.0,302.01,13.8848,2858
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,SELL,459746.0,302.2,13.8935,2859
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1345489.0,302.45,40.6943,2860
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1391278.0,302.49,42.0848,2861
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,MUSIGMA SECURITIES,RETAIL,BUY,520139.0,302.63,15.741,2862
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,MUSIGMA SECURITIES,RETAIL,SELL,520139.0,302.61,15.7399,2863
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,1459953.0,301.75,44.0541,2864
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,1459953.0,301.89,44.0745,2865
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,QE SECURITIES LLP,RETAIL,BUY,569825.0,302.12,17.2156,2866
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,QE SECURITIES LLP,RETAIL,SELL,570690.0,302.43,17.2594,2867
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,SHARE INDIA SECURITIES LIMITED,RETAIL,BUY,424373.0,303.71,12.8886,2868
2026-02-26,DEEDEV,DEE Development Eng Ltd,BULK,SHARE INDIA SECURITIES LIMITED,RETAIL,SELL,424373.0,301.51,12.7953,2869
2026-02-26,DHARIWAL,Dhariwalcorp Limited,BULK,ABHISHEK ASHVINBHAI KAMDAR HUF,RETAIL,SELL,300000.0,79.45,2.3835,2870
2026-02-26,DIGIKORE,Digikore Studios Limited,BULK,SHREE MPJ CEMENT WORKS LLP,RETAIL,SELL,126800.0,83.4,1.0575,2871
2026-02-26,DURLAX-RE,Durlax Top Surface L,BULK,EQUIRISE ADVISORS LLP,RETAIL,BUY,143560.0,0.65,0.0093,2872
2026-02-26,DURLAX-RE,Durlax Top Surface L,BULK,HARSHIL HITESH DOSHI,RETAIL,BUY,99160.0,0.78,0.0077,2873
2026-02-26,DURLAX-RE,Durlax Top Surface L,BULK,SAMBHAV DAWAR,RETAIL,SELL,116920.0,0.65,0.0076,2874
2026-02-26,DURLAX-RE,Durlax Top Surface L,BULK,SELVAMURTHY    AKILANDESWARI,RETAIL,SELL,93240.0,0.68,0.0063,2875
2026-02-26,HOMEFIRST,Home First Fin Co Ind Ltd,BULK,AETHER (MAURITIUS) LIMITED,RETAIL,SELL,1057532.0,1190.0,125.8463,2876
2026-02-26,HOMEFIRST,Home First Fin Co Ind Ltd,BULK,AETHER (MAURITIUS) LIMITED,RETAIL,SELL,1680650.0,1190.0,199.9974,2877
2026-02-26,HOMEFIRST,Home First Fin Co Ind Ltd,BULK,PICTET - INDIAN EQUITIES,RETAIL,BUY,1797211.0,1189.88,213.8465,2878
2026-02-26,HOMEFIRST,Home First Fin Co Ind Ltd,BULK,SOCIETE GENERALE,FII,BUY,840713.0,1190.0,100.0448,2879
2026-02-26,HOMEFIRST,Home First Fin Co Ind Ltd,BULK,TRUE NORTH FUND V LLP,RETAIL,SELL,522901.0,1190.0,62.2252,2880
2026-02-26,HOMEFIRST,Home First Fin Co Ind Ltd,BULK,TRUE NORTH FUND V LLP,RETAIL,SELL,2285684.0,1190.0,271.9964,2881
2026-02-26,JSWCEMENT,JSW Cement Limited,BULK,EVERBEST CONSULTANCY SERVICES PRIVATE LIMITED,RETAIL,BUY,7300000.0,127.22,92.8706,2882
2026-02-26,JSWCEMENT,JSW Cement Limited,BULK,JSW GROUP COMPANIES EQUITY TRUST,RETAIL,SELL,7297830.0,127.18,92.8138,2883
2026-02-26,KHADIM,Khadim India Limited,BULK,BHARADHWAJAN JAGANATHAN VELAMUR,RETAIL,SELL,114482.0,118.72,1.3591,2884
2026-02-26,KSB,KSB Pumps Ltd.,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,995193.0,787.21,78.3426,2885
2026-02-26,KSB,KSB Pumps Ltd.,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,995193.0,786.84,78.3058,2886
2026-02-26,KSR,KSR Footwear Limited,BULK,ALPA WEALTH CREATOR,RETAIL,BUY,765000.0,26.72,2.0441,2887
2026-02-26,KSR,KSR Footwear Limited,BULK,BHARADHWAJAN JAGANATHAN VELAMUR,RETAIL,SELL,812904.0,26.7,2.1705,2888
2026-02-26,MAGSON,Magson Retail And Dist L,BULK,ORVANTA CORPORATION LLP,RETAIL,BUY,71000.0,140.0,0.994,2889
2026-02-26,OSIAHYPER,Osia Hyper Retail Ltd,BULK,DEVI TRADERS LLP,RETAIL,BUY,1075467.0,9.09,0.9776,2890
2026-02-26,OSIAHYPER,Osia Hyper Retail Ltd,BULK,DEVI TRADERS LLP,RETAIL,SELL,1075467.0,9.1,0.9787,2891
2026-02-26,OSIAHYPER,Osia Hyper Retail Ltd,BULK,RATHOD MANOJ CHHAGANLAL HUF,RETAIL,SELL,1275364.0,9.13,1.1644,2892
2026-02-26,OSIAHYPER,Osia Hyper Retail Ltd,BULK,RATHOD MANOJ CHHAGANLAL HUF,RETAIL,BUY,1275364.0,9.09,1.1593,2893
2026-02-26,PRESS-RE,Presstonic Engineering L,BULK,HERGA POORNACHANDRA KEDILAYA,RETAIL,SELL,57600.0,1.96,0.0113,2894
2026-02-26,PRESS-RE,Presstonic Engineering L,BULK,KANSUL HAQUE MUTHUVATTUSSERY,RETAIL,SELL,112000.0,1.97,0.0221,2895
2026-02-26,PRESS-RE,Presstonic Engineering L,BULK,MEENA ARORA,RETAIL,BUY,40000.0,1.95,0.0078,2896
2026-02-26,PRESS-RE,Presstonic Engineering L,BULK,PREKSHA JIMESH GANDHI,RETAIL,SELL,55200.0,2.0,0.011,2897
2026-02-26,PRESS-RE,Presstonic Engineering L,BULK,YERMAL GIRIDHAR RAO,RETAIL,SELL,44000.0,1.95,0.0086,2898
2026-02-26,RAJPUTANA,Rajputana Biodiesel Ltd,BULK,SHRUTI LODHA,RETAIL,SELL,101000.0,224.61,2.2686,2899
2026-02-26,RATNAVEER,Ratnaveer Precision Eng L,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL,345664.0,153.65,5.3111,2900
2026-02-26,RATNAVEER,Ratnaveer Precision Eng L,BULK,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY,355218.0,153.92,5.4675,2901
2026-02-26,RGL,Renaissance Global Ltd,BULK,AVIRAT ENTERPRISE,RETAIL,SELL,598378.0,144.64,8.6549,2902
2026-02-26,RGL,Renaissance Global Ltd,BULK,AVIRAT ENTERPRISE,RETAIL,BUY,598378.0,144.88,8.6693,2903
2026-02-26,RGL,Renaissance Global Ltd,BULK,DHARMISHTHABEN PANKAJBHAI DOBARIYA,RETAIL,SELL,690851.0,140.57,9.7113,2904
2026-02-26,RGL,Renaissance Global Ltd,BULK,DHARMISHTHABEN PANKAJBHAI DOBARIYA,RETAIL,BUY,690851.0,140.33,9.6947,2905
2026-02-26,RGL,Renaissance Global Ltd,BULK,INDUBEN VITHALBHAI KAPURIYA,RETAIL,BUY,1208234.0,139.06,16.8017,2906
2026-02-26,RGL,Renaissance Global Ltd,BULK,INDUBEN VITHALBHAI KAPURIYA,RETAIL,SELL,1208234.0,139.26,16.8259,2907
2026-02-26,RGL,Renaissance Global Ltd,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,438087.0,140.52,6.156,2908
2026-02-26,RGL,Renaissance Global Ltd,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,702877.0,139.84,9.829,2909
2026-02-26,RGL,Renaissance Global Ltd,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,SELL,903196.0,135.64,12.251,2910
2026-02-26,RGL,Renaissance Global Ltd,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,BUY,903196.0,135.78,12.2636,2911
2026-02-26,RGL,Renaissance Global Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1393885.0,139.96,19.5088,2912
2026-02-26,RGL,Renaissance Global Ltd,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1510036.0,139.72,21.0982,2913
2026-02-26,RGL,Renaissance Global Ltd,BULK,MANSUKH SECURITIES & FINANCE LIMITED,RETAIL,SELL,15290370.0,140.66,215.0743,2914
2026-02-26,RGL,Renaissance Global Ltd,BULK,MANSUKH SECURITIES & FINANCE LIMITED,RETAIL,BUY,17806670.0,140.22,249.6851,2915
2026-02-26,RGL,Renaissance Global Ltd,BULK,MATALIA STOCK BROKING PRIVATE LIMITED,RETAIL,SELL,853176.0,140.63,11.9982,2916
2026-02-26,RGL,Renaissance Global Ltd,BULK,MATALIA STOCK BROKING PRIVATE LIMITED,RETAIL,BUY,853176.0,140.34,11.9735,2917
2026-02-26,RGL,Renaissance Global Ltd,BULK,MAYUR MUKESHBHAI DOBARIYA,RETAIL,SELL,966133.0,139.75,13.5017,2918
2026-02-26,RGL,Renaissance Global Ltd,BULK,MAYUR MUKESHBHAI DOBARIYA,RETAIL,BUY,966133.0,139.34,13.4621,2919
2026-02-26,RGL,Renaissance Global Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,1264396.0,139.63,17.6548,2920
2026-02-26,RGL,Renaissance Global Ltd,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,1264396.0,139.63,17.6548,2921
2026-02-26,RGL,Renaissance Global Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,2656226.0,141.91,37.6945,2922
2026-02-26,RGL,Renaissance Global Ltd,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,2656226.0,141.99,37.7158,2923
2026-02-26,RGL,Renaissance Global Ltd,BULK,PIYUSH SECURITIES PRIVATE LIMITED,RETAIL,SELL,662500.0,142.46,9.438,2924
2026-02-26,RGL,Renaissance Global Ltd,BULK,PIYUSH SECURITIES PRIVATE LIMITED,RETAIL,BUY,762500.0,144.03,10.9823,2925
2026-02-26,RGL,Renaissance Global Ltd,BULK,PRRSAAR COMMODITIES PVT LTD,RETAIL,SELL,790524.0,140.93,11.1409,2926
2026-02-26,RGL,Renaissance Global Ltd,BULK,PRRSAAR COMMODITIES PVT LTD,RETAIL,BUY,790524.0,140.81,11.1314,2927
2026-02-26,RGL,Renaissance Global Ltd,BULK,QE SECURITIES LLP,RETAIL,BUY,1614009.0,138.36,22.3314,2928
2026-02-26,RGL,Renaissance Global Ltd,BULK,QE SECURITIES LLP,RETAIL,SELL,1627087.0,137.75,22.4131,2929
2026-02-26,RGL,Renaissance Global Ltd,BULK,SHYAM I DAMANI,RETAIL,SELL,766545.0,138.51,10.6174,2930
2026-02-26,RGL,Renaissance Global Ltd,BULK,SHYAM I DAMANI,RETAIL,BUY,960500.0,141.13,13.5555,2931
2026-02-26,TARMAT,Tarmat Limited,BULK,NEEL UMESH PAGARIYA,RETAIL,BUY,150000.0,64.65,0.9698,2932
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,BUY,1085861.0,357.02,38.7674,2933
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,SELL,1085861.0,357.46,38.8152,2934
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,1948028.0,357.94,69.7277,2935
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,1976549.0,358.09,70.7782,2936
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,SELL,718596.0,360.19,25.8831,2937
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,IRAGE BROKING SERVICES LLP,RETAIL,BUY,1030431.0,364.28,37.5365,2938
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,SELL,3359735.0,357.22,120.0165,2939
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,BUY,3359735.0,356.79,119.872,2940
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SELL,1638289.0,358.28,58.6966,2941
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,BUY,1638901.0,358.06,58.6825,2942
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SELL,2091675.0,357.89,74.859,2943
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,BUY,2091675.0,357.71,74.8213,2944
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SELL,2298296.0,358.63,82.4238,2945
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,BUY,2298296.0,358.45,82.3824,2946
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,QE SECURITIES LLP,RETAIL,BUY,1431939.0,355.13,50.8524,2947
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,QE SECURITIES LLP,RETAIL,SELL,1459048.0,353.05,51.5117,2948
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,QICAP MARKETS LLP,RETAIL,BUY,900504.0,356.58,32.1102,2949
2026-02-26,TEJASNET,Tejas Networks Limited,BULK,QICAP MARKETS LLP,RETAIL,SELL,901994.0,356.79,32.1822,2950
2026-02-26,UMESLTD,Usha Martin Edu & Sol Ltd,BULK,ANJANA  SOMANY,RETAIL,SELL,150000.0,4.16,0.0624,2951
2026-02-27,ABCAPITAL,Aditya Birla Capital Ltd.,BULK,BNP PARIBAS FINANCIAL MARKETS,FII,BUY,976.0,345.27,0.0337,2952
2026-02-27,ABCAPITAL,Aditya Birla Capital Ltd.,BULK,BNP PARIBAS FINANCIAL MARKETS,FII,SELL,30609786.0,344.5,1054.5071,2953
2026-02-27,APEX,Apex Frozen Foods Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,BUY,156142.0,393.66,6.1467,2954
2026-02-27,APEX,Apex Frozen Foods Limited,BULK,HRTI PRIVATE LIMITED,RETAIL,SELL,169244.0,397.67,6.7303,2955
2026-02-27,ASHAPURMIN,Ashapura Minechem Ltd,BULK,BNP PARIBAS FINANCIAL MARKETS,FII,BUY,2336.0,535.94,0.1252,2956
2026-02-27,ASHAPURMIN,Ashapura Minechem Ltd,BULK,BNP PARIBAS FINANCIAL MARKETS,FII,SELL,578871.0,527.47,30.5337,2957
