date,sector,sector_turnover_cr,sector_weight,market_turnover_cr,symbol_count,FII_OI_Net_attr,DII_OI_Net_attr,PRO_OI_Net_attr,CLIENT_OI_Net_attr,FII_Volume_Net_attr,DII_Volume_Net_attr,PRO_Volume_Net_attr,CLIENT_Volume_Net_attr
2016-11-30,PHARMA,1528.4739,0.048398,31581.53,53,-3215.35,-18976.31,1278.96,20912.7,818.5,-369.71,-54.83,-393.96
2016-11-30,POWER,408.5615,0.012937,31581.53,19,-859.46,-5072.37,341.87,5589.97,218.79,-98.82,-14.66,-105.3
2016-11-30,REALTY,218.2335,0.00691,31581.53,48,-459.08,-2709.41,182.61,2985.89,116.86,-52.79,-7.83,-56.25
2016-11-30,RETAIL,51.2174,0.001622,31581.53,9,-107.74,-635.87,42.86,700.76,27.43,-12.39,-1.84,-13.2
2016-11-30,TELECOM,237.839,0.007531,31581.53,7,-500.33,-2952.82,199.01,3254.13,127.36,-57.53,-8.53,-61.3
2016-11-30,TEXTILES,159.2412,0.005042,31581.53,67,-334.99,-1977.01,133.25,2178.75,85.27,-38.52,-5.71,-41.04
2016-12-01,AGRICULTURE,20.6315,0.001195,17263.32,9,-59.61,-470.58,21.69,508.5,19.78,-1.99,-9.89,-7.91
2016-12-01,AMC,0.0,0.0,17263.320562028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,AUTO,1882.0807,0.109022,17263.32,63,-5438.12,-42927.72,1978.86,46386.98,1804.86,-181.19,-902.16,-721.51
2016-12-01,AVIATION,19.4513,0.001127,17263.32,2,-56.2,-443.66,20.45,479.41,18.65,-1.87,-9.32,-7.46
2016-12-01,BANKING,2164.4262,0.125377,17263.32,27,-6253.94,-49367.63,2275.72,53345.85,2075.62,-208.38,-1037.5,-829.75
2016-12-01,CAPITAL_GOODS,197.398,0.011435,17263.32,90,-570.37,-4502.38,207.55,4865.2,189.3,-19.0,-94.62,-75.67
2016-12-01,CEMENT,397.603,0.023032,17263.32,18,-1148.84,-9068.79,418.05,9799.58,381.29,-38.28,-190.59,-152.42
2016-12-01,CHEMICALS,1258.5889,0.072905,17263.32,117,-3636.59,-28706.71,1323.31,31020.0,1206.95,-121.17,-603.29,-482.49
2016-12-01,DEFENCE,83.9429,0.004862,17263.32,4,-242.55,-1914.62,88.26,2068.91,80.5,-8.08,-40.24,-32.18
2016-12-01,DIVERSIFIED,62.1908,0.003602,17263.32,6,-179.7,-1418.49,65.39,1532.79,59.64,-5.99,-29.81,-23.84
2016-12-01,ENERGY,1067.3487,0.061828,17263.32,18,-3084.02,-24344.78,1122.23,26306.57,1023.55,-102.76,-511.62,-409.17
2016-12-01,EXCHANGE,0.0,0.0,17263.320562028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,FINANCIAL_SERVICES,804.8998,0.046625,17263.32,79,-2325.69,-18358.68,846.29,19838.08,771.87,-77.49,-385.82,-308.56
2016-12-01,FMCG,834.5515,0.048342,17263.32,92,-2411.37,-19034.99,877.46,20568.9,800.31,-80.35,-400.03,-319.93
2016-12-01,HEALTHCARE,65.6663,0.003804,17263.32,20,-189.74,-1497.76,69.04,1618.46,62.97,-6.32,-31.48,-25.17
2016-12-01,HOSPITALITY,119.6173,0.006929,17263.32,23,-345.62,-2728.31,125.77,2948.17,114.71,-11.52,-57.34,-45.86
2016-12-01,INFRASTRUCTURE,859.4597,0.049785,17263.32,37,-2483.34,-19603.11,903.65,21182.8,824.2,-82.74,-411.97,-329.48
2016-12-01,INSURANCE,0.0,0.0,17263.320562028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,IT,852.2512,0.049368,17263.32,42,-2462.51,-19438.7,896.07,21005.14,817.28,-82.05,-408.52,-326.72
2016-12-01,LOGISTICS,127.688,0.007396,17263.32,12,-368.94,-2912.39,134.25,3147.08,122.45,-12.29,-61.21,-48.95
2016-12-01,MEDIA,184.1161,0.010665,17263.32,31,-531.99,-4199.44,193.58,4537.84,176.56,-17.73,-88.25,-70.58
2016-12-01,METAL,812.1702,0.047046,17263.32,56,-2346.7,-18524.5,853.93,20017.27,778.85,-78.19,-389.31,-311.35
2016-12-01,OTHER,3315.3281,0.192045,17263.32,575,-9579.38,-75618.15,3485.8,81711.73,3179.3,-319.18,-1589.17,-1270.95
2016-12-01,PHARMA,1038.2132,0.06014,17263.32,53,-2999.84,-23680.24,1091.6,25588.48,995.61,-99.95,-497.66,-398.01
2016-12-01,POWER,375.3619,0.021743,17263.32,19,-1084.58,-8561.5,394.66,9251.41,359.96,-36.14,-179.93,-143.9
2016-12-01,REALTY,184.8815,0.010709,17263.32,47,-534.2,-4216.9,194.39,4556.71,177.3,-17.8,-88.62,-70.88
2016-12-01,RETAIL,94.775,0.00549,17263.32,9,-273.84,-2161.69,99.65,2335.89,90.89,-9.12,-45.43,-36.33
2016-12-01,TELECOM,330.1286,0.019123,17263.32,7,-953.88,-7529.79,347.1,8136.56,316.58,-31.78,-158.24,-126.56
2016-12-01,TEXTILES,110.5501,0.006404,17263.32,66,-319.43,-2521.5,116.23,2724.69,106.01,-10.64,-52.99,-42.38
2016-12-02,AGRICULTURE,14.5028,0.000869,16684.3,9,-48.49,-337.78,15.0,371.27,-5.13,4.49,-0.78,1.42
2016-12-02,AMC,0.0,0.0,16684.300966871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,AUTO,1589.9221,0.095295,16684.3,63,-5315.53,-37030.78,1644.21,40702.09,-562.14,491.72,-85.48,155.9
2016-12-02,AVIATION,14.2173,0.000852,16684.3,2,-47.53,-331.13,14.7,363.96,-5.03,4.4,-0.76,1.39
2016-12-02,BANKING,2713.0686,0.162612,16684.3,27,-9070.5,-63189.91,2805.71,69454.7,-959.25,839.08,-145.86,266.03
2016-12-02,CAPITAL_GOODS,201.1985,0.012059,16684.3,89,-672.66,-4686.1,208.07,5150.69,-71.14,62.23,-10.82,19.73
2016-12-02,CEMENT,369.5015,0.022147,16684.3,18,-1235.34,-8606.04,382.12,9459.26,-130.64,114.28,-19.87,36.23
2016-12-02,CHEMICALS,1299.4729,0.077886,16684.3,116,-4344.48,-30265.94,1343.84,33266.57,-459.45,401.89,-69.86,127.42
2016-12-02,DEFENCE,79.0491,0.004738,16684.3,4,-264.28,-1841.13,81.75,2023.66,-27.95,24.45,-4.25,7.75
2016-12-02,DIVERSIFIED,27.8919,0.001672,16684.3,6,-93.25,-649.63,28.84,714.03,-9.86,8.63,-1.5,2.73
2016-12-02,ENERGY,785.9351,0.047106,16684.3,18,-2627.59,-18305.16,812.77,20119.98,-277.88,243.07,-42.25,77.07
2016-12-02,EXCHANGE,0.0,0.0,16684.300966871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,FINANCIAL_SERVICES,763.8685,0.045784,16684.3,80,-2553.81,-17791.21,789.95,19555.07,-270.08,236.24,-41.07,74.9
2016-12-02,FMCG,808.2954,0.048446,16684.3,92,-2702.34,-18825.96,835.9,20692.4,-285.79,249.98,-43.46,79.26
2016-12-02,HEALTHCARE,93.4256,0.0056,16684.3,20,-312.35,-2175.97,96.62,2391.7,-33.03,28.89,-5.02,9.16
2016-12-02,HOSPITALITY,196.875,0.0118,16684.3,23,-658.2,-4585.4,203.6,5040.01,-69.61,60.89,-10.58,19.3
2016-12-02,INFRASTRUCTURE,584.0072,0.035003,16684.3,35,-1952.49,-13602.07,603.95,14950.61,-206.49,180.62,-31.4,57.27
2016-12-02,INSURANCE,0.0,0.0,16684.300966871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-02,IT,1006.2856,0.060313,16684.3,43,-3364.28,-23437.34,1040.65,25760.97,-355.79,311.22,-54.1,98.67
2016-12-02,LOGISTICS,100.8542,0.006045,16684.3,12,-337.18,-2348.99,104.3,2581.87,-35.66,31.19,-5.42,9.89
2016-12-02,MEDIA,194.9069,0.011682,16684.3,31,-651.62,-4539.56,201.56,4989.63,-68.91,60.28,-10.48,19.11
2016-12-02,METAL,806.5228,0.04834,16684.3,55,-2696.42,-18784.67,834.06,20647.03,-285.16,249.44,-43.36,79.08
2016-12-02,OTHER,3195.8032,0.191546,16684.3,573,-10684.41,-74433.25,3304.93,81812.73,-1129.93,988.37,-171.82,313.37
2016-12-02,PHARMA,969.5842,0.058114,16684.3,53,-3241.57,-22582.53,1002.69,24821.41,-342.81,299.87,-52.13,95.07
2016-12-02,POWER,343.5036,0.020588,16684.3,19,-1148.42,-8000.52,355.23,8793.71,-121.45,106.24,-18.47,33.68
2016-12-02,REALTY,187.0559,0.011211,16684.3,47,-625.38,-4356.71,193.44,4788.64,-66.14,57.85,-10.06,18.34
2016-12-02,RETAIL,56.6836,0.003397,16684.3,9,-189.51,-1320.21,58.62,1451.1,-20.04,17.53,-3.05,5.56
2016-12-02,TELECOM,154.8414,0.009281,16684.3,7,-517.68,-3606.4,160.13,3963.95,-54.75,47.89,-8.32,15.18
2016-12-02,TEXTILES,127.0279,0.007614,16684.3,67,-424.69,-2958.6,131.37,3251.92,-44.91,39.29,-6.83,12.46
2016-12-05,AGRICULTURE,26.9481,0.001861,14479.44,9,-114.32,-720.81,30.06,805.07,-10.51,2.41,-2.05,10.15
2016-12-05,AMC,0.0,0.0,14479.437618747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,AUTO,1181.9304,0.081628,14479.44,62,-5014.01,-31614.36,1318.3,35310.07,-460.79,105.79,-90.12,445.12
2016-12-05,AVIATION,16.968,0.001172,14479.44,2,-71.98,-453.86,18.93,506.92,-6.62,1.52,-1.29,6.39
2016-12-05,BANKING,1564.0632,0.10802,14479.44,27,-6635.1,-41835.67,1744.52,46726.26,-609.77,139.99,-119.25,589.03
2016-12-05,CAPITAL_GOODS,172.2933,0.011899,14479.44,89,-730.91,-4608.51,192.17,5147.25,-67.17,15.42,-13.14,64.89
2016-12-05,CEMENT,351.015,0.024242,14479.44,18,-1489.08,-9388.97,391.51,10486.54,-136.85,31.42,-26.76,132.19
2016-12-05,CHEMICALS,949.8719,0.065601,14479.44,117,-4029.57,-25407.24,1059.46,28377.34,-370.32,85.02,-72.42,357.72
2016-12-05,DEFENCE,42.2936,0.002921,14479.44,4,-179.42,-1131.27,47.17,1263.52,-16.49,3.79,-3.22,15.93
2016-12-05,DIVERSIFIED,18.8531,0.001302,14479.44,6,-79.98,-504.28,21.03,563.23,-7.35,1.69,-1.44,7.1
2016-12-05,ENERGY,494.553,0.034156,14479.44,18,-2098.0,-13228.34,551.61,14774.73,-192.81,44.27,-37.71,186.25
2016-12-05,EXCHANGE,0.0,0.0,14479.437618747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,FINANCIAL_SERVICES,717.0593,0.049523,14479.44,78,-3041.93,-19179.95,799.79,21422.09,-279.56,64.18,-54.67,270.05
2016-12-05,FMCG,651.8358,0.045018,14479.44,92,-2765.23,-17435.35,727.04,19473.54,-254.13,58.34,-49.7,245.48
2016-12-05,HEALTHCARE,65.075,0.004494,14479.44,20,-276.06,-1740.63,72.58,1944.11,-25.37,5.82,-4.96,24.51
2016-12-05,HOSPITALITY,168.0768,0.011608,14479.44,22,-713.02,-4495.73,187.47,5021.28,-65.53,15.04,-12.82,63.3
2016-12-05,INFRASTRUCTURE,334.4946,0.023101,14479.44,36,-1419.0,-8947.09,373.09,9993.0,-130.41,29.94,-25.5,125.97
2016-12-05,INSURANCE,0.0,0.0,14479.437618747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-05,IT,835.0206,0.057669,14479.44,43,-3542.34,-22335.19,931.36,24946.17,-325.54,74.74,-63.67,314.47
2016-12-05,LOGISTICS,176.4513,0.012186,14479.44,12,-748.55,-4719.73,196.81,5271.47,-68.79,15.79,-13.45,66.45
2016-12-05,MEDIA,717.2842,0.049538,14479.44,31,-3042.88,-19185.97,800.04,21428.81,-279.64,64.2,-54.69,270.13
2016-12-05,METAL,850.4618,0.058736,14479.44,56,-3607.85,-22748.21,948.58,25407.48,-331.56,76.12,-64.84,320.29
2016-12-05,OTHER,3293.8433,0.227484,14479.44,574,-13973.22,-88103.95,3673.87,98403.3,-1284.15,294.82,-251.14,1240.47
2016-12-05,PHARMA,1023.9553,0.070718,14479.44,53,-4343.85,-27388.83,1142.09,30590.58,-399.2,91.65,-78.07,385.62
2016-12-05,POWER,327.664,0.02263,14479.44,19,-1390.02,-8764.38,365.47,9788.93,-127.74,29.33,-24.98,123.4
2016-12-05,REALTY,194.7811,0.013452,14479.44,49,-826.31,-5210.02,217.25,5819.07,-75.94,17.43,-14.85,73.36
2016-12-05,RETAIL,79.2653,0.005474,14479.44,9,-336.26,-2120.19,88.41,2368.04,-30.9,7.09,-6.04,29.85
2016-12-05,TELECOM,132.5751,0.009156,14479.44,7,-562.41,-3546.13,147.87,3960.67,-51.69,11.87,-10.11,49.93
2016-12-05,TEXTILES,92.8044,0.006409,14479.44,66,-393.7,-2482.34,103.51,2772.53,-36.18,8.31,-7.08,34.95
2016-12-06,AGRICULTURE,26.3185,0.00195,13499.67,10,-115.23,-753.28,22.17,846.35,4.52,1.78,-9.32,3.02
2016-12-06,AMC,0.0,0.0,13499.665437764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,AUTO,1238.6606,0.091755,13499.67,63,-5423.36,-35452.54,1043.35,39832.55,212.69,83.86,-438.5,141.94
2016-12-06,AVIATION,12.9373,0.000958,13499.67,2,-56.64,-370.29,10.9,416.03,2.22,0.88,-4.58,1.48
2016-12-06,BANKING,1632.7531,0.120948,13499.67,27,-7148.85,-46732.12,1375.3,52505.68,280.36,110.55,-578.01,187.11
2016-12-06,CAPITAL_GOODS,217.5884,0.016118,13499.67,92,-952.69,-6227.74,183.28,6997.16,37.36,14.73,-77.03,24.93
2016-12-06,CEMENT,270.5218,0.020039,13499.67,18,-1184.45,-7742.79,227.87,8699.37,46.45,18.32,-95.77,31.0
2016-12-06,CHEMICALS,876.9486,0.064961,13499.67,116,-3839.64,-25099.73,738.67,28200.7,150.58,59.37,-310.45,100.49
2016-12-06,DEFENCE,99.7295,0.007388,13499.67,4,-436.66,-2854.43,84.0,3207.08,17.12,6.75,-35.31,11.43
2016-12-06,DIVERSIFIED,19.8927,0.001474,13499.67,6,-87.1,-569.36,16.76,639.7,3.42,1.35,-7.04,2.28
2016-12-06,ENERGY,635.5166,0.047076,13499.67,18,-2782.55,-18189.55,535.31,20436.79,109.12,43.03,-224.98,72.83
2016-12-06,EXCHANGE,0.0,0.0,13499.665437764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,FINANCIAL_SERVICES,579.0091,0.042891,13499.67,80,-2535.14,-16572.21,487.71,18619.64,99.42,39.2,-204.97,66.35
2016-12-06,FMCG,585.1778,0.043348,13499.67,91,-2562.15,-16748.77,492.91,18818.01,100.48,39.62,-207.16,67.06
2016-12-06,HEALTHCARE,65.6872,0.004866,13499.67,20,-287.6,-1880.08,55.33,2112.35,11.28,4.45,-23.25,7.53
2016-12-06,HOSPITALITY,130.485,0.009666,13499.67,21,-571.32,-3734.7,109.91,4196.11,22.41,8.83,-46.19,14.95
2016-12-06,INFRASTRUCTURE,385.1289,0.028529,13499.67,37,-1686.25,-11023.03,324.4,12384.88,66.13,26.08,-136.34,44.13
2016-12-06,INSURANCE,0.0,0.0,13499.665437764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-06,IT,757.8232,0.056136,13499.67,43,-3318.06,-21690.17,638.33,24369.9,130.12,51.31,-268.28,86.84
2016-12-06,LOGISTICS,213.5989,0.015823,13499.67,12,-935.22,-6113.56,179.92,6868.86,36.68,14.46,-75.62,24.48
2016-12-06,MEDIA,547.1396,0.04053,13499.67,32,-2395.6,-15660.05,460.87,17594.78,93.95,37.04,-193.69,62.7
2016-12-06,METAL,822.4766,0.060926,13499.67,57,-3601.14,-23540.66,692.79,26449.01,141.23,55.69,-291.16,94.25
2016-12-06,OTHER,2919.1047,0.216235,13499.67,578,-12781.02,-83549.66,2458.81,93871.87,501.23,197.64,-1033.39,334.52
2016-12-06,PHARMA,687.8279,0.050951,13499.67,53,-3011.59,-19686.79,579.37,22119.01,118.11,46.57,-243.5,78.82
2016-12-06,POWER,345.1365,0.025566,13499.67,19,-1511.15,-9878.38,290.71,11098.82,59.26,23.37,-122.18,39.55
2016-12-06,REALTY,160.8715,0.011917,13499.67,49,-704.36,-4604.41,135.5,5173.27,27.62,10.89,-56.95,18.44
2016-12-06,RETAIL,41.0698,0.003042,13499.67,9,-179.82,-1175.49,34.59,1320.71,7.05,2.78,-14.54,4.71
2016-12-06,TELECOM,139.2456,0.010315,13499.67,7,-609.67,-3985.44,117.29,4477.83,23.91,9.43,-49.29,15.96
2016-12-06,TEXTILES,89.0159,0.006594,13499.67,68,-389.75,-2547.79,74.98,2862.55,15.28,6.03,-31.51,10.2
2016-12-07,AGRICULTURE,25.8089,0.001638,15761.05,10,-101.92,-620.66,18.84,703.74,-5.13,12.05,0.22,-7.13
2016-12-07,AMC,0.0,0.0,15761.053312084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,AUTO,1261.4535,0.080036,15761.05,62,-4981.61,-30335.61,920.74,34396.48,-250.91,588.99,10.64,-348.72
2016-12-07,AVIATION,16.1138,0.001022,15761.05,2,-63.64,-387.51,11.76,439.38,-3.21,7.52,0.14,-4.45
2016-12-07,BANKING,2900.9515,0.184058,15761.05,27,-11456.15,-69762.49,2117.41,79101.23,-577.02,1354.48,24.48,-801.94
2016-12-07,CAPITAL_GOODS,234.1034,0.014853,15761.05,92,-924.5,-5629.75,170.87,6383.38,-46.57,109.31,1.98,-64.72
2016-12-07,CEMENT,366.7107,0.023267,15761.05,18,-1448.18,-8818.71,267.66,9999.23,-72.94,171.22,3.09,-101.37
2016-12-07,CHEMICALS,849.4187,0.053894,15761.05,116,-3354.44,-20426.94,619.99,23161.39,-168.96,396.6,7.17,-234.81
2016-12-07,DEFENCE,69.6399,0.004418,15761.05,4,-275.02,-1674.71,50.83,1898.9,-13.85,32.52,0.59,-19.25
2016-12-07,DIVERSIFIED,99.7399,0.006328,15761.05,6,-393.88,-2398.56,72.8,2719.64,-19.84,46.57,0.84,-27.57
2016-12-07,ENERGY,512.007,0.032486,15761.05,18,-2021.97,-12312.82,373.71,13961.07,-101.84,239.06,4.32,-141.54
2016-12-07,EXCHANGE,0.0,0.0,15761.053312084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,FINANCIAL_SERVICES,635.5764,0.040326,15761.05,80,-2509.96,-15284.43,463.91,17330.48,-126.42,296.76,5.36,-175.7
2016-12-07,FMCG,663.2852,0.042084,15761.05,91,-2619.38,-15950.77,484.13,18086.02,-131.93,309.69,5.6,-183.36
2016-12-07,HEALTHCARE,58.279,0.003698,15761.05,20,-230.15,-1401.5,42.54,1589.11,-11.59,27.21,0.49,-16.11
2016-12-07,HOSPITALITY,185.2582,0.011754,15761.05,22,-731.6,-4455.12,135.22,5051.5,-36.85,86.5,1.56,-51.21
2016-12-07,INFRASTRUCTURE,463.6787,0.029419,15761.05,37,-1831.11,-11150.61,338.44,12643.29,-92.23,216.5,3.91,-128.18
2016-12-07,INSURANCE,0.0,0.0,15761.053312084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-07,IT,704.4831,0.044698,15761.05,43,-2782.08,-16941.51,514.2,19209.38,-140.13,328.93,5.94,-194.75
2016-12-07,LOGISTICS,123.2232,0.007818,15761.05,12,-486.62,-2963.29,89.94,3359.97,-24.51,57.53,1.04,-34.06
2016-12-07,MEDIA,255.8095,0.01623,15761.05,32,-1010.22,-6151.74,186.72,6975.24,-50.88,119.44,2.16,-70.72
2016-12-07,METAL,993.1811,0.063015,15761.05,57,-3922.17,-23884.16,724.92,27081.41,-197.55,463.73,8.38,-274.56
2016-12-07,OTHER,3022.2128,0.191752,15761.05,574,-11935.03,-72678.59,2205.91,82407.7,-601.14,1411.1,25.5,-835.46
2016-12-07,PHARMA,1370.851,0.086977,15761.05,53,-5413.63,-32966.41,1000.58,37379.46,-272.67,640.06,11.57,-378.96
2016-12-07,POWER,432.8331,0.027462,15761.05,19,-1709.3,-10408.83,315.93,11802.21,-86.09,202.09,3.65,-119.65
2016-12-07,REALTY,177.3278,0.011251,15761.05,49,-700.29,-4264.4,129.43,4835.26,-35.27,82.8,1.5,-49.02
2016-12-07,RETAIL,41.7627,0.00265,15761.05,9,-164.93,-1004.32,30.48,1138.76,-8.31,19.5,0.35,-11.54
2016-12-07,TELECOM,183.2294,0.011625,15761.05,7,-723.59,-4406.33,133.74,4996.18,-36.45,85.55,1.55,-50.65
2016-12-07,TEXTILES,114.1146,0.00724,15761.05,68,-450.65,-2744.24,83.29,3111.6,-22.7,53.28,0.96,-31.55
2016-12-08,AGRICULTURE,23.5834,0.001467,16072.0,10,-56.48,-550.73,18.52,588.69,34.85,5.43,1.64,-41.93
2016-12-08,AMC,0.0,0.0,16072.000845021004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,AUTO,1494.6115,0.092995,16072.0,63,-3579.27,-34902.88,1173.69,37308.47,2208.9,344.36,103.88,-2657.14
2016-12-08,AVIATION,7.3298,0.000456,16072.0,2,-17.55,-171.17,5.76,182.97,10.83,1.69,0.51,-13.03
2016-12-08,BANKING,1856.6007,0.115518,16072.0,27,-4446.16,-43356.22,1457.95,46344.43,2743.89,427.76,129.03,-3300.69
2016-12-08,CAPITAL_GOODS,286.1154,0.017802,16072.0,89,-685.19,-6681.5,224.68,7142.01,422.85,65.92,19.88,-508.66
2016-12-08,CEMENT,319.5905,0.019885,16072.0,18,-765.35,-7463.23,250.97,7977.61,472.33,73.63,22.21,-568.17
2016-12-08,CHEMICALS,874.9255,0.054438,16072.0,116,-2095.26,-20431.68,687.06,21839.88,1293.06,201.58,60.81,-1555.45
2016-12-08,DEFENCE,74.2097,0.004617,16072.0,4,-177.72,-1732.98,58.28,1852.42,109.68,17.1,5.16,-131.93
2016-12-08,DIVERSIFIED,36.1201,0.002247,16072.0,6,-86.5,-843.49,28.36,901.63,53.38,8.32,2.51,-64.21
2016-12-08,ENERGY,641.4092,0.039908,16072.0,18,-1536.04,-14978.49,503.68,16010.85,947.95,147.78,44.58,-1140.31
2016-12-08,EXCHANGE,0.0,0.0,16072.000845021004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,FINANCIAL_SERVICES,549.1457,0.034168,16072.0,79,-1315.09,-12823.91,431.23,13707.76,811.59,126.52,38.17,-976.28
2016-12-08,FMCG,757.225,0.047115,16072.0,91,-1813.39,-17683.08,594.63,18901.84,1119.11,174.47,52.63,-1346.2
2016-12-08,HEALTHCARE,48.3546,0.003009,16072.0,20,-115.8,-1129.2,37.97,1207.03,71.46,11.14,3.36,-85.97
2016-12-08,HOSPITALITY,185.4401,0.011538,16072.0,22,-444.09,-4330.48,145.62,4628.95,274.06,42.73,12.89,-329.68
2016-12-08,INFRASTRUCTURE,372.2333,0.02316,16072.0,37,-891.42,-8692.57,292.31,9291.68,550.13,85.76,25.87,-661.76
2016-12-08,INSURANCE,0.0,0.0,16072.000845021004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-08,IT,1081.632,0.067299,16072.0,43,-2590.28,-25258.78,849.38,26999.68,1598.56,249.21,75.17,-1922.94
2016-12-08,LOGISTICS,171.2282,0.010654,16072.0,12,-410.05,-3998.6,134.46,4274.19,253.06,39.45,11.9,-304.41
2016-12-08,MEDIA,207.9345,0.012938,16072.0,33,-497.96,-4855.79,163.29,5190.46,307.31,47.91,14.45,-369.67
2016-12-08,METAL,1478.2386,0.091976,16072.0,57,-3540.06,-34520.53,1160.83,36899.77,2184.71,340.59,102.74,-2628.03
2016-12-08,OTHER,3617.1104,0.225057,16072.0,580,-8662.2,-84468.48,2840.44,90290.24,5345.77,833.38,251.39,-6430.54
2016-12-08,PHARMA,1237.07,0.076971,16072.0,53,-2962.52,-28888.65,971.44,30879.72,1828.28,285.02,85.98,-2199.28
2016-12-08,POWER,245.0651,0.015248,16072.0,19,-586.88,-5722.88,192.44,6117.31,362.18,56.46,17.03,-435.68
2016-12-08,REALTY,203.8795,0.012685,16072.0,49,-488.25,-4761.09,160.1,5089.24,301.32,46.97,14.17,-362.46
2016-12-08,RETAIL,73.6144,0.00458,16072.0,9,-176.29,-1719.08,57.81,1837.56,108.8,16.96,5.12,-130.87
2016-12-08,TELECOM,110.0639,0.006848,16072.0,7,-263.58,-2570.26,86.43,2747.41,162.66,25.36,7.65,-195.67
2016-12-08,TEXTILES,119.2697,0.007421,16072.0,68,-285.63,-2785.24,93.66,2977.21,176.27,27.48,8.29,-212.04
2016-12-09,AGRICULTURE,14.6406,0.000866,16906.68,10,-33.4,-326.11,12.64,346.87,-0.07,-1.09,1.71,-0.54
2016-12-09,AMC,0.0,0.0,16906.678844436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,AUTO,1147.4572,0.06787,16906.68,62,-2617.95,-25558.51,990.29,27186.16,-5.7,-85.45,133.7,-42.55
2016-12-09,AVIATION,7.4608,0.000441,16906.68,2,-17.02,-166.18,6.44,176.76,-0.04,-0.56,0.87,-0.28
2016-12-09,BANKING,2397.9475,0.141834,16906.68,27,-5470.98,-53411.97,2069.5,56813.44,-11.91,-178.57,279.41,-88.93
2016-12-09,CAPITAL_GOODS,194.0211,0.011476,16906.68,90,-442.66,-4321.63,167.45,4596.85,-0.96,-14.45,22.61,-7.2
2016-12-09,CEMENT,342.678,0.020269,16906.68,18,-781.83,-7632.82,295.74,8118.91,-1.7,-25.52,39.93,-12.71
2016-12-09,CHEMICALS,928.48,0.054918,16906.68,116,-2118.35,-20681.0,801.31,21998.04,-4.61,-69.14,108.19,-34.43
2016-12-09,DEFENCE,80.4575,0.004759,16906.68,4,-183.57,-1792.11,69.44,1906.24,-0.4,-5.99,9.38,-2.98
2016-12-09,DIVERSIFIED,35.1099,0.002077,16906.68,6,-80.1,-782.04,30.3,831.84,-0.17,-2.61,4.09,-1.3
2016-12-09,ENERGY,567.0644,0.033541,16906.68,18,-1293.77,-12630.81,489.39,13435.19,-2.82,-42.23,66.08,-21.03
2016-12-09,EXCHANGE,0.0,0.0,16906.678844436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,FINANCIAL_SERVICES,1174.5786,0.069474,16906.68,79,-2679.83,-26162.61,1013.7,27828.74,-5.84,-87.47,136.86,-43.56
2016-12-09,FMCG,690.2144,0.040825,16906.68,92,-1574.74,-15373.86,595.68,16352.92,-3.43,-51.4,80.43,-25.6
2016-12-09,HEALTHCARE,76.9581,0.004552,16906.68,20,-175.58,-1714.17,66.42,1823.33,-0.38,-5.73,8.97,-2.85
2016-12-09,HOSPITALITY,170.9193,0.01011,16906.68,22,-389.96,-3807.06,147.51,4049.51,-0.85,-12.73,19.92,-6.34
2016-12-09,INFRASTRUCTURE,316.7049,0.018733,16906.68,37,-722.57,-7054.3,273.33,7503.54,-1.57,-23.58,36.9,-11.75
2016-12-09,INSURANCE,0.0,0.0,16906.678844436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-09,IT,1446.1782,0.085539,16906.68,43,-3299.49,-32212.23,1248.1,34263.62,-7.19,-107.69,168.51,-53.63
2016-12-09,LOGISTICS,151.3141,0.00895,16906.68,12,-345.23,-3370.38,130.59,3585.01,-0.75,-11.27,17.63,-5.61
