date,sector,nse_index,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,Smart_Money_Score,Retail_Score,fpi_score,price_momentum_score,combined_score,rotation_signal,capital_flow_alignment,flow_rank
2017-11-28,RETAIL,,-9.63,-60.07,85.61,50.67,37.99,50.67,0.0,0.0,-3.85,NEUTRAL,ALIGNED,15
2017-11-28,OTHER,,-9.9,-85.86,87.95,94.18,39.02,94.18,0.0,0.0,-3.96,NEUTRAL,ALIGNED,16
2017-11-28,DEFENCE,,-11.11,-18.33,33.11,17.9,11.0,17.9,0.0,0.0,-4.44,NEUTRAL,ALIGNED,17
2017-11-28,POWER,,-12.72,-64.66,77.79,73.86,32.54,73.86,0.0,0.0,-5.09,NEUTRAL,ALIGNED,18
2017-11-28,AGRICULTURE,,-16.8,-19.32,51.55,21.87,17.38,21.87,0.0,0.0,-6.72,NEUTRAL,ALIGNED,19
2017-11-28,ENERGY,NIFTY ENERGY,0.82,-42.61,66.0,38.89,33.41,38.89,-42.108000000000004,2.69,-7.68,PRICE_LED,ALIGNED,20
2017-11-28,LOGISTICS,,-20.97,-100.0,100.0,100.0,39.52,100.0,0.0,0.0,-8.39,NEUTRAL,ALIGNED,21
2017-11-28,CHEMICALS,NIFTY CHEMICALS,-5.2,-57.37,72.4,68.08,33.6,68.08,-14.487,-0.92,-9.45,NEUTRAL,ALIGNED,22
2017-11-28,MEDIA,NIFTY MEDIA,-3.51,-53.18,76.44,57.92,36.46,57.92,-32.538,-1.31,-16.07,DISTRIBUTION,ALIGNED,23
2017-11-28,CEMENT,NIFTY CEMENT,6.11,-20.57,52.27,4.12,29.19,4.12,-45.045,-2.58,-19.77,DISTRIBUTION,DIVERGENT,24
2017-11-28,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,-46.05,-93.19,100.0,100.0,26.98,100.0,2.244,-4.25,-28.26,NEUTRAL,ALIGNED,25
2017-11-28,FMCG,NIFTY FMCG,-16.38,-87.95,94.95,97.83,39.29,97.83,-55.175999999999995,-4.08,-36.06,DISTRIBUTION,ALIGNED,26
2017-11-28,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2017-11-28,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-11-28,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-11-29,METAL,NIFTY METAL,1.29,-44.75,59.08,47.43,30.18,47.43,-5.313,14.22,23.66,NEUTRAL,ALIGNED,1
2017-11-29,PHARMA,NIFTY PHARMA,3.84,-54.45,61.98,50.73,32.91,50.73,0.0,5.62,15.59,NEUTRAL,ALIGNED,2
2017-11-29,BANKING,NIFTY BANK,-4.61,-55.15,80.82,60.74,38.1,60.74,0.0,3.6,7.16,NEUTRAL,DIVERGENT,3
2017-11-29,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,-28.61,-76.44,92.52,89.03,31.96,89.03,14.949,4.86,5.94,NEUTRAL,DIVERGENT,4
2017-11-29,AVIATION,,14.42,0.37,16.13,-6.3,15.27,-6.3,0.0,0.0,5.77,NEUTRAL,DIVERGENT,5
2017-11-29,HEALTHCARE,NIFTY HEALTHCARE INDEX,-29.34,-56.94,73.64,53.22,22.15,53.22,-3.531,7.36,5.43,NEUTRAL,DIVERGENT,6
2017-11-29,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-19.92,-100.0,100.0,100.0,40.04,100.0,39.864,-1.39,2.51,EARLY_ROTATION,ALIGNED,7
2017-11-29,DIVERSIFIED,NIFTY PSE,-3.94,-100.0,100.0,100.0,48.03,100.0,0.0,0.0,-1.58,NEUTRAL,ALIGNED,8
2017-11-29,AUTO,NIFTY AUTO,-3.47,-41.07,57.35,37.5,26.94,37.5,-28.479,3.61,-2.33,PRICE_LED,DIVERGENT,9
2017-11-29,IT,NIFTY IT,-8.31,-32.54,51.39,31.62,21.54,31.62,-49.104,6.72,-3.71,PRICE_LED,DIVERGENT,10
2017-11-29,TEXTILES,,-17.53,-67.62,77.24,68.12,29.85,68.12,9.372,0.0,-3.73,NEUTRAL,ALIGNED,11
2017-11-29,HOSPITALITY,,-10.3,-51.05,71.63,54.23,30.66,54.23,0.0,0.0,-4.12,NEUTRAL,ALIGNED,12
2017-11-29,RETAIL,,-13.19,-60.13,86.3,51.71,36.56,51.71,0.0,0.0,-5.28,NEUTRAL,ALIGNED,13
2017-11-29,TELECOM,,-19.73,-58.26,99.29,65.42,39.78,65.42,5.247,0.0,-6.06,NEUTRAL,ALIGNED,14
2017-11-29,REALTY,NIFTY REALTY,-18.58,-41.74,72.91,37.81,27.16,37.81,1.023,0.0,-7.07,NEUTRAL,ALIGNED,15
2017-11-29,OTHER,,-18.11,-87.38,90.81,99.15,36.35,99.15,0.0,0.0,-7.24,NEUTRAL,ALIGNED,16
2017-11-29,POWER,,-20.16,-65.14,79.75,77.0,29.8,77.0,0.0,0.0,-8.06,NEUTRAL,ALIGNED,17
2017-11-29,AGRICULTURE,,-20.43,-18.88,51.99,22.16,15.78,22.16,0.0,0.0,-8.17,NEUTRAL,ALIGNED,18
2017-11-29,DEFENCE,,-21.95,-23.98,38.6,26.16,8.33,26.16,0.0,0.0,-8.78,NEUTRAL,ALIGNED,19
2017-11-29,ENERGY,NIFTY ENERGY,-4.87,-42.42,67.65,41.26,31.39,41.26,-42.108000000000004,2.69,-9.96,PRICE_LED,DIVERGENT,20
2017-11-29,LOGISTICS,,-30.1,-100.0,100.0,100.0,34.95,100.0,0.0,0.0,-12.04,NEUTRAL,ALIGNED,21
2017-11-29,CHEMICALS,NIFTY CHEMICALS,-12.28,-55.88,73.37,68.75,30.54,68.75,-14.487,-0.92,-12.28,NEUTRAL,ALIGNED,22
2017-11-29,MEDIA,NIFTY MEDIA,-9.82,-56.7,80.18,65.72,35.18,65.72,-32.538,-1.31,-18.59,DISTRIBUTION,ALIGNED,23
2017-11-29,CEMENT,NIFTY CEMENT,2.41,-20.26,53.76,5.92,28.08,5.92,-45.045,-2.58,-21.25,DISTRIBUTION,DIVERGENT,24
2017-11-29,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,-56.63,-93.74,100.0,100.0,21.68,100.0,2.244,-4.25,-32.49,NEUTRAL,ALIGNED,25
2017-11-29,FMCG,NIFTY FMCG,-24.68,-87.16,96.35,99.53,35.83,99.53,-55.175999999999995,-4.08,-39.38,DISTRIBUTION,ALIGNED,26
2017-11-29,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2017-11-29,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-11-29,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-11-30,METAL,NIFTY METAL,-3.51,-41.63,58.99,46.63,27.74,46.63,-5.313,14.22,21.74,NEUTRAL,DIVERGENT,1
2017-11-30,PHARMA,NIFTY PHARMA,-3.81,-43.85,58.29,42.2,27.24,42.2,0.0,5.62,12.53,NEUTRAL,DIVERGENT,2
2017-11-30,BANKING,NIFTY BANK,-9.69,-53.22,80.88,60.93,35.6,60.93,0.0,3.6,5.12,NEUTRAL,DIVERGENT,3
2017-11-30,AVIATION,,11.1,1.91,15.9,-6.97,13.5,-6.97,0.0,0.0,4.44,NEUTRAL,DIVERGENT,4
2017-11-30,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,-34.91,-71.91,90.51,85.61,27.8,85.61,14.949,4.86,3.42,NEUTRAL,DIVERGENT,5
2017-11-30,HEALTHCARE,NIFTY HEALTHCARE INDEX,-40.95,-72.87,83.84,70.63,21.44,70.63,-3.531,7.36,0.78,NEUTRAL,DIVERGENT,6
2017-11-30,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-26.24,-100.0,100.0,100.0,36.88,100.0,39.864,-1.39,-0.02,EARLY_ROTATION,ALIGNED,7
2017-11-30,AUTO,NIFTY AUTO,-8.44,-41.67,58.77,41.08,25.17,41.08,-28.479,3.61,-4.32,PRICE_LED,DIVERGENT,8
2017-11-30,TEXTILES,,-22.26,-66.28,76.8,67.82,27.27,67.82,9.372,0.0,-5.62,NEUTRAL,ALIGNED,9
2017-11-30,RETAIL,,-15.75,-57.92,84.51,50.55,34.38,50.55,0.0,0.0,-6.3,NEUTRAL,ALIGNED,10
2017-11-30,HOSPITALITY,,-15.96,-52.29,73.23,57.48,28.64,57.48,0.0,0.0,-6.38,NEUTRAL,ALIGNED,11
2017-11-30,IT,NIFTY IT,-17.8,-41.83,57.6,45.77,19.9,45.77,-49.104,6.72,-7.51,PRICE_LED,DIVERGENT,12
2017-11-30,DIVERSIFIED,NIFTY PSE,-21.86,-82.16,100.0,83.67,39.07,83.67,0.0,0.0,-8.74,NEUTRAL,ALIGNED,13
2017-11-30,REALTY,NIFTY REALTY,-24.14,-42.19,73.89,39.46,24.88,39.46,1.023,0.0,-9.3,NEUTRAL,ALIGNED,14
2017-11-30,TELECOM,,-27.95,-54.51,96.52,63.03,34.28,63.03,5.247,0.0,-9.34,NEUTRAL,ALIGNED,15
2017-11-30,AGRICULTURE,,-23.99,-18.14,51.93,22.15,13.97,22.15,0.0,0.0,-9.6,NEUTRAL,ALIGNED,16
2017-11-30,OTHER,,-25.22,-86.62,91.43,100.0,33.11,100.0,0.0,0.0,-10.09,NEUTRAL,ALIGNED,17
2017-11-30,DEFENCE,,-26.47,-24.58,39.53,27.81,6.53,27.81,0.0,0.0,-10.59,NEUTRAL,ALIGNED,18
2017-11-30,POWER,,-27.6,-65.25,80.85,79.7,26.62,79.7,0.0,0.0,-11.04,NEUTRAL,ALIGNED,19
2017-11-30,ENERGY,NIFTY ENERGY,-11.55,-47.87,71.93,50.49,30.19,50.49,-42.108000000000004,2.69,-12.63,PRICE_LED,DIVERGENT,20
2017-11-30,LOGISTICS,,-36.06,-100.0,100.0,100.0,31.97,100.0,0.0,0.0,-14.42,NEUTRAL,ALIGNED,21
2017-11-30,CHEMICALS,NIFTY CHEMICALS,-18.81,-55.28,74.13,70.31,27.66,70.31,-14.487,-0.92,-14.89,NEUTRAL,ALIGNED,22
2017-11-30,MEDIA,NIFTY MEDIA,-14.49,-52.98,79.03,63.51,32.27,63.51,-32.538,-1.31,-20.46,DISTRIBUTION,ALIGNED,23
2017-11-30,CEMENT,NIFTY CEMENT,-1.22,-17.11,53.74,5.38,26.26,5.38,-45.045,-2.58,-22.7,DISTRIBUTION,ALIGNED,24
2017-11-30,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,-63.54,-91.45,100.0,100.0,18.23,100.0,2.244,-4.25,-35.26,NEUTRAL,ALIGNED,25
2017-11-30,FMCG,NIFTY FMCG,-33.33,-92.38,100.0,100.0,33.34,100.0,-55.175999999999995,-4.08,-42.84,DISTRIBUTION,ALIGNED,26
2017-11-30,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2017-11-30,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-11-30,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-12-01,METAL,NIFTY METAL,-10.14,-40.54,59.8,49.88,24.83,49.88,-5.313,14.22,19.08,NEUTRAL,DIVERGENT,1
2017-12-01,PHARMA,NIFTY PHARMA,-11.24,-41.51,58.33,42.49,23.54,42.49,0.0,5.62,9.55,NEUTRAL,DIVERGENT,2
2017-12-01,AVIATION,,6.66,3.87,15.52,-7.72,11.09,-7.72,0.0,0.0,2.66,NEUTRAL,DIVERGENT,3
2017-12-01,BANKING,NIFTY BANK,-15.87,-47.66,78.91,57.22,31.52,57.22,0.0,3.6,2.65,NEUTRAL,DIVERGENT,4
2017-12-01,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,-41.82,-69.59,89.53,84.89,23.86,84.89,14.949,4.86,0.65,NEUTRAL,DIVERGENT,5
2017-12-01,HEALTHCARE,NIFTY HEALTHCARE INDEX,-46.6,-77.79,86.13,76.64,19.76,76.64,-3.531,7.36,-1.48,NEUTRAL,DIVERGENT,6
2017-12-01,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-33.7,-100.0,100.0,100.0,33.15,100.0,39.864,-1.39,-3.0,EARLY_ROTATION,ALIGNED,7
2017-12-01,AUTO,NIFTY AUTO,-15.62,-48.13,62.27,52.54,23.33,52.54,-28.479,3.61,-7.19,PRICE_LED,DIVERGENT,8
2017-12-01,RETAIL,,-18.33,-56.34,83.11,49.95,32.39,49.95,0.0,0.0,-7.33,NEUTRAL,ALIGNED,9
2017-12-01,HOSPITALITY,,-21.37,-50.94,72.88,57.73,25.75,57.73,0.0,0.0,-8.55,NEUTRAL,ALIGNED,10
2017-12-01,TEXTILES,,-30.59,-63.36,75.82,66.79,22.61,66.79,9.372,0.0,-8.96,NEUTRAL,ALIGNED,11
2017-12-01,IT,NIFTY IT,-23.63,-46.49,60.15,53.29,18.26,53.29,-49.104,6.72,-9.84,PRICE_LED,DIVERGENT,12
2017-12-01,AGRICULTURE,,-28.09,-18.7,52.75,23.77,12.33,23.77,0.0,0.0,-11.24,NEUTRAL,ALIGNED,13
2017-12-01,DIVERSIFIED,NIFTY PSE,-28.66,-77.56,100.0,79.71,35.67,79.71,0.0,0.0,-11.46,NEUTRAL,ALIGNED,14
2017-12-01,REALTY,NIFTY REALTY,-31.43,-43.95,75.56,42.78,22.06,42.78,1.023,0.0,-12.21,NEUTRAL,ALIGNED,15
2017-12-01,TELECOM,,-35.27,-47.87,91.0,57.21,27.86,57.21,5.247,0.0,-12.27,NEUTRAL,ALIGNED,16
2017-12-01,DEFENCE,,-31.43,-26.38,40.83,30.89,4.7,30.89,0.0,0.0,-12.57,NEUTRAL,ALIGNED,17
2017-12-01,OTHER,,-32.51,-86.84,91.9,100.0,29.7,100.0,0.0,0.0,-13.0,NEUTRAL,ALIGNED,18
2017-12-01,POWER,,-35.94,-62.64,80.3,79.58,22.18,79.58,0.0,0.0,-14.38,NEUTRAL,ALIGNED,19
2017-12-01,ENERGY,NIFTY ENERGY,-16.22,-49.79,73.14,54.85,28.46,54.85,-42.108000000000004,2.69,-14.5,PRICE_LED,DIVERGENT,20
2017-12-01,LOGISTICS,,-41.81,-100.0,100.0,100.0,29.1,100.0,0.0,0.0,-16.72,NEUTRAL,ALIGNED,21
2017-12-01,CHEMICALS,NIFTY CHEMICALS,-25.19,-52.46,73.26,68.95,24.04,68.95,-14.487,-0.92,-17.45,NEUTRAL,ALIGNED,22
2017-12-01,MEDIA,NIFTY MEDIA,-21.66,-53.36,80.02,67.93,29.18,67.93,-32.538,-1.31,-23.33,DISTRIBUTION,ALIGNED,23
2017-12-01,CEMENT,NIFTY CEMENT,-5.33,-20.63,55.87,10.65,25.27,10.65,-45.045,-2.58,-24.35,DISTRIBUTION,ALIGNED,24
2017-12-01,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,-71.71,-92.65,100.0,100.0,14.15,100.0,2.244,-4.25,-38.52,NEUTRAL,ALIGNED,25
2017-12-01,FMCG,NIFTY FMCG,-40.06,-91.16,99.66,100.0,29.8,100.0,-55.175999999999995,-4.08,-45.54,DISTRIBUTION,ALIGNED,26
2017-12-01,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2017-12-01,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-12-01,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-12-04,METAL,NIFTY METAL,-15.31,-35.75,58.61,46.98,21.65,46.98,-5.313,14.22,17.02,NEUTRAL,DIVERGENT,1
2017-12-04,PHARMA,NIFTY PHARMA,-21.92,-50.04,63.43,55.87,20.76,55.87,0.0,5.62,5.28,NEUTRAL,DIVERGENT,2
2017-12-04,AVIATION,,3.15,4.29,15.76,-7.22,9.46,-7.22,0.0,0.0,1.26,NEUTRAL,DIVERGENT,3
2017-12-04,BANKING,NIFTY BANK,-20.54,-45.72,78.19,57.11,28.82,57.11,0.0,3.6,0.78,NEUTRAL,DIVERGENT,4
2017-12-04,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,-47.35,-66.87,87.92,83.22,20.28,83.22,14.949,4.86,-1.56,NEUTRAL,DIVERGENT,5
2017-12-04,HEALTHCARE,NIFTY HEALTHCARE INDEX,-52.38,-81.39,87.57,81.49,17.59,81.49,-3.531,7.36,-3.79,NEUTRAL,DIVERGENT,6
2017-12-04,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-39.94,-100.0,100.0,100.0,30.03,100.0,39.864,-1.39,-5.5,EARLY_ROTATION,ALIGNED,7
2017-12-04,RETAIL,,-22.88,-58.34,84.34,53.03,30.73,53.03,0.0,0.0,-9.15,NEUTRAL,ALIGNED,8
2017-12-04,AUTO,NIFTY AUTO,-20.85,-49.24,63.15,56.72,21.15,56.72,-28.479,3.61,-9.28,PRICE_LED,DIVERGENT,9
2017-12-04,HOSPITALITY,,-28.11,-50.49,72.96,59.47,22.42,59.47,0.0,0.0,-11.24,NEUTRAL,ALIGNED,10
2017-12-04,TEXTILES,,-37.07,-60.6,74.42,65.47,18.68,65.47,9.372,0.0,-11.55,NEUTRAL,ALIGNED,11
2017-12-04,IT,NIFTY IT,-30.79,-53.52,63.55,63.91,16.38,63.91,-49.104,6.72,-12.7,PRICE_LED,DIVERGENT,12
2017-12-04,AGRICULTURE,,-32.09,-17.62,52.16,23.52,10.03,23.52,0.0,0.0,-12.84,NEUTRAL,ALIGNED,13
2017-12-04,TELECOM,,-38.32,-44.97,87.8,54.65,24.74,54.65,5.247,0.0,-13.49,NEUTRAL,ALIGNED,14
2017-12-04,DEFENCE,,-36.09,-27.87,41.79,33.6,2.85,33.6,0.0,0.0,-14.44,NEUTRAL,ALIGNED,15
2017-12-04,REALTY,NIFTY REALTY,-37.11,-45.62,76.57,45.67,19.73,45.67,1.023,0.0,-14.49,NEUTRAL,ALIGNED,16
2017-12-04,OTHER,,-38.81,-84.06,90.62,100.0,25.9,100.0,0.0,0.0,-15.52,NEUTRAL,ALIGNED,17
2017-12-04,POWER,,-41.32,-63.85,80.72,82.73,19.7,82.73,0.0,0.0,-16.53,NEUTRAL,ALIGNED,18
2017-12-04,ENERGY,NIFTY ENERGY,-21.31,-50.81,73.72,58.41,26.2,58.41,-42.108000000000004,2.69,-16.54,PRICE_LED,DIVERGENT,19
2017-12-04,DIVERSIFIED,NIFTY PSE,-43.4,-54.34,83.55,57.65,20.08,57.65,0.0,0.0,-17.36,NEUTRAL,ALIGNED,20
2017-12-04,LOGISTICS,,-47.86,-99.14,100.0,100.0,26.07,100.0,0.0,0.0,-19.14,NEUTRAL,ALIGNED,21
2017-12-04,CHEMICALS,NIFTY CHEMICALS,-30.81,-49.92,72.17,67.67,20.68,67.67,-14.487,-0.92,-19.69,NEUTRAL,ALIGNED,22
2017-12-04,MEDIA,NIFTY MEDIA,-27.85,-54.06,80.53,72.13,26.34,72.13,-32.538,-1.31,-25.8,DISTRIBUTION,ALIGNED,23
2017-12-04,CEMENT,NIFTY CEMENT,-9.77,-26.92,58.74,18.45,24.48,18.45,-45.045,-2.58,-26.12,DISTRIBUTION,ALIGNED,24
2017-12-04,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,-77.27,-92.44,100.0,100.0,11.37,100.0,2.244,-4.25,-40.75,NEUTRAL,ALIGNED,25
2017-12-04,FMCG,NIFTY FMCG,-46.89,-83.52,95.83,100.0,24.47,100.0,-55.175999999999995,-4.08,-48.27,DISTRIBUTION,ALIGNED,26
2017-12-04,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2017-12-04,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-12-04,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-12-05,METAL,NIFTY METAL,-20.19,-34.1,58.45,48.08,19.13,48.08,-5.313,14.22,15.06,NEUTRAL,DIVERGENT,1
2017-12-05,PHARMA,NIFTY PHARMA,-29.9,-43.2,60.99,51.33,15.55,51.33,0.0,5.62,2.09,NEUTRAL,DIVERGENT,2
2017-12-05,AVIATION,,0.65,4.64,15.88,-6.92,8.26,-6.92,0.0,0.0,0.26,NEUTRAL,DIVERGENT,3
2017-12-05,BANKING,NIFTY BANK,-25.31,-44.62,77.87,58.03,26.28,58.03,0.0,3.6,-1.12,NEUTRAL,DIVERGENT,4
2017-12-05,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,-53.41,-66.64,87.6,84.51,17.1,84.51,14.949,4.86,-3.98,NEUTRAL,DIVERGENT,5
2017-12-05,HEALTHCARE,NIFTY HEALTHCARE INDEX,-59.79,-87.27,90.34,88.79,15.28,88.79,-3.531,7.36,-6.75,NEUTRAL,DIVERGENT,6
2017-12-05,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-45.62,-97.7,100.0,100.0,27.19,100.0,39.864,-1.39,-7.77,EARLY_ROTATION,ALIGNED,7
2017-12-05,RETAIL,,-26.56,-58.26,83.99,54.04,28.71,54.04,0.0,0.0,-10.62,NEUTRAL,ALIGNED,8
2017-12-05,AUTO,NIFTY AUTO,-27.27,-53.29,65.25,64.77,18.99,64.77,-28.479,3.61,-11.85,PRICE_LED,DIVERGENT,9
2017-12-05,HOSPITALITY,,-34.32,-45.79,70.66,56.27,18.17,56.27,0.0,0.0,-13.73,NEUTRAL,ALIGNED,10
2017-12-05,TEXTILES,,-42.55,-56.33,72.02,62.4,14.74,62.4,9.372,0.0,-13.74,NEUTRAL,ALIGNED,11
2017-12-05,TELECOM,,-41.46,-42.98,85.42,53.13,21.98,53.13,5.247,0.0,-14.75,NEUTRAL,ALIGNED,12
2017-12-05,IT,NIFTY IT,-36.89,-52.43,63.5,64.99,13.3,64.99,-49.104,6.72,-15.14,PRICE_LED,DIVERGENT,13
2017-12-05,AGRICULTURE,,-38.34,-20.78,55.09,28.68,8.38,28.68,0.0,0.0,-15.34,NEUTRAL,ALIGNED,14
2017-12-05,DEFENCE,,-40.77,-28.36,42.28,35.26,0.75,35.26,0.0,0.0,-16.31,NEUTRAL,ALIGNED,15
2017-12-05,REALTY,NIFTY REALTY,-43.81,-48.31,78.37,49.73,17.28,49.73,1.023,0.0,-17.17,NEUTRAL,ALIGNED,16
2017-12-05,OTHER,,-44.81,-84.54,90.65,100.0,22.92,100.0,0.0,0.0,-17.92,NEUTRAL,ALIGNED,17
2017-12-05,ENERGY,NIFTY ENERGY,-27.26,-49.24,73.25,59.46,22.99,59.46,-42.108000000000004,2.69,-18.92,PRICE_LED,DIVERGENT,18
2017-12-05,POWER,,-47.74,-64.4,80.99,85.45,16.62,85.45,0.0,0.0,-19.1,NEUTRAL,ALIGNED,19
2017-12-05,DIVERSIFIED,NIFTY PSE,-52.43,-32.29,63.93,36.25,5.75,36.25,0.0,0.0,-20.97,NEUTRAL,ALIGNED,20
2017-12-05,LOGISTICS,,-54.08,-99.66,100.0,100.0,22.96,100.0,0.0,0.0,-21.63,NEUTRAL,ALIGNED,21
2017-12-05,CHEMICALS,NIFTY CHEMICALS,-36.43,-47.16,70.93,66.09,17.25,66.09,-14.487,-0.92,-21.94,NEUTRAL,ALIGNED,22
2017-12-05,MEDIA,NIFTY MEDIA,-32.23,-53.06,79.93,73.03,23.85,73.03,-32.538,-1.31,-27.56,DISTRIBUTION,ALIGNED,23
2017-12-05,CEMENT,NIFTY CEMENT,-13.7,-27.69,59.59,21.37,22.94,21.37,-45.045,-2.58,-27.7,DISTRIBUTION,ALIGNED,24
2017-12-05,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,-85.4,-92.38,100.0,100.0,7.3,100.0,2.244,-4.25,-44.0,NEUTRAL,ALIGNED,25
2017-12-05,FMCG,NIFTY FMCG,-53.25,-82.09,94.85,100.0,20.8,100.0,-55.175999999999995,-4.08,-50.81,DISTRIBUTION,ALIGNED,26
2017-12-05,AMC,NIFTY CAPITAL MARKETS,,,,,,,0.0,4.12,,NEUTRAL,UNKNOWN,
2017-12-05,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-12-05,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2017-12-06,METAL,NIFTY METAL,-25.3,-35.38,58.54,53.49,16.62,53.49,-5.313,14.22,13.02,NEUTRAL,DIVERGENT,1
2017-12-06,PHARMA,NIFTY PHARMA,-33.85,-38.66,58.2,47.89,12.18,47.89,0.0,5.62,0.51,NEUTRAL,DIVERGENT,2
2017-12-06,AVIATION,,-1.25,8.43,13.07,-9.92,5.91,-9.92,0.0,0.0,-0.5,NEUTRAL,ALIGNED,3
2017-12-06,BANKING,NIFTY BANK,-28.84,-41.62,75.38,56.14,23.27,56.14,0.0,3.6,-2.54,NEUTRAL,DIVERGENT,4
2017-12-06,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,-58.74,-67.1,86.89,86.35,14.08,86.35,14.949,4.86,-6.11,NEUTRAL,DIVERGENT,5
2017-12-06,HEALTHCARE,NIFTY HEALTHCARE INDEX,-64.56,-91.04,91.35,93.48,13.39,93.48,-3.531,7.36,-8.66,NEUTRAL,DIVERGENT,6
2017-12-06,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-49.44,-93.95,100.0,100.0,25.28,100.0,39.864,-1.39,-9.3,EARLY_ROTATION,ALIGNED,7
2017-12-06,RETAIL,,-28.67,-55.39,80.8,52.25,26.06,52.25,0.0,0.0,-11.47,NEUTRAL,ALIGNED,8
2017-12-06,AUTO,NIFTY AUTO,-32.9,-56.31,66.05,71.24,16.58,71.24,-28.479,3.61,-14.1,PRICE_LED,DIVERGENT,9
2017-12-06,TEXTILES,,-46.57,-47.82,65.94,54.88,9.68,54.88,9.372,0.0,-15.35,NEUTRAL,ALIGNED,10
2017-12-06,HOSPITALITY,,-39.0,-46.4,70.3,58.57,15.65,58.57,0.0,0.0,-15.6,NEUTRAL,ALIGNED,11
2017-12-06,TELECOM,,-44.3,-28.78,70.77,38.25,13.24,38.25,5.247,0.0,-15.88,NEUTRAL,ALIGNED,12
2017-12-06,AGRICULTURE,,-41.38,-21.39,55.18,30.22,6.9,30.22,0.0,0.0,-16.55,NEUTRAL,ALIGNED,13
2017-12-06,IT,NIFTY IT,-41.47,-52.45,63.07,66.75,10.8,66.75,-49.104,6.72,-16.97,PRICE_LED,DIVERGENT,14
2017-12-06,DEFENCE,,-43.74,-27.94,41.81,35.64,-0.96,35.64,0.0,0.0,-17.5,NEUTRAL,ALIGNED,15
2017-12-06,REALTY,NIFTY REALTY,-48.55,-49.48,78.23,52.0,14.84,52.0,1.023,0.0,-19.06,NEUTRAL,ALIGNED,16
2017-12-06,OTHER,,-49.88,-84.82,89.72,100.0,19.92,100.0,0.0,0.0,-19.95,NEUTRAL,ALIGNED,17
2017-12-06,POWER,,-52.67,-64.96,80.34,87.66,13.84,87.66,0.0,0.0,-21.07,NEUTRAL,ALIGNED,18
2017-12-06,DIVERSIFIED,NIFTY PSE,-52.75,-22.12,53.11,26.08,0.18,26.08,0.0,0.0,-21.1,NEUTRAL,ALIGNED,19
2017-12-06,ENERGY,NIFTY ENERGY,-32.83,-49.74,72.63,62.82,19.9,62.82,-42.108000000000004,2.69,-21.14,PRICE_LED,DIVERGENT,20
2017-12-06,LOGISTICS,,-59.16,-100.0,100.0,100.0,20.42,100.0,0.0,0.0,-23.66,NEUTRAL,ALIGNED,21
2017-12-06,CHEMICALS,NIFTY CHEMICALS,-41.07,-43.85,68.35,63.62,13.64,63.62,-14.487,-0.92,-23.8,NEUTRAL,ALIGNED,22
