symbol,close_now,ret_30d,ret_60d,ret_90d,ret_365d,vol_ratio,sector,sector_rel_30d,ret_30d_pct,ret_90d_pct,ret_365d_pct,vol_ratio_pct,sector_rel_pct,price_score,as_of_date
GRAVITA,1579.9,-11.09,1.38,4.96,-5.93,0.46,METAL,-5.96,16.09487505294367,54.75555555555556,56.784188034188034,33.224088488324455,18.80559085133418,35.16,2026-06-10
GREAVESCOT,180.03,1.67,19.38,24.69,-9.58,0.777,CAPITAL_GOODS,5.1,76.85302837780601,85.64444444444445,51.49572649572649,62.3310118803769,75.22236340533672,73.01,2026-06-10
GREENLAM,239.68,4.97,9.53,5.49,-0.22,0.662,INFRASTRUCTURE,11.26,83.46039813638288,56.31111111111111,65.91880341880342,53.62556329373208,87.14527742482,72.23,2026-06-10
GREENPANEL,189.93,-13.62,-9.12,-2.54,-27.12,0.322,REALTY,-7.9,9.91105463786531,28.71111111111111,26.70940170940171,17.615731257681276,12.579415501905972,18.76,2026-06-10
GREENPLY,281.21,6.04,30.18,39.22,-10.63,0.992,REALTY,11.76,85.5993223210504,93.24444444444444,50.373931623931625,73.55591970503892,87.75942397289285,80.19,2026-06-10
GREENPOWER,11.09,-9.4,10.79,19.76,-18.81,0.39,POWER,-3.28,21.452774248199916,81.06666666666666,37.873931623931625,24.72347398607128,29.39432443879712,41.0,2026-06-10
GRINDWELL,1914.8,6.47,24.61,26.42,12.71,0.268,CAPITAL_GOODS,9.9,86.0864040660737,87.15555555555555,80.92948717948718,12.331011880376895,85.04870817450232,81.48,2026-06-10
GRINFRA,859.55,-13.6,2.08,-7.11,-33.35,0.77,INFRASTRUCTURE,-7.3,10.038119440914867,16.044444444444444,18.696581196581196,61.98279393691111,14.44303261329945,16.53,2026-06-10
GRMOVER,91.05,-42.11,-46.01,-42.11,-75.38,3.442,AGRICULTURE,-36.04,0.25412960609911056,0.8444444444444443,1.8696581196581197,96.59975419909873,0.25412960609911056,5.54,2026-06-10
GROBTEA,926.4,2.4,6.48,6.69,,0.89,FMCG,8.3,78.3989834815756,59.333333333333336,,68.66038508807866,82.54976704786108,68.09,2026-06-10
GROWW,191.6,-0.99,-1.08,23.57,,0.306,FINANCIAL_SERVICES,4.46,65.67132570944516,84.8,,16.263826300696437,73.4011012282931,66.01,2026-06-10
GROWWCAPM,10.96,-4.86,4.78,14.05,,0.613,OTHER,-2.57,42.03727234222787,73.66666666666667,,49.180663662433425,33.20626853028378,50.57,2026-06-10
GROWWCHEM,28.95,-1.66,6.55,7.34,,0.354,OTHER,0.64,62.49470563320627,60.68888888888889,,21.056943875460878,55.31554426090639,56.4,2026-06-10
GROWWDEFNC,89.9,-3.14,8.2,8.82,1.51,0.509,OTHER,-0.85,49.61880559085133,63.866666666666674,68.8568376068376,38.406390823433014,41.190173655230836,55.2,2026-06-10
GROWWEV,30.29,-1.5,3.13,5.69,4.74,0.686,OTHER,0.8,63.63828886065227,56.71111111111111,74.35897435897436,55.69438754608767,56.60736975857687,62.6,2026-06-10
GROWWGOLD,14.34,-1.44,-1.78,-8.49,-85.35,0.9,OTHER,0.86,63.89241846675138,13.111111111111112,1.1217948717948718,69.00860303154445,57.073274036425246,37.88,2026-06-10
GROWWHOSPI,51.89,1.45,11.59,8.6,,1.21,OTHER,3.74,76.19652689538331,63.4,,80.70462925030725,71.09275730622618,67.22,2026-06-10
GROWWLIQID,109.41,0.38,0.74,1.16,4.71,0.252,OTHER,2.68,71.2833545108005,41.733333333333334,74.25213675213675,10.405571487095452,65.52308343922067,60.58,2026-06-10
GROWWLOVOL,10.0,-3.85,-1.96,-1.96,0.0,2.935,OTHER,-1.56,46.632782719186785,30.622222222222224,66.55982905982906,95.28881605899223,37.82295637441762,47.73,2026-06-10
GROWWMC150,219.39,-2.89,2.57,4.65,,0.188,OTHER,-0.6,51.8847945785684,53.64444444444444,,6.1655059401884476,43.15967810249894,48.35,2026-06-10
GROWWMETAL,12.09,-1.87,3.25,7.75,,0.645,OTHER,0.42,61.202880135535786,61.77777777777778,,51.65915608357231,53.47310461668784,57.47,2026-06-10
GROWWMOM50,10.35,-2.45,0.1,3.92,-4.34,1.493,OTHER,-0.16,56.819144430326126,51.06666666666667,59.82905982905983,86.82916837361738,47.58576874205845,56.1,2026-06-10
GROWWN200,10.89,-2.16,-1.09,0.37,-2.51,0.563,OTHER,0.13,59.423972892842016,38.422222222222224,63.06089743589743,44.05981155264236,51.46124523506989,52.94,2026-06-10
GROWWNET,8.71,-3.76,-0.68,5.19,,0.335,OTHER,-1.46,46.75984752223634,55.37777777777778,,19.090536665301105,38.26768318509106,46.91,2026-06-10
GROWWNIFTY,9.32,-2.82,-3.32,-3.02,,0.699,OTHER,-0.52,52.24481152054214,26.177777777777777,,56.69807455960672,43.4561626429479,44.18,2026-06-10
GROWWNXT50,69.46,-1.68,2.74,4.17,,1.644,OTHER,0.62,62.282930961457005,51.68888888888888,,88.79557558377714,55.10376958915714,57.43,2026-06-10
GROWWPOWER,11.85,-3.11,8.12,14.05,,0.617,OTHER,-0.82,50.105887335874634,73.66666666666667,,49.4264645637034,41.71961033460398,54.68,2026-06-10
GROWWPSE,99.49,-6.41,-2.96,-2.34,,0.433,OTHER,-4.12,34.98517577297755,29.444444444444446,,29.84432609586235,26.281236764083015,35.04,2026-06-10
GROWWPSUBK,83.76,2.41,-4.45,,,3.977,OTHER,4.7,78.44133841592546,,,97.17328963539534,74.26937738246507,65.95,2026-06-10
GROWWRAIL,28.96,-11.9,-6.52,-5.67,-24.07,1.0,OTHER,-9.6,13.680643795002117,18.91111111111111,30.822649572649574,74.12945514133553,8.979246082168572,20.73,2026-06-10
GROWWRLTY,8.38,-6.37,-1.41,2.07,,0.425,OTHER,-4.08,35.324015247776366,45.24444444444444,,28.984022941417454,26.429479034307494,39.09,2026-06-10
GROWWSC250,9.66,-3.01,6.5,9.03,,1.404,OTHER,-0.71,50.82592121982211,64.4,,85.1495288816059,42.35493434985176,54.5,2026-06-10
GROWWSLVR,22.58,-8.62,-2.63,-12.38,-79.38,1.462,OTHER,-6.32,24.396442185514612,7.222222222222221,1.4423076923076923,86.5219172470299,17.21728081321474,17.54,2026-06-10
GRPLTD,1667.1,-9.6,-13.97,-2.71,-38.67,1.005,CHEMICALS,-5.48,20.584498094027953,27.62222222222222,12.980769230769232,74.53912331011881,20.626853028377806,23.53,2026-06-10
GRSE,2604.0,-11.48,2.53,6.32,-19.35,0.49,DEFENCE,-7.45,15.20542143159678,58.599999999999994,37.23290598290598,36.31708316263826,14.019483269800931,31.34,2026-06-10
GRWRHITECH,6208.0,19.67,66.42,55.72,48.33,0.748,CAPITAL_GOODS,23.1,95.67979669631512,97.11111111111111,93.80341880341881,60.48750512085211,95.3409572215163,93.85,2026-06-10
GSEC10IETF,260.07,0.63,1.27,-0.31,0.45,0.276,OTHER,2.92,72.63871240999576,35.84444444444445,67.3076923076923,13.17083162638263,67.17492587886488,58.58,2026-06-10
GSEC10YEAR,29.99,0.94,1.8,0.27,2.53,0.059,OTHER,3.24,74.09995764506564,38.044444444444444,70.2724358974359,1.1061040557148711,68.48792884371029,59.83,2026-06-10
GSEC5IETF,65.34,1.04,1.15,1.13,4.24,4.317,OTHER,3.34,74.58703939008895,41.55555555555556,73.29059829059828,97.50102417042196,69.01736552308344,66.38,2026-06-10
GSFC,163.04,-4.59,-0.44,1.34,-18.0,1.442,CHEMICALS,-0.47,43.540872511647606,42.66666666666667,39.39636752136752,86.09176566980746,43.879711986446424,44.67,2026-06-10
GSLSU,52.59,-9.44,-8.94,-28.26,-56.96,0.103,REALTY,-3.72,21.304531977975437,1.2,3.926282051282051,2.294141745186399,27.636594663278274,12.8,2026-06-10
GSPCROP,428.95,4.24,10.03,,,0.847,CHEMICALS,8.36,82.31681490893689,,,66.5710774272839,82.71918678526048,67.05,2026-06-10
GTL,8.3,,8.5,21.17,-19.42,0.822,TELECOM,,,82.71111111111111,37.126068376068375,65.11675542810323,,56.36,2026-06-10
GTLINFRA,1.44,2.13,20.0,32.11,-19.1,0.981,FINANCIAL_SERVICES,7.58,78.01778907242694,90.77777777777779,37.5534188034188,72.98238426874232,81.23676408301567,73.35,2026-06-10
GTPL,63.62,-6.63,-7.86,0.11,-43.35,0.557,MEDIA,-2.05,33.88394747988141,37.55555555555555,9.348290598290598,43.42482589102827,35.895806861499366,30.67,2026-06-10
GUFICBIO,364.05,21.17,20.21,25.84,0.25,0.792,PHARMA,21.55,96.18805590851333,86.75555555555555,67.04059829059828,63.4780827529701,94.91740787801778,86.17,2026-06-10
GUJALKALI,619.65,-14.53,0.28,39.18,6.58,0.446,CHEMICALS,-10.41,7.835662854722575,93.2,75.85470085470085,31.298648095043013,7.242693773824651,43.86,2026-06-10
GUJAPOLLO,369.65,-15.62,-15.24,-7.58,-0.43,0.351,CHEMICALS,-11.5,6.1838204150783564,15.0,65.75854700854701,20.626792298238428,6.226175349428209,21.03,2026-06-10
GUJGASLTD,381.3,0.09,17.81,-2.48,-17.81,0.442,ENERGY,0.2,70.20330368487929,28.844444444444445,39.797008547008545,30.80704629250307,52.20245658619229,49.11,2026-06-10
GUJRAFFIA,41.76,7.55,6.48,10.71,,0.046,CHEMICALS,11.67,87.46293943244387,68.08888888888889,,0.7988529291274069,87.59000423549344,70.81,2026-06-10
GUJTHEM,384.05,-0.38,34.44,32.16,17.95,0.307,PHARMA,0.0,68.21262177043626,90.84444444444445,83.46688034188034,16.42769356820975,50.02117746717493,71.6,2026-06-10
GULFOILLUB,917.95,-6.42,1.58,-9.76,-24.41,0.798,ENERGY,-6.31,34.90046590427785,10.511111111111111,30.39529914529914,63.78533387955756,17.280813214739517,26.7,2026-06-10
GULPOLY,204.85,6.33,19.49,27.86,13.81,0.653,AGRICULTURE,12.4,85.85345192714952,87.82222222222222,81.46367521367522,52.31462515362556,88.3735705209657,84.17,2026-06-10
GVPIL,909.6,,,,,0.7,CAPITAL_GOODS,,,,,56.78000819336337,,50.34,2026-06-10
GVPTECH,6.35,-4.65,-10.18,1.93,-36.12,0.363,IT,-0.07,43.20203303684879,44.977777777777774,15.651709401709402,21.75337976239246,48.75052943667937,37.9,2026-06-10
GVT&D,4866.0,9.77,19.65,28.59,104.98,0.68,CAPITAL_GOODS,13.2,89.53833121558662,88.22222222222223,98.13034188034187,55.05940188447358,89.1994917407878,89.15,2026-06-10
HAL,4219.2,-11.29,2.6,5.35,-15.51,0.515,DEFENCE,-7.26,15.67132570944515,55.86666666666667,43.162393162393165,39.04137648504712,14.527742481999153,32.22,2026-06-10
HALDER,227.5,-4.79,-7.97,-13.55,,2.857,AGRICULTURE,1.27,42.56670902160102,5.933333333333334,,95.08398197460058,59.44515036001694,40.05,2026-06-10
HALDYNGL,123.7,11.8,,,,1.226,CHEMICALS,15.92,91.12664125370605,,,81.11429741909055,91.52901313002964,72.18,2026-06-10
HALEOSLABS,1400.5,-12.46,8.79,8.74,,0.26,PHARMA,-12.08,12.113511224057602,63.68888888888888,,11.45022531749283,5.633206268530284,31.58,2026-06-10
HAPPSTMNDS,348.85,-8.27,-7.91,-15.27,-46.15,0.652,IT,-3.69,26.514188903007202,4.666666666666667,7.478632478632479,52.15075788611225,27.975434138077087,18.75,2026-06-10
HAPPYFORGE,1351.4,-6.48,4.28,4.71,39.72,0.43,CAPITAL_GOODS,-3.05,34.64633629817874,53.955555555555556,91.34615384615384,29.291274068004913,30.66497246929267,49.95,2026-06-10
HARDWYN,24.02,0.04,,,,0.963,REALTY,5.76,70.0550614146548,,,71.99918066366243,77.12833545108005,62.19,2026-06-10
HARIOMPIPE,395.1,19.37,40.73,19.73,-1.14,1.011,METAL,24.51,95.51037695891571,80.97777777777779,64.87713675213675,74.70299057763212,95.93392630241424,84.77,2026-06-10
HARRMALAYA,202.41,-8.34,6.82,12.44,-4.0,3.666,CHEMICALS,-4.22,26.090639559508684,71.28888888888889,60.416666666666664,96.88652191724702,25.857687420584497,47.76,2026-06-10
HARSHA,401.0,-2.4,12.04,12.81,3.5,1.32,CAPITAL_GOODS,1.03,57.26387124099958,71.77777777777777,72.30235042735043,83.30602212208112,58.13214739517154,65.33,2026-06-10
HATHWAY,10.66,-1.66,-6.16,5.96,-28.41,0.605,MEDIA,2.92,62.49470563320627,57.37777777777778,24.786324786324787,48.730028676771816,67.17492587886488,53.69,2026-06-10
HATSUN,892.1,-7.11,-3.49,-2.85,-7.31,0.522,FMCG,-1.21,32.401524777636595,26.711111111111112,54.700854700854705,39.57394510446539,39.43244387971199,36.85,2026-06-10
HAVELLS,1155.5,-6.06,-9.85,-15.38,-24.76,0.714,CAPITAL_GOODS,-2.63,36.53113087674714,4.511111111111111,29.99465811965812,57.742728390004096,32.84625158831004,27.73,2026-06-10
HAVISHA,1.45,,-12.12,-0.68,-36.68,1.557,FINANCIAL_SERVICES,,,34.75555555555555,15.17094017094017,87.7918885702581,,41.11,2026-06-10
HAWKINCOOK,7708.5,4.95,,,,0.934,FMCG,10.85,83.35451080050827,,,70.60630888979927,86.6581956797967,68.2,2026-06-10
HBESD,74.84,-3.59,,,,0.08,REALTY,2.12,47.543413807708596,,,1.843506759524785,63.024142312579414,48.69,2026-06-10
HBLENGINE,753.95,-9.13,3.19,12.43,30.17,0.552,CAPITAL_GOODS,-5.7,22.130453197797543,71.24444444444444,88.62179487179486,43.1175747644408,19.800931808555696,48.41,2026-06-10
HCC,22.35,-0.36,26.99,39.95,,0.628,INFRASTRUCTURE,5.94,68.3396865734858,93.60000000000001,,50.26628430970913,77.55188479457857,71.46,2026-06-10
HCG,636.0,2.36,13.94,10.2,17.95,0.33,HEALTHCARE,5.26,78.3142736128759,66.84444444444443,83.46688034188034,18.598934862761162,75.70944515036003,73.1,2026-06-10
HCL-INSYS,12.16,0.5,-1.22,-0.08,,0.803,IT,5.08,72.00338839474799,36.333333333333336,,64.17451863990168,75.13765353663702,58.76,2026-06-10
HCLTECH,1132.1,-5.26,-21.99,-16.16,-34.02,0.469,IT,-0.68,40.4277848369335,3.8666666666666667,18.055555555555554,34.20729209340434,42.630241423125796,26.83,2026-06-10
HDBFS,620.1,-9.95,-0.82,-5.55,,1.43,FINANCIAL_SERVICES,-4.5,19.356204997882255,19.355555555555558,,85.90741499385499,24.45997458703939,29.58,2026-06-10
HDFCAMC,2447.8,-10.9,-6.55,-0.02,-50.48,0.776,FINANCIAL_SERVICES,-5.45,16.560779330792037,36.86666666666667,5.47542735042735,62.269561655059405,20.71156289707751,22.33,2026-06-10
HDFCBANK,746.85,-2.2,-7.83,-10.44,-61.38,1.099,BANKING,-3.67,59.04277848369335,9.777777777777779,3.1517094017094016,77.81646866038508,28.10249894112664,31.85,2026-06-10
HDFCBSE500,35.74,-2.24,-0.53,1.02,-2.51,2.775,OTHER,0.05,58.68276154171961,41.17777777777778,63.06089743589743,94.8381810733306,50.82592121982211,55.81,2026-06-10
HDFCGOLD,125.31,-1.56,-1.73,-8.63,46.65,1.319,OTHER,0.73,63.1723845828039,12.822222222222221,93.32264957264957,83.24457189676362,56.16264294790343,56.57,2026-06-10
HDFCGROWTH,111.16,-3.64,-3.96,-3.13,-6.11,0.574,OTHER,-1.35,47.26810673443456,25.644444444444442,56.41025641025641,45.20688242523556,38.75476493011436,42.31,2026-06-10
HDFCLIFE,549.55,-11.75,-9.04,-15.18,-28.28,0.971,FINANCIAL_SERVICES,-6.3,14.273612875900044,4.733333333333333,24.9732905982906,72.61368291683736,17.36552308343922,17.41,2026-06-10
HDFCLIQUID,1064.25,0.41,0.78,1.22,4.77,0.918,OTHER,2.7,71.70690385429903,42.08888888888889,74.51923076923077,69.90987300286767,65.90427784836933,63.9,2026-06-10
HDFCLOWVOL,19.77,-2.13,-0.85,-1.2,-1.54,0.27,OTHER,0.17,59.783989834815756,33.37777777777778,64.15598290598291,12.474395739451044,51.77890724269377,50.49,2026-06-10
HDFCMID150,22.19,-2.59,3.4,5.62,3.02,0.722,OTHER,-0.29,54.72257518000847,56.57777777777778,71.20726495726495,58.398197460057354,45.8280389665396,57.33,2026-06-10
HDFCMOMENT,29.96,-2.73,-1.25,0.54,-4.89,0.422,OTHER,-0.44,52.668360864040665,39.111111111111114,58.92094017094017,28.574354772634162,44.00677678949598,48.03,2026-06-10
HDFCNEXT50,70.73,-1.68,2.6,4.34,4.48,0.522,OTHER,0.62,62.282930961457005,52.644444444444446,73.71794871794873,39.57394510446539,55.10376958915714,59.95,2026-06-10
HDFCNIF100,24.95,-2.35,-2.12,-1.5,-4.11,0.49,OTHER,-0.06,57.7721304531978,31.933333333333337,60.14957264957265,36.31708316263826,48.94112664125371,49.39,2026-06-10
HDFCNIFBAN,56.45,0.97,-1.76,-1.43,-0.72,0.939,OTHER,3.26,74.24819991529013,32.13333333333333,65.5181623931624,70.87259319950839,68.57263871241,60.95,2026-06-10
HDFCNIFIT,30.12,-3.37,-8.56,-4.38,-26.25,0.379,OTHER,-1.08,48.64464210080474,22.08888888888889,27.724358974358974,23.51495288816059,39.87717069038543,35.25,2026-06-10
HDFCNIFTY,260.54,-2.5,-3.11,-2.59,-5.44,0.393,OTHER,-0.21,55.972045743329105,28.48888888888889,57.986111111111114,24.928308070462926,47.07750952986023,46.62,2026-06-10
HDFCPSUBK,84.98,3.33,-4.03,-4.72,22.34,1.225,OTHER,5.62,80.6861499364676,21.488888888888887,86.08440170940172,81.05284719377305,76.62007623888184,66.37,2026-06-10
HDFCPVTBAN,27.14,1.12,-0.44,0.78,-3.18,0.656,OTHER,3.42,75.15883100381194,40.06666666666667,61.75213675213676,52.867677181482996,69.69504447268106,61.77,2026-06-10
HDFCQUAL,56.13,-2.72,-0.43,0.05,-2.2,0.471,OTHER,-0.43,52.774248199915284,37.51111111111111,63.46153846153846,34.55551003687013,44.070309191020755,48.88,2026-06-10
HDFCSENSEX,83.8,-2.41,-4.02,-3.47,-7.89,0.417,OTHER,-0.12,57.136806437950014,25.022222222222222,54.11324786324786,27.95985251945924,47.98814061838204,45.67,2026-06-10
HDFCSILVER,220.26,-8.87,-2.92,-12.52,106.64,1.9,OTHER,-6.57,23.08343922066921,6.977777777777777,98.23717948717949,91.21261777959853,16.43371452774248,36.5,2026-06-10
HDFCSML250,168.66,-2.57,6.36,9.32,-2.12,0.939,OTHER,-0.27,55.06141465480729,64.77777777777777,63.56837606837607,70.87259319950839,46.16687844133842,58.65,2026-06-10
HDFCVALUE,126.37,-0.88,-3.92,-2.61,-6.02,0.381,OTHER,1.42,66.39135959339264,28.333333333333332,56.51709401709402,23.637853338795576,60.01694197373995,51.81,2026-06-10
HEADSUP,7.01,-9.2,-1.13,-1.41,-32.53,0.57,TEXTILES,-6.08,21.918678526048286,32.22222222222222,19.818376068376068,44.8381810733306,18.14908936891148,24.66,2026-06-10
HEALTHADD,156.19,0.03,8.96,3.46,10.67,0.157,OTHER,2.32,69.92799661160525,49.666666666666664,79.27350427350427,4.444899631298648,64.10419313850063,62.58,2026-06-10
HEALTHCARE,19.97,0.35,10.03,6.0,,0.428,OTHER,2.64,71.13511224057602,57.51111111111111,,29.147890208930765,65.24777636594663,60.52,2026-06-10
HEALTHIETF,158.4,-0.33,8.72,3.25,10.35,0.424,OTHER,1.96,68.6573485811097,48.888888888888886,78.95299145299145,28.861122490782464,62.26175349428208,62.83,2026-06-10
HEALTHX,286.5,-2.88,,,,0.603,HEALTHCARE,0.03,51.96950444726811,,,48.46374436706268,50.6565014824227,50.71,2026-06-10
HEALTHY,15.9,-0.13,8.83,3.58,10.72,0.788,OTHER,2.16,69.03854299025836,50.0,79.32692307692307,63.21179844326096,63.19356204997882,65.17,2026-06-10
HECPROJECT,120.15,-4.6,-8.84,6.2,,0.271,INFRASTRUCTURE,1.7,43.41380770859805,58.22222222222222,,12.556329373207703,61.202880135535786,49.56,2026-06-10
HEG,518.35,-12.35,-7.51,-1.22,3.45,0.521,CAPITAL_GOODS,-8.92,12.409995764506565,33.28888888888889,72.16880341880342,39.47152806226956,10.355781448538755,30.63,2026-06-10
HEIDELBERG,148.07,-5.87,-3.54,-5.77,-24.8,1.236,CEMENT,0.18,37.35705209656925,18.755555555555556,29.807692307692307,81.3600983203605,51.948326980093185,35.59,2026-06-10
HEMIPROP,138.27,-11.74,9.44,-1.24,1.11,0.492,REALTY,-6.02,14.358322744599747,33.2,68.26923076923077,36.60385088078657,18.382041507835662,31.57,2026-06-10
HERANBA,187.08,-13.91,-2.05,-0.06,,11.175,CHEMICALS,-9.79,9.318085556967388,36.44444444444444,,99.63129864809504,8.767471410419315,28.67,2026-06-10
HERITGFOOD,317.4,-16.1,-6.09,2.64,-28.06,0.603,FMCG,-10.2,5.760271071579838,46.97777777777778,25.320512820512818,48.46374436706268,8.005082592121983,22.45,2026-06-10
HEROMOTOCO,4856.7,-7.11,-11.16,-12.88,11.45,1.126,AUTO,-2.3,32.401524777636595,6.555555555555556,79.8076923076923,78.7791888570258,34.49809402795426,38.05,2026-06-10
HESTERBIO,1939.2,12.06,33.32,33.67,7.43,0.175,PHARMA,12.44,91.4019483269801,91.37777777777778,76.70940170940172,5.4690700532568615,88.47945785684033,83.72,2026-06-10
HEXATRADEX,162.35,-1.83,0.08,1.7,-9.93,0.575,FINANCIAL_SERVICES,3.62,61.393477340110124,44.22222222222222,51.17521367521367,45.391233101188035,70.69038542990258,55.65,2026-06-10
HEXT,515.45,2.63,7.28,20.18,-38.62,0.57,IT,7.21,78.9707750952986,81.86666666666666,13.087606837606838,44.8381810733306,80.51673019906819,65.04,2026-06-10
HFCL,169.11,13.91,100.37,134.68,105.31,0.253,TELECOM,14.18,92.7149512918255,99.86666666666667,98.18376068376068,10.48750512085211,90.13130029648454,91.1,2026-06-10
HGINFRA,557.25,-11.51,2.27,7.13,-45.73,0.294,INFRASTRUCTURE,-5.22,15.120711562897077,60.24444444444445,7.6923076923076925,14.911921343711592,21.62219398559932,25.88,2026-06-10
HGM,55.69,-9.46,7.82,4.29,,0.148,IT,-4.88,21.17746717492588,52.17777777777778,,3.9328144203195414,23.189326556543836,34.13,2026-06-10
HGS,450.35,5.74,10.35,18.58,-16.84,14.927,IT,10.32,85.1122405760271,79.42222222222223,41.13247863247863,99.87709954936501,85.93816179584923,75.76,2026-06-10
HIKAL,178.31,-14.85,-0.89,-0.79,-51.22,0.47,PHARMA,-14.47,7.327403642524353,34.4,5.021367521367521,34.39164276935682,3.2401524777636594,14.37,2026-06-10
HIMATSEIDE,75.6,-10.13,-15.69,-14.15,-45.79,0.392,TEXTILES,-7.02,18.826768318509107,5.377777777777778,7.638888888888889,24.846374436706267,15.078356628547226,12.97,2026-06-10
HINDALCO,1039.3,1.54,4.76,8.36,61.04,1.314,METAL,6.68,76.57772130453198,62.84444444444445,95.88675213675214,82.99877099549366,79.03430749682337,77.7,2026-06-10
HINDCOMPOS,412.25,-8.51,-1.21,0.52,-17.38,0.386,AUTO,-3.7,25.03176620076239,39.0,40.46474358974359,24.33428922572716,27.806014400677682,31.99,2026-06-10
HINDCOPPER,510.7,-10.86,-3.65,-5.93,101.12,0.479,METAL,-5.72,16.730199068191446,18.444444444444443,97.97008547008546,35.21097910692339,19.63151207115629,34.77,2026-06-10
HINDOILEXP,178.45,8.08,15.23,21.13,2.72,1.193,ENERGY,8.19,88.16179584921643,82.62222222222222,70.64636752136752,80.35641130684145,82.25328250741212,82.0,2026-06-10
HINDPETRO,374.4,-0.9,3.83,-2.56,-4.96,0.608,CHEMICALS,3.22,66.26429479034307,28.57777777777778,58.76068376068376,48.91437935272429,68.3396865734858,54.79,2026-06-10
HINDUNILVR,2169.5,-5.97,0.66,0.37,-5.56,1.076,FMCG,-0.07,37.08174502329521,38.422222222222224,57.23824786324786,77.05858254813602,48.75052943667937,45.2,2026-06-10
HINDWAREAP,218.07,-5.6,3.39,5.3,-24.32,0.428,REALTY,0.12,38.64887759423973,55.77777777777778,30.60897435897436,29.147890208930765,51.334180432020325,42.75,2026-06-10
HINDZINC,547.55,-12.96,-3.02,-6.82,20.93,1.274,METAL,-7.83,10.927573062261754,16.77777777777778,85.20299145299145,82.19991806636624,12.833545108005081,31.09,2026-06-10
HIRECT,1053.3,15.31,25.33,-26.51,-17.7,0.211,CAPITAL_GOODS,18.74,93.7738246505718,1.288888888888889,40.01068376068376,7.578861122490782,93.90088945362135,55.61,2026-06-10
HISARMETAL,146.0,-4.97,-2.65,-8.37,-25.3,0.64,METAL,0.17,41.59254553155443,13.466666666666665,29.03311965811966,51.31093814010651,51.77890724269377,34.06,2026-06-10
HITECH,86.9,-1.82,0.61,6.64,-12.15,0.639,METAL,3.31,61.457009741634906,59.28888888888889,48.23717948717949,51.188037689471535,68.78441338415927,58.86,2026-06-10
HLEGLAS,367.5,6.88,22.56,19.26,-15.03,0.127,CAPITAL_GOODS,10.31,86.6581956797967,80.57777777777778,43.75,3.0929946743138057,85.87462939432444,72.26,2026-06-10
HLVLTD,7.73,-12.26,-4.8,1.44,-42.87,0.488,HOSPITALITY,-7.8,12.515883100381195,43.28888888888889,10.069444444444445,35.96886521917247,12.939432443879712,20.96,2026-06-10
HMAAGRO,22.7,-6.35,-4.42,-8.25,-31.65,0.987,AGRICULTURE,-0.29,35.429902583651,13.71111111111111,21.10042735042735,73.20770176157313,45.8280389665396,30.58,2026-06-10
