date,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,FPI_flow_score,MF_flow_score,INSURANCE_flow_score,RETAIL_flow_score,FII_conviction,DII_conviction,PRO_conviction,CLIENT_conviction,Smart_Money_Score,Retail_Score,FII_DII_Divergence,Smart_Retail_Divergence,Market_Opportunity,Cash_Institutional_Score,Ensemble_Score,Market_Regime
2019-01-11,-30.5,8.93,-20.03,39.44,,,,,35.0,35.0,45.0,65.0,-25.26,39.44,-39.43,-64.7,0.0,,-10.4,NEUTRAL
2019-01-14,-37.37,10.22,-23.12,48.39,,,,,30.0,35.0,45.0,70.0,-30.24,48.39,-47.59,-78.63,0.0,,-12.56,NEUTRAL
2019-01-15,-25.32,12.87,-40.22,36.47,,,,,35.0,35.0,40.0,65.0,-32.77,36.47,-38.19,-69.24,0.0,,-13.17,NEUTRAL
2019-01-16,-23.58,17.33,-55.63,35.94,,,,,35.0,35.0,40.0,65.0,-39.61,35.94,-40.91,-75.55,0.0,,-15.47,DISTRIBUTION
2019-01-17,-27.2,15.3,-40.17,36.83,,,,,30.0,35.0,45.0,65.0,-33.68,36.83,-42.5,-70.51,0.0,,-13.02,NEUTRAL
2019-01-18,-25.09,14.31,-28.07,30.59,,,,,35.0,35.0,50.0,65.0,-26.58,30.59,-39.4,-57.17,0.0,,-9.71,NEUTRAL
2019-01-21,-13.61,3.36,-28.18,24.64,,,,,40.0,30.0,50.0,60.0,-20.9,24.64,-16.97,-45.54,0.0,,-9.61,NEUTRAL
2019-01-22,-9.38,-6.92,-1.59,18.41,,,,,45.0,30.0,55.0,55.0,-5.48,18.41,-2.46,-23.89,0.0,,-4.47,NEUTRAL
2019-01-23,-7.26,-11.87,-3.94,20.51,,,,,45.0,25.0,50.0,55.0,-5.6,20.51,4.61,-26.11,0.0,,-5.77,NEUTRAL
2019-01-24,-13.89,-24.22,-22.2,45.24,,,,,45.0,25.0,50.0,55.0,-18.05,45.24,10.33,-63.29,0.0,,-15.08,DISTRIBUTION
2019-01-25,-18.7,-21.01,-8.73,44.14,,,,,45.0,25.0,55.0,55.0,-13.72,44.14,2.31,-57.86,0.0,,-12.11,NEUTRAL
2019-01-28,-17.47,-12.55,-8.31,35.39,,,,,45.0,30.0,55.0,50.0,-12.89,35.39,-4.92,-48.28,0.0,,-9.58,NEUTRAL
2019-01-29,-17.19,-10.94,-13.13,35.2,,,,,45.0,30.0,50.0,50.0,-15.16,35.2,-6.25,-50.36,0.0,,-10.32,NEUTRAL
2019-01-30,-10.88,-14.46,-26.3,34.22,,,,,45.0,30.0,50.0,50.0,-18.59,34.22,3.58,-52.81,0.0,,-12.91,NEUTRAL
2019-01-31,15.92,-4.51,-8.21,-14.0,,,,,50.0,35.0,55.0,45.0,3.85,-14.0,20.43,17.85,0.54,,0.8,NEUTRAL
2019-02-01,34.11,-1.13,-18.56,-36.55,,,,,55.0,35.0,50.0,40.0,7.78,-36.55,35.24,44.33,2.84,,3.61,NEUTRAL
2019-02-04,29.69,1.64,-27.4,-30.17,,,,,50.0,35.0,45.0,45.0,1.15,-30.17,28.05,31.32,0.35,,0.98,NEUTRAL
2019-02-05,30.49,1.01,1.93,-40.02,,,,,50.0,35.0,50.0,40.0,16.21,-40.02,29.48,56.23,6.49,,8.36,NEUTRAL
2019-02-06,52.33,-5.33,-31.45,-51.78,,,,,55.0,30.0,45.0,40.0,10.44,-51.78,57.66,62.22,5.41,,3.89,NEUTRAL
2019-02-07,56.62,-5.01,-33.02,-56.83,,,,,55.0,30.0,45.0,40.0,11.8,-56.83,61.63,68.63,6.71,,4.65,NEUTRAL
2019-02-08,51.1,-0.36,-40.91,-50.84,,,,,55.0,30.0,45.0,40.0,5.1,-50.84,51.46,55.94,2.59,,2.46,NEUTRAL
2019-02-11,51.26,-2.25,-15.21,-57.5,,,,,55.0,30.0,50.0,40.0,18.02,-57.5,53.51,75.52,10.36,,8.45,NEUTRAL
2019-02-12,40.55,-4.1,-10.97,-43.85,,,,,50.0,30.0,50.0,45.0,14.79,-43.85,44.65,58.64,6.49,,6.37,NEUTRAL
2019-02-13,44.31,-0.43,-12.74,-50.57,,,,,55.0,35.0,50.0,40.0,15.78,-50.57,44.74,66.35,7.98,,7.78,NEUTRAL
2019-02-14,25.96,12.31,-17.68,-35.86,,,,,55.0,35.0,50.0,45.0,4.14,-35.86,13.65,40.0,1.48,,5.15,NEUTRAL
2019-02-15,19.95,22.97,-19.73,-35.74,,,,,50.0,40.0,50.0,45.0,0.11,-35.74,-3.02,35.85,0.04,,5.8,NEUTRAL
2019-02-18,13.67,27.46,-7.65,-34.97,,,,,45.0,45.0,55.0,50.0,3.01,-34.97,-13.79,37.98,1.05,,8.37,NEUTRAL
2019-02-19,18.37,28.74,-24.8,-36.52,,,,,45.0,45.0,50.0,50.0,-3.22,-36.52,-10.37,33.3,0.0,,5.57,NEUTRAL
2019-02-20,26.99,24.1,-40.51,-38.9,,,,,50.0,45.0,50.0,50.0,-6.76,-38.9,2.89,32.14,0.0,,2.65,NEUTRAL
2019-02-21,24.77,18.49,-7.33,-41.67,,,,,50.0,40.0,55.0,50.0,8.72,-41.67,6.28,50.39,3.63,,8.98,NEUTRAL
2019-02-22,14.81,19.79,1.38,-32.94,,,,,45.0,40.0,55.0,55.0,8.1,-32.94,-4.98,41.04,2.67,,9.0,NEUTRAL
2019-02-25,5.23,15.44,3.09,-18.5,,,,,40.0,40.0,55.0,60.0,4.16,-18.5,-10.21,22.66,0.77,,5.94,NEUTRAL
2019-02-26,11.78,22.24,-14.8,-26.29,,,,,45.0,45.0,55.0,55.0,-1.51,-26.29,-10.46,24.78,0.0,,4.8,NEUTRAL
2019-02-27,22.81,23.99,-27.2,-37.31,,,,,50.0,45.0,50.0,50.0,-2.2,-37.31,-1.18,35.11,0.0,,4.9,NEUTRAL
2019-02-28,23.33,22.62,-54.0,-29.29,,,,,50.0,45.0,45.0,50.0,-15.34,-29.29,0.71,13.95,0.0,,-2.01,NEUTRAL
2019-03-01,6.13,22.99,-49.97,-9.77,,,,,45.0,45.0,45.0,55.0,-21.92,-9.77,-16.86,-12.15,0.0,,-5.21,NEUTRAL
2019-03-05,12.04,28.68,-44.33,-22.48,,,,,50.0,50.0,45.0,50.0,-16.14,-22.48,-16.64,6.34,0.0,,-0.9,NEUTRAL
2019-03-06,14.68,37.74,-58.87,-27.85,,,,,55.0,55.0,45.0,50.0,-22.1,-27.85,-23.06,5.75,0.0,,-1.62,NEUTRAL
2019-03-07,-8.23,43.14,-25.53,-13.38,,,,,50.0,60.0,50.0,55.0,-16.88,-13.38,-51.37,-3.5,0.0,,2.35,NEUTRAL
2019-03-08,-27.63,52.02,-12.08,-0.12,,,,,45.0,65.0,55.0,60.0,-19.86,-0.12,-79.65,-19.74,0.0,,3.08,NEUTRAL
2019-03-11,-13.62,55.92,-29.44,-15.01,,,,,50.0,70.0,50.0,55.0,-21.53,-15.01,-69.54,-6.52,0.0,,3.22,NEUTRAL
2019-03-12,-1.57,60.88,-65.03,-23.08,,,,,55.0,75.0,45.0,50.0,-33.3,-23.08,-62.45,-10.22,0.0,,-1.43,NEUTRAL
2019-03-13,2.86,65.76,-54.48,-35.09,,,,,60.0,80.0,50.0,45.0,-25.81,-35.09,-62.9,9.28,0.0,,3.54,NEUTRAL
2019-03-14,6.58,58.63,-54.46,-34.61,,,,,60.0,75.0,50.0,45.0,-23.94,-34.61,-52.05,10.67,0.0,,2.69,NEUTRAL
2019-03-15,19.55,44.66,-38.3,-44.7,,,,,60.0,75.0,50.0,45.0,-9.37,-44.7,-25.11,35.33,0.0,,6.48,NEUTRAL
2019-03-18,23.64,36.82,-44.1,-42.3,,,,,60.0,70.0,45.0,45.0,-10.23,-42.3,-13.18,32.07,0.0,,4.09,NEUTRAL
2019-03-19,22.78,41.08,-49.99,-42.61,,,,,60.0,70.0,45.0,45.0,-13.6,-42.61,-18.3,29.01,0.0,,3.47,NEUTRAL
2019-03-20,7.7,40.6,-13.67,-34.56,,,,,55.0,70.0,50.0,50.0,-2.98,-34.56,-32.9,31.58,0.0,,8.66,NEUTRAL
2019-03-22,-8.67,48.07,18.41,-29.68,,,,,50.0,75.0,55.0,50.0,4.87,-29.68,-56.74,34.55,1.45,,14.45,NEUTRAL
2019-03-25,-12.94,46.23,-3.42,-17.43,,,,,45.0,75.0,50.0,55.0,-8.18,-17.43,-59.17,9.25,0.0,,7.47,NEUTRAL
2019-03-26,-24.28,50.16,-1.63,-7.64,,,,,45.0,75.0,50.0,55.0,-12.96,-7.64,-74.44,-5.32,0.0,,6.06,NEUTRAL
2019-03-27,-5.86,40.96,1.66,-23.48,,,,,50.0,70.0,50.0,50.0,-2.1,-23.48,-46.82,21.38,0.0,,9.19,NEUTRAL
2019-03-28,5.67,46.99,28.87,-48.63,,,,,50.0,70.0,55.0,50.0,17.27,-48.63,-41.32,65.9,8.4,,20.38,ACCUMULATION
2019-03-29,0.71,35.1,55.91,-41.36,,,,,45.0,65.0,60.0,55.0,28.31,-41.36,-34.39,69.67,11.71,,22.93,ACCUMULATION
2019-04-01,-10.6,27.96,57.64,-23.57,,,,,45.0,65.0,60.0,55.0,23.52,-23.57,-38.56,47.09,5.54,,18.75,ACCUMULATION
2019-04-02,-5.46,24.71,45.55,-23.89,,,,,50.0,65.0,60.0,55.0,20.04,-23.89,-30.17,43.93,4.79,,16.2,ACCUMULATION
2019-04-03,0.37,14.41,34.56,-20.15,,,,,50.0,60.0,60.0,55.0,17.46,-20.15,-14.04,37.61,3.52,,12.33,NEUTRAL
2019-04-04,-2.21,1.67,13.88,-2.37,,,,,50.0,55.0,55.0,60.0,5.84,-2.37,-3.88,8.21,0.14,,3.34,NEUTRAL
2019-04-05,-0.36,-7.08,10.71,2.65,,,,,50.0,50.0,50.0,60.0,5.18,2.65,6.72,2.53,0.0,,0.82,NEUTRAL
2019-04-08,-2.54,-16.61,36.67,5.02,,,,,50.0,45.0,50.0,60.0,17.07,5.02,14.07,12.05,0.0,,4.38,NEUTRAL
2019-04-09,-11.83,-27.14,47.69,20.12,,,,,45.0,40.0,55.0,65.0,17.93,20.12,15.31,-2.19,0.0,,2.18,NEUTRAL
2019-04-10,-32.85,-35.66,95.43,36.97,,,,,40.0,35.0,60.0,70.0,31.29,36.97,2.81,-5.68,0.0,,6.73,NEUTRAL
2019-04-11,-41.4,-38.46,92.92,48.94,,,,,35.0,30.0,60.0,75.0,25.76,48.94,-2.94,-23.18,0.0,,3.27,NEUTRAL
2019-04-12,-50.31,-36.71,88.8,58.51,,,,,30.0,30.0,60.0,80.0,19.24,58.51,-13.6,-39.27,0.0,,0.44,NEUTRAL
2019-04-15,-44.28,-31.02,70.0,52.62,,,,,30.0,30.0,60.0,75.0,12.86,52.62,-13.26,-39.76,0.0,,-1.33,NEUTRAL
2019-04-16,-43.53,-30.59,91.65,45.0,,,,,30.0,30.0,65.0,70.0,24.06,45.0,-12.94,-20.94,0.0,,4.38,NEUTRAL
2019-04-18,-33.28,-34.21,88.57,36.28,,,,,35.0,30.0,60.0,65.0,27.64,36.28,0.93,-8.64,0.0,,5.27,NEUTRAL
2019-04-22,-26.22,-27.12,49.24,34.41,,,,,35.0,30.0,55.0,60.0,11.51,34.41,0.9,-22.9,0.0,,-1.03,NEUTRAL
2019-04-23,-3.89,-29.83,11.22,21.88,,,,,40.0,25.0,50.0,55.0,3.66,21.88,25.94,-18.22,0.0,,-5.63,NEUTRAL
2019-04-24,2.66,-28.36,6.53,14.81,,,,,45.0,25.0,50.0,55.0,4.6,14.81,31.02,-10.21,0.0,,-4.79,NEUTRAL
2019-04-25,6.88,-13.15,-14.32,5.44,,,,,45.0,30.0,45.0,55.0,-3.72,5.44,20.03,-9.16,0.0,,-5.15,NEUTRAL
2019-04-26,10.09,-44.1,-19.99,25.01,,,,,45.0,30.0,45.0,60.0,-4.95,25.01,54.19,-29.96,0.0,,-13.5,NEUTRAL
2019-04-30,-15.78,-62.84,15.26,57.18,,,,,40.0,25.0,45.0,65.0,-0.26,57.18,47.06,-57.44,0.0,,-15.84,DISTRIBUTION
2019-05-02,-13.22,-58.09,-18.5,60.43,,,,,45.0,25.0,40.0,65.0,-15.86,60.43,44.87,-76.29,0.0,,-22.45,DISTRIBUTION
2019-05-03,-13.94,-66.45,-15.54,66.06,,,,,45.0,20.0,40.0,70.0,-14.74,66.06,52.51,-80.8,0.0,,-23.98,DISTRIBUTION
2019-05-06,-27.77,-60.38,9.04,69.9,,,,,40.0,25.0,45.0,70.0,-9.36,69.9,32.61,-79.26,0.0,,-19.77,DISTRIBUTION
2019-05-07,-39.87,-51.05,28.88,70.75,,,,,35.0,30.0,50.0,70.0,-5.49,70.75,11.18,-76.24,0.0,,-15.51,DISTRIBUTION
2019-05-08,-51.49,-47.92,35.1,78.44,,,,,30.0,30.0,50.0,70.0,-8.2,78.44,-3.57,-86.64,0.0,,-16.08,DISTRIBUTION
2019-05-09,-68.22,-35.73,40.46,85.65,,,,,30.0,35.0,55.0,70.0,-13.88,85.65,-32.49,-99.53,0.0,,-15.87,DISTRIBUTION
2019-05-10,-60.76,-28.34,23.11,76.69,,,,,30.0,40.0,55.0,65.0,-18.82,76.69,-32.42,-95.51,0.0,,-16.5,DISTRIBUTION
2019-05-13,-56.88,-17.79,29.21,63.46,,,,,30.0,45.0,55.0,60.0,-13.84,63.46,-39.09,-77.3,0.0,,-11.37,NEUTRAL
2019-05-14,-44.95,-25.53,19.6,58.1,,,,,35.0,45.0,55.0,60.0,-12.68,58.1,-19.42,-70.78,0.0,,-12.72,NEUTRAL
2019-05-15,-37.47,-20.51,32.98,43.36,,,,,40.0,50.0,55.0,55.0,-2.25,43.36,-16.96,-45.61,0.0,,-6.25,NEUTRAL
2019-05-16,-33.44,-18.49,22.06,40.45,,,,,40.0,55.0,50.0,55.0,-5.69,40.45,-14.95,-46.14,0.0,,-7.47,NEUTRAL
2019-05-17,-29.05,-18.34,25.3,34.82,,,,,45.0,55.0,50.0,55.0,-1.88,34.82,-10.71,-36.7,0.0,,-5.52,NEUTRAL
2019-05-20,-18.65,-11.18,-26.12,32.66,,,,,50.0,60.0,45.0,55.0,-22.38,32.66,-7.47,-55.04,0.0,,-13.98,NEUTRAL
2019-05-21,-32.7,-10.51,-37.42,49.25,,,,,45.0,60.0,45.0,60.0,-35.06,49.25,-22.19,-84.31,0.0,,-20.16,DISTRIBUTION
2019-05-22,-33.02,-21.28,-32.71,54.54,,,,,45.0,55.0,45.0,65.0,-32.86,54.54,-11.74,-87.4,0.0,,-21.75,DISTRIBUTION
2019-05-23,-56.6,-6.61,-10.77,63.71,,,,,40.0,60.0,45.0,70.0,-33.68,63.71,-49.99,-97.39,0.0,,-18.49,DISTRIBUTION
2019-05-24,-62.68,-4.6,11.26,62.94,,,,,35.0,65.0,50.0,70.0,-25.71,62.94,-58.08,-88.65,0.0,,-14.0,NEUTRAL
2019-05-27,-55.6,-14.47,46.05,52.86,,,,,35.0,65.0,55.0,65.0,-4.78,52.86,-41.13,-57.64,0.0,,-6.01,NEUTRAL
2019-05-28,-72.38,23.24,69.07,42.66,,,,,30.0,65.0,60.0,65.0,-1.66,42.66,-95.62,-44.32,0.0,,4.98,NEUTRAL
2019-05-29,-69.67,29.75,51.96,40.93,,,,,30.0,70.0,60.0,65.0,-8.86,40.93,-99.42,-49.79,0.0,,3.01,NEUTRAL
2019-05-30,-58.8,42.44,43.89,24.94,,,,,30.0,75.0,60.0,60.0,-7.45,24.94,-101.24,-32.39,0.0,,6.88,NEUTRAL
2019-05-31,-51.34,48.85,47.6,12.88,,,,,30.0,75.0,60.0,55.0,-1.87,12.88,-100.19,-14.75,0.0,,11.28,NEUTRAL
2019-06-03,-22.69,41.78,27.6,-7.57,,,,,35.0,70.0,55.0,50.0,2.46,-7.57,-64.47,10.03,0.19,,11.68,NEUTRAL
2019-06-04,-31.33,41.97,21.53,2.8,,,,,35.0,70.0,55.0,55.0,-4.9,2.8,-73.3,-7.7,0.0,,8.04,NEUTRAL
2019-06-06,-31.61,44.38,34.61,-1.65,,,,,35.0,75.0,60.0,55.0,1.5,-1.65,-75.99,3.15,0.02,,11.84,NEUTRAL
2019-06-07,-15.35,41.82,21.31,-13.74,,,,,35.0,75.0,55.0,55.0,2.98,-13.74,-57.17,16.72,0.41,,11.94,NEUTRAL
2019-06-10,-9.47,38.2,19.02,-17.2,,,,,40.0,75.0,55.0,55.0,4.77,-17.2,-47.67,21.97,0.82,,11.94,NEUTRAL
2019-06-11,1.54,27.76,3.71,-18.68,,,,,45.0,70.0,50.0,55.0,2.62,-18.68,-26.22,21.3,0.49,,8.25,NEUTRAL
2019-06-12,-3.38,44.3,1.13,-22.63,,,,,40.0,75.0,50.0,50.0,-1.12,-22.63,-47.68,21.51,0.0,,10.51,NEUTRAL
2019-06-13,-8.51,27.83,-4.71,-6.28,,,,,35.0,70.0,50.0,55.0,-6.61,-6.28,-36.34,-0.33,0.0,,3.65,NEUTRAL
2019-06-14,-9.87,29.11,8.21,-8.89,,,,,35.0,70.0,55.0,55.0,-0.83,-8.89,-38.98,8.06,0.0,,6.86,NEUTRAL
2019-06-17,-15.13,22.75,-13.54,5.71,,,,,30.0,65.0,50.0,60.0,-14.34,5.71,-37.88,-20.05,0.0,,-1.48,NEUTRAL
2019-06-18,-23.46,16.56,26.26,7.96,,,,,30.0,65.0,55.0,60.0,1.4,7.96,-40.02,-6.56,0.0,,4.84,NEUTRAL
2019-06-19,-17.45,16.09,34.96,-0.16,,,,,30.0,65.0,55.0,60.0,8.76,-0.16,-33.54,8.92,0.01,,8.4,NEUTRAL
2019-06-20,-9.38,8.92,41.37,-5.94,,,,,35.0,65.0,55.0,55.0,15.99,-5.94,-18.3,21.93,0.95,,10.22,NEUTRAL
2019-06-21,1.72,-5.9,40.54,-8.54,,,,,35.0,60.0,55.0,55.0,21.13,-8.54,7.62,29.67,1.8,,9.09,NEUTRAL
2019-06-24,8.09,-1.58,33.97,-16.01,,,,,40.0,60.0,50.0,50.0,21.03,-16.01,9.67,37.04,3.37,,10.12,NEUTRAL
2019-06-25,14.8,-5.83,-5.27,-10.53,,,,,45.0,60.0,45.0,55.0,4.77,-10.53,20.63,15.3,0.5,,0.93,NEUTRAL
2019-06-26,21.97,-1.77,-13.95,-18.12,,,,,50.0,65.0,45.0,50.0,4.01,-18.12,23.74,22.13,0.73,,1.56,NEUTRAL
2019-06-27,44.43,-0.12,-37.38,-36.39,,,,,55.0,65.0,40.0,45.0,3.52,-36.39,44.55,39.91,1.28,,1.73,NEUTRAL
2019-06-28,30.91,-12.09,-6.16,-23.33,,,,,50.0,60.0,45.0,50.0,12.38,-23.33,43.0,35.71,2.89,,3.17,NEUTRAL
2019-07-01,19.49,-18.23,4.05,-10.53,,,,,50.0,60.0,50.0,55.0,11.77,-10.53,37.72,22.3,1.24,,1.33,NEUTRAL
2019-07-02,-1.17,-13.2,16.58,4.74,,,,,45.0,60.0,50.0,60.0,7.7,4.74,12.03,2.96,0.0,,0.55,NEUTRAL
2019-07-03,12.13,-25.2,12.46,-0.94,,,,,50.0,55.0,45.0,60.0,12.3,-0.94,37.33,13.24,0.12,,-0.15,NEUTRAL
2019-07-04,24.76,-21.4,6.63,-14.74,,,,,55.0,55.0,40.0,55.0,15.7,-14.74,46.16,30.44,2.31,,2.5,NEUTRAL
2019-07-05,20.5,-19.39,24.02,-15.85,,,,,55.0,55.0,45.0,55.0,22.26,-15.85,39.89,38.11,3.53,,6.28,NEUTRAL
2019-07-08,1.1,-14.68,33.42,-0.96,,,,,50.0,55.0,45.0,60.0,17.26,-0.96,15.78,18.22,0.17,,4.96,NEUTRAL
2019-07-09,-20.04,-9.68,58.73,11.4,,,,,45.0,55.0,50.0,65.0,19.34,11.4,-10.36,7.94,0.0,,7.25,NEUTRAL
2019-07-10,-16.53,-11.5,48.85,11.25,,,,,45.0,55.0,50.0,65.0,16.16,11.25,-5.03,4.91,0.0,,5.2,NEUTRAL
2019-07-11,-6.62,-4.69,21.1,4.16,,,,,50.0,55.0,45.0,60.0,7.24,4.16,-1.93,3.08,0.0,,2.45,NEUTRAL
2019-07-12,-0.08,-4.56,12.71,-0.51,,,,,55.0,55.0,40.0,55.0,6.32,-0.51,4.48,6.83,0.03,,2.02,NEUTRAL
2019-07-15,7.41,-4.29,24.14,-11.21,,,,,60.0,60.0,40.0,50.0,15.78,-11.21,11.7,26.99,1.77,,6.82,NEUTRAL
2019-07-16,11.14,-11.85,14.59,-8.24,,,,,60.0,55.0,35.0,50.0,12.86,-8.24,22.99,21.1,1.06,,3.47,NEUTRAL
2019-07-17,6.85,-10.85,26.62,-7.52,,,,,60.0,55.0,40.0,50.0,16.74,-7.52,17.7,24.26,1.26,,5.66,NEUTRAL
2019-07-18,-2.38,-0.99,30.13,-4.66,,,,,55.0,60.0,40.0,55.0,13.88,-4.66,-1.39,18.54,0.65,,6.69,NEUTRAL
2019-07-19,-6.24,5.05,18.5,-1.22,,,,,55.0,65.0,40.0,55.0,6.13,-1.22,-11.29,7.35,0.07,,4.33,NEUTRAL
2019-07-22,-5.28,-9.49,7.84,8.79,,,,,55.0,60.0,40.0,60.0,1.28,8.79,4.21,-7.51,0.0,,-1.73,NEUTRAL
2019-07-23,-10.33,-6.62,20.23,9.18,,,,,50.0,60.0,45.0,60.0,4.95,9.18,-3.71,-4.23,0.0,,0.82,NEUTRAL
2019-07-24,-24.04,5.75,23.88,15.21,,,,,45.0,60.0,45.0,60.0,-0.08,15.21,-29.79,-15.29,0.0,,1.4,NEUTRAL
2019-07-25,-49.35,11.62,50.59,31.05,,,,,40.0,60.0,50.0,65.0,0.62,31.05,-60.97,-30.43,0.0,,3.22,NEUTRAL
2019-07-26,-46.34,5.86,39.56,34.11,,,,,45.0,60.0,45.0,65.0,-3.39,34.11,-52.2,-37.5,0.0,,-0.23,NEUTRAL
2019-07-29,-56.11,14.75,54.76,35.4,,,,,40.0,65.0,45.0,65.0,-0.68,35.4,-70.86,-36.08,0.0,,3.35,NEUTRAL
2019-07-30,-40.66,6.35,59.06,23.26,,,,,45.0,65.0,50.0,60.0,9.2,23.26,-47.01,-14.06,0.0,,6.19,NEUTRAL
2019-07-31,-41.2,2.77,59.43,25.77,,,,,45.0,65.0,50.0,60.0,9.11,25.77,-43.97,-16.66,0.0,,5.25,NEUTRAL
2019-08-01,-56.68,-3.73,95.0,36.25,,,,,40.0,60.0,55.0,65.0,19.16,36.25,-52.95,-17.09,0.0,,8.65,NEUTRAL
2019-08-02,-48.17,-18.72,83.25,38.77,,,,,45.0,55.0,50.0,65.0,17.54,38.77,-29.45,-21.23,0.0,,4.09,NEUTRAL
2019-08-05,-26.45,-24.04,57.21,26.04,,,,,50.0,50.0,45.0,60.0,15.38,26.04,-2.41,-10.66,0.0,,1.68,NEUTRAL
2019-08-06,-14.02,-21.03,20.74,20.94,,,,,55.0,55.0,40.0,60.0,3.36,20.94,7.01,-17.58,0.0,,-3.58,NEUTRAL
2019-08-07,-15.74,-15.22,35.6,15.46,,,,,55.0,55.0,40.0,60.0,9.93,15.46,-0.52,-5.53,0.0,,1.16,NEUTRAL
2019-08-08,-19.49,-18.12,49.89,17.03,,,,,55.0,55.0,40.0,65.0,15.2,17.03,-1.37,-1.83,0.0,,3.07,NEUTRAL
2019-08-09,-32.43,-4.08,65.03,17.59,,,,,50.0,55.0,45.0,65.0,16.3,17.59,-28.35,-1.29,0.0,,7.13,NEUTRAL
2019-08-13,-50.49,10.77,85.91,20.84,,,,,45.0,55.0,50.0,65.0,17.71,20.84,-61.26,-3.13,0.0,,11.55,NEUTRAL
2019-08-14,-49.02,20.52,80.4,14.69,,,,,45.0,60.0,50.0,65.0,15.69,14.69,-69.54,1.0,0.0,,12.98,NEUTRAL
2019-08-16,-48.85,16.65,61.56,21.55,,,,,45.0,55.0,45.0,65.0,6.36,21.55,-65.5,-15.19,0.0,,7.34,NEUTRAL
2019-08-19,-50.72,18.24,83.44,16.04,,,,,45.0,55.0,50.0,60.0,16.36,16.04,-68.96,0.32,0.0,,12.74,NEUTRAL
2019-08-20,-48.99,15.17,95.57,12.25,,,,,45.0,55.0,55.0,60.0,23.29,12.25,-64.16,11.04,0.0,,15.44,ACCUMULATION
2019-08-21,-53.63,25.3,100.0,4.08,,,,,40.0,60.0,60.0,55.0,23.18,4.08,-78.93,19.1,0.0,,17.92,ACCUMULATION
2019-08-22,-48.39,24.69,96.91,4.51,,,,,45.0,60.0,55.0,55.0,24.26,4.51,-73.08,19.75,0.0,,18.3,ACCUMULATION
2019-08-23,-31.02,-3.81,79.04,9.0,,,,,50.0,55.0,50.0,60.0,24.01,9.0,-27.21,15.01,0.0,,11.05,NEUTRAL
2019-08-26,-5.61,-15.41,40.33,2.33,,,,,55.0,50.0,45.0,55.0,17.36,2.33,9.8,15.03,0.0,,4.83,NEUTRAL
2019-08-27,12.02,-9.89,14.56,-10.35,,,,,55.0,50.0,45.0,50.0,13.29,-10.35,21.91,23.64,1.38,,4.17,NEUTRAL
2019-08-28,9.21,-12.45,23.57,-8.83,,,,,55.0,45.0,45.0,50.0,16.39,-8.83,21.66,25.22,1.45,,5.08,NEUTRAL
2019-08-29,-6.38,-46.99,61.95,14.71,,,,,55.0,45.0,45.0,55.0,27.78,14.71,40.61,13.07,0.0,,2.14,NEUTRAL
2019-08-30,24.98,-21.81,-7.81,-9.25,,,,,55.0,50.0,45.0,50.0,8.59,-9.25,46.79,17.84,0.79,,-1.16,NEUTRAL
2019-09-03,35.02,-25.22,-28.09,-10.89,,,,,55.0,50.0,45.0,50.0,3.47,-10.89,60.24,14.36,0.38,,-4.57,NEUTRAL
2019-09-04,37.98,-19.36,-41.58,-13.1,,,,,55.0,50.0,45.0,50.0,-1.8,-13.1,57.34,11.3,0.0,,-5.74,NEUTRAL
2019-09-05,33.18,-17.05,-29.51,-13.44,,,,,50.0,55.0,50.0,50.0,1.83,-13.44,50.23,15.27,0.25,,-3.35,NEUTRAL
2019-09-06,27.73,-23.84,-25.56,-5.44,,,,,45.0,50.0,50.0,50.0,1.09,-5.44,51.57,6.53,0.06,,-5.42,NEUTRAL
2019-09-09,30.44,-32.14,-43.85,2.24,,,,,50.0,45.0,45.0,55.0,-6.7,2.24,62.58,-8.94,0.0,,-11.38,NEUTRAL
2019-09-11,33.88,-27.1,-36.64,-6.28,,,,,50.0,45.0,50.0,50.0,-1.38,-6.28,60.98,4.9,0.0,,-7.46,NEUTRAL
2019-09-12,33.5,-32.9,-33.07,-3.66,,,,,50.0,45.0,50.0,50.0,0.21,-3.66,66.4,3.87,0.01,,-8.12,NEUTRAL
2019-09-13,46.6,-55.0,-48.26,0.96,,,,,55.0,40.0,45.0,55.0,-0.83,0.96,101.6,-1.79,0.0,,-14.16,NEUTRAL
2019-09-16,26.09,-55.69,-30.08,16.09,,,,,50.0,40.0,50.0,60.0,-1.99,16.09,81.78,-18.08,0.0,,-14.92,NEUTRAL
2019-09-17,39.36,-44.46,-47.41,1.82,,,,,55.0,45.0,50.0,55.0,-4.02,1.82,83.82,-5.84,0.0,,-13.12,NEUTRAL
2019-09-18,51.27,-51.73,-67.38,0.6,,,,,60.0,40.0,45.0,55.0,-8.05,0.6,103.0,-8.65,0.0,,-16.96,DISTRIBUTION
2019-09-19,39.86,-52.26,-49.56,6.92,,,,,60.0,40.0,45.0,55.0,-4.85,6.92,92.12,-11.77,0.0,,-15.49,DISTRIBUTION
2019-09-20,83.71,-33.83,-100.0,-11.02,,,,,65.0,40.0,40.0,55.0,-8.15,-11.02,117.54,2.87,0.0,,-12.53,NEUTRAL
2019-09-23,99.23,-15.95,-100.0,-39.76,,,,,65.0,40.0,40.0,50.0,-0.38,-39.76,115.18,39.38,0.0,,-4.18,NEUTRAL
