symbol,ref_date,rsi_14,macd_hist,bb_pct_b,adx_14,vs_dma_200,vol_ratio,fwd_ret_20d,fwd_ret_45d,fwd_ret_60d,is_up_10_20d,is_up_15_45d,is_up_20_60d
GOKUL,2025-02-25,,,,,,,-0.0547,-0.0903,0.0021,0.0,0,0.0
GOKUL,2025-03-12,,,,,,,-0.0188,-0.0117,0.0265,0.0,0,0.0
GOKUL,2025-03-27,,,,,,,-0.0141,0.0738,0.0065,0.0,0,0.0
GOKUL,2025-04-15,,,,,,,0.0155,0.0155,-0.0176,0.0,0,0.0
GOKUL,2025-04-30,,,,,,,0.0753,0.0259,-0.02,0.0,0,0.0
GOKUL,2025-05-15,,,,,,,0.0302,-0.051,-0.0912,0.0,0,0.0
GOKUL,2025-05-29,,,,,,,-0.0505,-0.074,-0.1184,0.0,0,0.0
GOKUL,2025-06-12,,,,,,,-0.0609,-0.1344,-0.1363,0.0,0,0.0
GOKUL,2025-06-26,,,,,,,-0.0401,-0.0971,-0.0102,0.0,0,0.0
GOKUL,2025-07-10,,,,,,,-0.0605,-0.0759,-0.0165,0.0,0,0.0
GOKUL,2025-07-24,,,,,,,-0.0327,-0.0269,-0.0617,0.0,0,0.0
GOKUL,2025-08-07,,,,,,,-0.021,-0.0034,0.0049,0.0,0,0.0
GOKUL,2025-08-22,,,,,,,0.066,-0.0367,-0.084,0.0,0,0.0
GOKUL,2025-09-08,,,,,,,0.0693,0.003,-0.0055,0.0,0,0.0
GOKUL,2025-09-22,,,,,,,-0.09,-0.0963,-0.104,0.0,0,0.0
GOKUL,2025-10-07,,,,,,,-0.0401,-0.0685,-0.1045,0.0,0,0.0
GOKUL,2025-10-21,,,,,,,-0.0556,-0.0522,-0.0529,0.0,0,0.0
GOKUL,2025-11-04,,,,,,,-0.0311,-0.0469,-0.1156,0.0,0,0.0
GOKUL,2025-11-18,,,,,,,0.0427,-0.0055,-0.1003,0.0,0,0.0
GOKUL,2025-12-02,,,,,,,-0.0371,-0.1093,0.0125,0.0,0,0.0
GOKUL,2025-12-16,,,,,,,-0.0382,-0.157,0.0156,0.0,0,0.0
GOKUL,2025-12-30,,,,,,,-0.0521,-0.0476,0.0315,0.0,0,0.0
GOKUL,2026-01-13,,,,,,,-0.1029,0.0593,0.0232,0.0,0,0.0
GOKUL,2026-01-27,,,,,,,0.1093,-0.0481,0.114,1.0,0,0.0
GOKUL,2026-02-10,,,,,,,0.1769,0.1304,0.1723,1.0,0,0.0
GOKUL,2026-02-24,,,,,,,-0.0191,0.0087,0.03,0.0,0,0.0
GOKUL,2026-03-10,,,,,,,-0.0309,-0.0282,0.02,0.0,0,0.0
GOKUL,2026-03-24,,,,,,,0.0237,0.0369,0.0275,0.0,0,0.0
GOKULAGRO,2024-03-12,34.13,-0.1936,-0.1281,17.22,-9.06,1.325,0.1176,0.4536,0.298,1.0,1,1.0
GOKULAGRO,2024-03-26,47.23,0.4286,0.5014,20.54,-5.95,1.068,0.0989,0.4445,0.4277,0.0,1,1.0
GOKULAGRO,2024-04-09,61.86,0.6412,0.8629,16.81,1.36,0.618,0.2589,0.4126,0.5171,1.0,1,1.0
GOKULAGRO,2024-04-23,63.43,0.1178,0.9504,12.81,2.72,1.179,0.193,0.4425,0.4332,1.0,1,1.0
GOKULAGRO,2024-05-07,86.03,1.4081,1.1221,31.14,26.31,2.934,-0.0775,0.1861,0.2396,0.0,1,1.0
GOKULAGRO,2024-05-21,57.73,-0.2749,0.565,50.14,20.03,0.279,0.0889,0.1716,0.439,0.0,1,1.0
GOKULAGRO,2024-06-04,44.8,-0.8014,0.0188,43.42,13.17,1.016,0.3063,0.5803,0.7688,1.0,1,1.0
GOKULAGRO,2024-06-18,54.38,-0.2301,0.57,30.79,26.33,0.373,0.1031,0.5242,0.7142,1.0,1,1.0
GOKULAGRO,2024-07-02,65.94,0.3889,0.9092,27.19,41.8,0.841,0.0286,0.489,0.6013,0.0,1,1.0
GOKULAGRO,2024-07-16,55.0,-0.7072,0.4875,22.17,33.08,0.409,0.1979,0.6795,0.5758,1.0,1,1.0
GOKULAGRO,2024-07-30,67.52,0.2276,1.1146,18.43,39.3,1.611,0.3164,0.4988,0.3899,1.0,1,1.0
GOKULAGRO,2024-08-13,65.55,0.8928,0.7369,32.96,50.5,0.518,0.2972,0.3243,0.3589,1.0,1,1.0
GOKULAGRO,2024-08-27,73.1,1.092,0.8698,42.82,70.24,0.435,0.1825,0.0948,0.2827,1.0,0,1.0
GOKULAGRO,2024-09-10,72.11,0.0145,0.7607,54.58,79.13,0.472,0.0141,0.1448,0.2918,0.0,0,1.0
GOKULAGRO,2024-09-24,61.49,-1.667,0.684,48.0,82.32,0.287,-0.1071,0.1483,0.2437,0.0,0,1.0
GOKULAGRO,2024-10-08,51.12,-2.2383,0.3104,29.98,64.36,0.266,0.033,0.3447,0.2709,0.0,1,1.0
GOKULAGRO,2024-10-22,42.93,-1.2395,0.106,17.91,48.97,0.842,0.2148,0.3381,0.3051,1.0,1,1.0
GOKULAGRO,2024-11-05,55.52,0.782,0.822,13.11,56.22,0.729,0.2332,0.3098,0.0334,1.0,1,0.0
GOKULAGRO,2024-11-19,62.84,1.4563,0.7933,26.06,64.99,1.939,0.1466,0.0606,-0.053,1.0,0,0.0
GOKULAGRO,2024-12-03,69.61,1.3566,0.9339,35.92,73.44,0.744,-0.0023,-0.108,-0.1996,0.0,0,0.0
GOKULAGRO,2024-12-17,62.78,0.0902,0.6956,39.25,68.75,0.618,-0.063,-0.2391,-0.3869,0.0,0,0.0
GOKULAGRO,2024-12-31,52.4,-2.437,0.3873,27.19,54.31,0.751,-0.1601,-0.282,-0.3076,0.0,0,0.0
GOKULAGRO,2025-01-14,46.17,-1.9087,0.2409,23.39,42.07,0.773,-0.1185,-0.2887,-0.2419,0.0,0,0.0
GOKULAGRO,2025-01-28,36.51,-3.4214,0.0294,20.64,17.91,1.559,-0.0448,-0.1703,-0.1828,0.0,0,0.0
GOKULAGRO,2025-02-11,40.87,0.1594,0.2623,17.94,15.91,0.557,-0.2577,-0.1238,-0.1221,0.0,0,0.0
GOKULAGRO,2025-02-25,38.62,-0.219,0.1607,25.8,5.98,0.652,-0.1369,-0.1903,-0.0966,0.0,0,0.0
GOKULAGRO,2025-03-12,21.92,-1.8312,0.0372,39.17,-17.69,1.537,0.1587,0.1307,0.2877,1.0,0,1.0
GOKULAGRO,2025-03-27,44.13,2.0114,0.5096,31.22,-11.4,0.665,-0.0087,0.2077,0.2859,0.0,1,1.0
GOKULAGRO,2025-04-15,53.76,1.4133,0.8005,26.36,-7.15,0.388,0.0207,0.1597,0.2484,0.0,1,1.0
GOKULAGRO,2025-04-30,41.9,-0.1638,0.2354,19.12,-14.51,1.051,0.0559,0.286,0.3359,0.0,1,1.0
GOKULAGRO,2025-05-15,60.3,1.0746,0.8163,20.07,-7.59,1.417,0.0887,0.2468,0.148,0.0,1,0.0
GOKULAGRO,2025-05-29,53.4,0.2397,0.6553,13.22,-11.45,0.698,0.2285,0.2539,0.3205,1.0,1,1.0
GOKULAGRO,2025-06-12,64.13,1.4145,0.7933,19.93,-0.98,0.741,0.1234,0.0746,0.2182,1.0,0,1.0
GOKULAGRO,2025-06-26,67.97,0.3251,0.8188,26.72,7.26,0.53,0.0298,0.1209,0.3588,0.0,0,1.0
GOKULAGRO,2025-07-10,66.17,0.0959,0.8991,28.21,10.21,0.398,-0.0614,0.2523,0.2415,0.0,1,1.0
GOKULAGRO,2025-07-24,55.96,-0.6325,0.5684,29.4,9.25,0.831,0.0438,0.2481,0.0749,0.0,1,0.0
GOKULAGRO,2025-08-07,41.61,-1.7766,0.0661,21.76,1.96,0.475,0.1553,0.1881,0.1911,1.0,1,0.0
GOKULAGRO,2025-08-22,61.37,1.2174,0.9389,19.88,12.42,1.483,0.2642,0.061,0.2882,1.0,0,1.0
GOKULAGRO,2025-09-08,61.91,0.3868,0.8134,24.56,16.28,0.796,0.1448,0.0605,0.2454,1.0,0,1.0
GOKULAGRO,2025-09-22,81.12,3.0089,0.9845,42.24,40.02,1.049,-0.1853,-0.0498,-0.0707,0.0,0,0.0
GOKULAGRO,2025-10-07,56.78,-1.5261,0.5038,43.05,30.84,0.477,-0.0994,-0.0044,-0.0986,0.0,0,0.0
GOKULAGRO,2025-10-21,36.76,-4.1071,0.1086,29.19,12.94,0.899,0.2508,0.1075,-0.0349,1.0,0,0.0
GOKULAGRO,2025-11-04,49.62,0.2482,0.548,20.66,17.8,0.678,0.2079,-0.0218,-0.1235,1.0,0,0.0
GOKULAGRO,2025-11-18,72.06,4.4341,1.1285,25.41,40.23,2.773,-0.088,-0.2531,-0.1822,0.0,0,0.0
GOKULAGRO,2025-12-02,63.99,1.5753,0.7933,35.77,38.5,0.863,-0.1714,-0.2198,-0.1844,0.0,0,0.0
GOKULAGRO,2025-12-16,47.35,-2.0472,0.2288,23.96,23.44,0.505,-0.154,-0.1479,-0.1543,0.0,0,0.0
GOKULAGRO,2025-12-30,32.42,-2.0908,-0.0183,17.06,10.48,0.718,-0.1243,-0.0882,0.0585,0.0,0,0.0
GOKULAGRO,2026-01-13,25.54,-1.5998,0.0615,24.14,0.57,0.911,0.0599,0.1718,0.2084,0.0,1,1.0
GOKULAGRO,2026-01-27,31.7,-0.5423,0.1615,33.54,-6.05,0.958,0.124,0.17,0.3644,1.0,1,1.0
GOKULAGRO,2026-02-10,55.86,2.677,0.9397,24.81,4.06,1.381,-0.0568,0.1533,0.3532,0.0,1,1.0
GOKULAGRO,2026-02-24,56.75,1.2881,0.8072,18.42,2.75,1.711,0.0754,0.2995,0.3677,0.0,1,1.0
GOKULAGRO,2026-03-10,47.13,-0.5635,0.3372,14.86,-4.47,0.59,0.2088,0.4427,0.4352,1.0,1,1.0
GOKULAGRO,2026-03-24,62.45,2.3393,0.8961,25.97,8.01,1.857,0.1287,0.2307,0.1939,1.0,1,0.0
GOLD1,2024-06-04,45.12,-0.1144,0.3328,36.25,,1.013,-0.0036,-0.04,-0.0072,0.0,0,0.0
GOLD1,2024-06-18,41.8,-0.048,0.2298,26.44,,0.772,0.0346,0.0044,-0.0003,0.0,0,0.0
GOLD1,2024-07-02,48.0,0.0129,0.4996,23.93,,1.153,-0.0422,-0.0049,0.0373,0.0,0,0.0
GOLD1,2024-07-16,66.8,0.1521,1.0239,34.52,,0.77,-0.049,-0.0099,0.0167,0.0,0,0.0
GOLD1,2024-07-30,28.62,-0.4851,0.0509,31.86,,2.083,0.0403,0.0962,0.1299,0.0,0,0.0
GOLD1,2024-08-13,47.5,0.0442,0.475,24.84,,1.146,0.0161,0.0751,0.1125,0.0,0,0.0
GOLD1,2024-08-27,55.43,0.2238,0.7924,27.91,,0.588,0.0411,0.0958,0.0536,0.0,0,0.0
GOLD1,2024-09-10,51.48,-0.0053,0.4976,36.87,,1.244,0.0522,0.0435,0.0642,0.0,0,0.0
GOLD1,2024-09-24,71.16,0.2046,0.9947,44.16,,1.239,0.0432,0.0058,0.0193,0.0,0,0.0
GOLD1,2024-10-08,64.34,-0.0039,0.6674,49.8,,0.849,0.0405,0.0196,0.0103,0.0,0,0.0
GOLD1,2024-10-22,76.75,0.1264,1.0782,49.43,,0.62,-0.03,-0.0293,0.0029,0.0,0,0.0
GOLD1,2024-11-05,62.77,-0.0378,0.6731,53.65,,0.945,-0.028,-0.0193,0.0239,0.0,0,0.0
GOLD1,2024-11-19,47.11,-0.3918,0.3114,31.23,,0.774,0.0072,0.0518,0.1288,0.0,0,0.0
GOLD1,2024-12-03,50.33,0.0283,0.5771,20.13,,0.769,-0.0011,0.0912,0.1353,0.0,0,0.0
GOLD1,2024-12-17,48.14,0.0449,0.4093,19.38,,1.105,0.0265,0.1223,0.1287,0.0,0,0.0
GOLD1,2024-12-31,49.49,-0.0191,0.4317,21.18,,1.357,0.0545,0.1258,0.1497,0.0,0,0.0
GOLD1,2025-01-14,64.18,0.1763,0.9432,29.19,,1.089,0.0919,0.1318,0.1784,0.0,0,0.0
GOLD1,2025-01-28,72.46,0.1428,0.8151,39.73,8.1,0.999,0.0777,0.1064,0.1678,0.0,0,0.0
GOLD1,2025-02-11,81.64,0.3279,0.9088,57.14,14.11,1.835,0.007,0.1207,0.0743,0.0,0,0.0
GOLD1,2025-02-25,70.61,-0.0724,0.766,68.33,14.66,1.137,0.0116,0.108,0.0862,0.0,0,0.0
GOLD1,2025-03-12,60.46,-0.1916,0.6678,60.07,12.99,0.748,0.0717,0.1015,0.124,0.0,0,0.0
GOLD1,2025-03-27,61.4,-0.0932,0.7322,56.06,13.85,0.946,0.0712,0.1084,0.1022,0.0,0,0.0
GOLD1,2025-04-15,67.84,0.1714,1.0254,43.43,18.52,1.297,-0.0046,0.0671,0.0421,0.0,0,0.0
GOLD1,2025-04-30,57.22,-0.0701,0.604,31.23,18.89,0.821,0.0024,0.0277,0.0424,0.0,0,0.0
GOLD1,2025-05-15,45.58,-0.5389,0.0145,19.91,14.68,0.587,0.0536,0.0519,0.089,0.0,0,0.0
GOLD1,2025-05-29,51.71,-0.0866,0.4606,17.06,15.73,0.404,0.0265,0.0389,0.0451,0.0,0,0.0
GOLD1,2025-06-12,59.96,0.0099,0.8174,24.46,17.25,1.463,-0.0063,0.0227,0.109,0.0,0,0.0
GOLD1,2025-06-26,50.97,-0.2047,0.4108,32.66,15.21,0.872,0.0131,0.0696,0.1471,0.0,0,0.0
GOLD1,2025-07-10,50.01,-0.1766,0.3566,33.85,13.19,0.752,0.0402,0.1245,0.2305,0.0,0,1.0
GOLD1,2025-07-24,54.85,0.1726,0.7509,35.74,13.72,0.743,0.0049,0.1643,0.2876,0.0,1,1.0
GOLD1,2025-08-07,64.04,0.1642,0.9991,35.72,14.78,1.201,0.073,0.2421,0.1872,0.0,1,0.0
GOLD1,2025-08-22,50.99,-0.1621,0.4454,29.7,11.56,0.932,0.1267,0.163,0.2194,1.0,1,1.0
GOLD1,2025-09-08,83.51,0.6022,1.0729,39.28,19.89,1.29,0.1026,0.1447,0.1745,1.0,0,0.0
GOLD1,2025-09-22,77.28,0.1558,0.8638,54.75,21.57,0.877,0.1372,0.1108,0.1773,1.0,0,0.0
GOLD1,2025-10-07,79.38,0.3503,1.0009,61.0,27.2,1.364,0.0035,0.0689,0.1142,0.0,0,0.0
GOLD1,2025-10-21,73.6,0.308,0.8287,57.08,32.06,0.811,-0.0483,0.0688,0.0996,0.0,0,0.0
GOLD1,2025-11-04,50.88,-0.91,0.294,40.58,21.78,0.39,0.0616,0.1337,0.3168,0.0,0,1.0
GOLD1,2025-11-18,49.65,-0.1419,0.4541,26.37,20.42,1.182,0.0878,0.2291,0.2735,0.0,1,1.0
GOLD1,2025-12-02,62.64,0.2746,0.9021,21.24,24.11,0.873,0.0459,0.181,0.2381,0.0,1,1.0
GOLD1,2025-12-16,66.2,0.3632,0.8866,18.41,25.81,1.402,0.0622,0.1391,0.2084,0.0,0,1.0
GOLD1,2025-12-30,57.77,-0.0132,0.6033,25.53,24.32,1.516,0.186,0.2498,0.042,1.0,1,0.0
GOLD1,2026-01-13,69.69,0.1761,1.0251,20.65,27.82,1.091,0.1022,0.1035,0.0477,1.0,0,0.0
GOLD1,2026-01-27,73.15,1.1916,0.9615,29.47,40.5,1.553,-0.0019,-0.0779,-0.0459,0.0,0,0.0
GOLD1,2026-02-10,54.61,-0.8019,0.5649,23.79,33.72,0.566,0.0322,-0.0359,-0.0476,0.0,0,0.0
GOLD1,2026-02-24,58.13,-0.2428,0.6351,18.86,33.31,0.522,-0.1197,-0.0646,-0.0017,0.0,0,0.0
GOLD1,2026-03-10,55.04,-0.2939,0.6399,28.47,31.04,1.529,-0.079,-0.0573,-0.0285,0.0,0,0.0
GOLD1,2026-03-24,35.28,-2.3535,0.0007,29.33,11.77,1.121,0.0859,0.124,0.0775,0.0,0,0.0
GOLD360,2025-05-15,44.55,-0.6899,-0.0481,29.9,,2.019,0.0525,0.0547,0.088,0.0,0,0.0
GOLD360,2025-05-29,51.53,-0.1348,0.466,22.06,,0.381,0.0218,0.0362,0.0431,0.0,0,0.0
GOLD360,2025-06-12,58.29,-0.0218,0.7665,30.67,,1.012,-0.0026,0.0255,0.1055,0.0,0,0.0
GOLD360,2025-06-26,49.04,-0.2605,0.3509,30.98,,0.234,0.0182,0.0714,0.1427,0.0,0,0.0
GOLD360,2025-07-10,50.48,-0.1886,0.3724,22.01,,1.301,0.0365,0.1193,0.2385,0.0,0,1.0
GOLD360,2025-07-24,56.24,0.2091,0.7996,15.51,,0.725,0.0026,0.1611,0.265,0.0,1,1.0
GOLD360,2025-08-07,62.15,0.1815,0.9627,11.93,,1.031,0.0693,0.2322,0.1814,0.0,1,0.0
GOLD360,2025-08-22,50.53,-0.178,0.4423,10.31,,3.72,0.1194,0.1658,0.2122,1.0,1,1.0
GOLD360,2025-09-08,80.2,0.6722,1.03,30.8,,0.124,0.1175,0.1555,0.1734,1.0,1,0.0
GOLD360,2025-09-22,66.26,0.0785,0.7824,25.68,,1.918,0.1272,0.1144,0.1787,1.0,0,0.0
GOLD360,2025-10-07,72.21,0.7146,0.9201,27.4,,1.942,-0.0114,0.0542,0.1043,0.0,0,0.0
GOLD360,2025-10-21,59.58,-0.0954,0.6786,39.43,,0.759,-0.0392,0.0813,0.1063,0.0,0,0.0
GOLD360,2025-11-04,49.04,-1.1023,0.2545,26.98,,0.138,0.0621,0.1344,0.3194,0.0,0,1.0
GOLD360,2025-11-18,48.76,-0.1415,0.4266,21.11,,1.546,0.0884,0.2643,0.2673,0.0,1,1.0
GOLD360,2025-12-02,60.67,0.361,0.8774,15.56,,0.403,0.0517,0.1982,0.2363,0.0,1,1.0
GOLD360,2025-12-16,65.54,0.4449,0.8885,21.58,,2.029,0.058,0.1323,0.2049,0.0,0,1.0
GOLD360,2025-12-30,57.63,0.0843,0.6337,34.15,,1.09,0.1813,0.2414,0.0385,1.0,1,0.0
GOLD360,2026-01-13,65.8,0.1517,0.9219,42.34,26.65,0.807,0.1005,0.1031,0.0545,1.0,0,0.0
GOLD360,2026-01-27,72.35,1.3943,0.9656,46.75,39.94,2.157,-0.0048,-0.088,-0.0464,0.0,0,0.0
GOLD360,2026-02-10,53.57,-1.0877,0.5368,27.46,32.42,0.823,0.0349,-0.0355,-0.0438,0.0,0,0.0
GOLD360,2026-02-24,57.14,-0.3352,0.6164,15.37,32.48,0.532,-0.1166,-0.0632,-0.0036,0.0,0,0.0
GOLD360,2026-03-10,54.39,-0.2842,0.627,16.49,30.22,0.565,-0.0741,-0.0546,-0.0254,0.0,0,0.0
GOLD360,2026-03-24,35.41,-2.6713,0.0043,20.42,11.58,0.892,0.0847,0.1192,0.0737,0.0,0,0.0
GOLDADD,2026-01-27,69.17,,0.9457,54.35,,1.387,-0.0059,-0.0723,-0.0503,0.0,0,0.0
GOLDADD,2026-02-10,53.94,-0.9949,0.5396,37.62,,0.378,0.0291,-0.0378,-0.0494,0.0,0,0.0
GOLDADD,2026-02-24,57.28,-0.3196,0.6057,25.01,,0.311,-0.1172,-0.0643,-0.0023,0.0,0,0.0
GOLDADD,2026-03-10,54.33,-0.3293,0.6274,22.93,,1.261,-0.0796,-0.0572,-0.0268,0.0,0,0.0
GOLDADD,2026-03-24,35.61,-2.7128,0.0178,22.72,,1.864,0.0822,0.1208,0.0732,0.0,0,0.0
GOLDBEES,2024-03-12,79.89,0.3553,0.9687,60.23,8.69,1.373,0.0824,0.0939,0.0826,0.0,0,0.0
GOLDBEES,2024-03-26,67.14,0.0313,0.7433,63.68,8.84,1.114,0.0702,0.0856,0.0716,0.0,0,0.0
GOLDBEES,2024-04-09,84.84,0.3028,1.0195,71.72,16.08,1.25,0.0021,-0.0021,0.0028,0.0,0,0.0
GOLDBEES,2024-04-23,57.86,-0.0995,0.5434,74.15,14.28,1.019,0.0395,0.0083,0.0363,0.0,0,0.0
GOLDBEES,2024-05-07,56.69,-0.2973,0.2949,52.76,14.01,0.903,-0.002,0.0115,-0.0384,0.0,0,0.0
GOLDBEES,2024-05-21,65.98,0.0555,0.9952,40.7,16.44,0.71,-0.0367,-0.0394,-0.0516,0.0,0,0.0
GOLDBEES,2024-06-04,45.31,-0.222,0.2117,27.52,11.42,1.253,0.0026,-0.032,-0.0002,0.0,0,0.0
GOLDBEES,2024-06-18,44.24,-0.0912,0.2388,16.44,9.95,0.85,0.035,0.0056,0.0005,0.0,0,0.0
GOLDBEES,2024-07-02,49.58,-0.0081,0.522,12.77,9.61,1.121,-0.039,-0.0059,0.0374,0.0,0,0.0
GOLDBEES,2024-07-16,67.69,0.1459,1.0591,26.84,11.43,0.896,-0.0487,-0.0107,0.0162,0.0,0,0.0
GOLDBEES,2024-07-30,30.17,-0.4098,-0.0457,23.7,3.2,1.965,0.0377,0.0898,0.1265,0.0,0,0.0
GOLDBEES,2024-08-13,47.04,0.0015,0.4472,16.75,4.41,0.897,0.0162,0.0751,0.1101,0.0,0,0.0
GOLDBEES,2024-08-27,55.46,0.2234,0.8083,23.28,5.61,0.773,0.0403,0.095,0.0524,0.0,0,0.0
GOLDBEES,2024-09-10,51.73,0.0086,0.536,20.75,4.57,0.941,0.0512,0.0411,0.0613,0.0,0,0.0
GOLDBEES,2024-09-24,70.86,0.213,0.9958,28.36,8.25,1.172,0.0435,0.0064,0.0176,0.0,0,0.0
GOLDBEES,2024-10-08,63.99,0.0009,0.6632,44.71,8.09,1.259,0.0392,0.0192,0.0101,0.0,0,0.0
GOLDBEES,2024-10-22,76.92,0.1315,1.0762,49.16,10.92,0.937,-0.0306,-0.0312,0.0047,0.0,0,0.0
GOLDBEES,2024-11-05,61.17,-0.045,0.6421,48.78,10.03,1.181,-0.0285,-0.0177,0.0249,0.0,0,0.0
GOLDBEES,2024-11-19,47.33,-0.3891,0.3195,31.24,5.41,0.922,0.006,0.0507,0.1296,0.0,0,0.0
GOLDBEES,2024-12-03,49.54,0.0162,0.5509,19.31,4.96,0.714,0.0005,0.094,0.1357,0.0,0,0.0
GOLDBEES,2024-12-17,48.01,0.0429,0.3974,26.76,4.17,0.919,0.0303,0.1229,0.1282,0.0,0,0.0
GOLDBEES,2024-12-31,49.71,-0.0105,0.4467,36.97,3.48,0.761,0.0545,0.1276,0.1515,0.0,0,0.0
GOLDBEES,2025-01-14,64.43,0.2084,0.9523,45.79,6.04,1.671,0.0899,0.128,0.176,0.0,0,0.0
GOLDBEES,2025-01-28,70.47,0.136,0.8172,59.22,8.02,1.151,0.0765,0.1096,0.1703,0.0,0,0.0
GOLDBEES,2025-02-11,80.35,0.3419,0.9015,70.38,14.19,1.757,0.0047,0.1168,0.0703,0.0,0,0.0
GOLDBEES,2025-02-25,70.67,-0.0852,0.7502,62.29,14.45,0.75,0.0144,0.1126,0.0873,0.0,0,0.0
GOLDBEES,2025-03-12,60.13,-0.1966,0.6407,40.87,12.82,0.596,0.0738,0.1036,0.1254,0.0,0,0.0
GOLDBEES,2025-03-27,61.93,-0.0896,0.7575,27.99,13.97,1.538,0.0717,0.1075,0.0992,0.0,0,0.0
GOLDBEES,2025-04-15,67.74,0.1766,1.0197,24.7,18.57,1.279,-0.008,0.0661,0.0393,0.0,0,0.0
GOLDBEES,2025-04-30,57.47,-0.0662,0.6142,17.64,19.07,0.734,0.0001,0.0243,0.0406,0.0,0,0.0
GOLDBEES,2025-05-15,44.83,-0.561,-0.0261,12.58,14.35,0.997,0.0565,0.0535,0.0896,0.0,0,0.0
GOLDBEES,2025-05-29,51.22,-0.0982,0.4398,9.62,15.66,0.785,0.0255,0.0392,0.0445,0.0,0,0.0
GOLDBEES,2025-06-12,59.32,0.0234,0.8201,14.6,17.24,0.837,-0.0084,0.0215,0.1055,0.0,0,0.0
GOLDBEES,2025-06-26,50.42,-0.2079,0.3928,18.89,15.04,1.088,0.0145,0.0677,0.1482,0.0,0,0.0
GOLDBEES,2025-07-10,49.17,-0.1759,0.3322,17.52,12.96,0.728,0.04,0.1265,0.2348,0.0,0,1.0
GOLDBEES,2025-07-24,55.31,0.1788,0.7687,24.93,13.73,1.095,0.0039,0.1652,0.2842,0.0,1,1.0
GOLDBEES,2025-08-07,63.99,0.1445,0.9845,21.33,14.54,1.193,0.072,0.252,0.1889,0.0,1,0.0
GOLDBEES,2025-08-22,50.93,-0.1585,0.4344,16.66,11.46,0.879,0.1273,0.1721,0.2214,1.0,1,1.0
GOLDBEES,2025-09-08,83.73,0.5962,1.0598,16.65,19.54,1.319,0.1076,0.1479,0.1739,1.0,0,0.0
GOLDBEES,2025-09-22,76.49,0.155,0.8571,29.03,21.54,1.079,0.1347,0.1108,0.1763,1.0,0,0.0
GOLDBEES,2025-10-07,81.75,0.3538,1.0066,42.72,27.4,1.472,0.0014,0.0664,0.1155,0.0,0,0.0
GOLDBEES,2025-10-21,72.77,0.2595,0.8104,53.14,31.72,1.274,-0.0452,0.0701,0.1011,0.0,0,0.0
GOLDBEES,2025-11-04,50.71,-0.9105,0.2828,34.09,21.71,0.596,0.0584,0.1337,0.3171,0.0,0,1.0
GOLDBEES,2025-11-18,49.99,-0.1326,0.4662,21.99,20.5,0.845,0.0857,0.2473,0.2718,0.0,1,1.0
GOLDBEES,2025-12-02,61.58,0.2629,0.8722,16.55,23.68,0.929,0.0524,0.1853,0.2423,0.0,1,1.0
GOLDBEES,2025-12-16,66.05,0.3495,0.8837,20.31,25.68,1.255,0.0622,0.1371,0.2066,0.0,0,1.0
GOLDBEES,2025-12-30,59.23,0.0373,0.6311,33.86,24.67,1.397,0.1824,0.2442,0.0389,1.0,1,0.0
GOLDBEES,2026-01-13,69.79,0.1447,1.0075,31.68,27.68,1.062,0.1029,0.1018,0.0465,1.0,0,0.0
GOLDBEES,2026-01-27,69.56,1.0814,0.9389,41.08,40.44,1.975,-0.0017,-0.0781,-0.0474,0.0,0,0.0
GOLDBEES,2026-02-10,54.19,-0.8875,0.5491,26.38,33.61,0.648,0.0301,-0.0357,-0.0482,0.0,0,0.0
GOLDBEES,2026-02-24,57.78,-0.2417,0.6303,15.52,33.29,0.428,-0.1199,-0.0651,-0.0044,0.0,0,0.0
GOLDBEES,2026-03-10,54.53,-0.2871,0.6276,20.15,30.7,0.991,-0.0788,-0.0574,-0.0267,0.0,0,0.0
GOLDBEES,2026-03-24,35.02,-2.3102,0.0036,31.51,11.76,1.39,0.0842,0.122,0.0749,0.0,0,0.0
GOLDBETA,2026-02-10,53.78,-1.486,0.5487,22.85,,0.811,0.0299,-0.0368,-0.0483,0.0,0,0.0
GOLDBETA,2026-02-24,57.81,-0.4262,0.6396,13.87,,0.552,-0.1235,-0.0648,-0.0041,0.0,0,0.0
GOLDBETA,2026-03-10,54.49,-0.3603,0.6279,13.86,,1.204,-0.0796,-0.0576,-0.0264,0.0,0,0.0
GOLDBETA,2026-03-24,32.98,-2.3946,-0.0174,17.87,,1.213,0.0884,0.126,0.0786,0.0,0,0.0
GOLDBND,2026-01-27,72.43,,0.9769,45.74,,2.591,-0.0009,-0.0779,-0.0453,0.0,0,0.0
GOLDBND,2026-02-10,54.69,-0.9816,0.555,30.75,,0.962,0.0284,-0.0388,-0.0515,0.0,0,0.0
GOLDBND,2026-02-24,57.73,-0.3527,0.5972,17.76,,0.274,-0.1193,-0.0637,-0.0068,0.0,0,0.0
GOLDBND,2026-03-10,54.35,-0.3643,0.6112,16.89,,1.717,-0.0806,-0.0594,-0.0304,0.0,0,0.0
GOLDBND,2026-03-24,35.53,-2.8651,0.0204,20.75,,0.861,0.085,0.122,0.0752,0.0,0,0.0
GOLDCASE,2024-04-23,58.7,-0.0177,0.5309,75.15,,0.89,0.043,0.0105,0.0342,0.0,0,0.0
GOLDCASE,2024-05-07,56.3,-0.0572,0.2472,47.95,,0.602,0.0087,0.0139,-0.0366,0.0,0,0.0
